1000 1000
-879084446 845378948 -873225960
-63356814 64242182 60944689
-30623631 33544725 -22793244
-983350796 980905590 979101329
-640658732 603916429 631767922
-631833189 600995295 -671116083
-663058009 637260059 651776996
-259375123 258617224 256272100
-963457528 963249594 -967290138
-873718839 841310622 850589553
-757153184 740885906 -789272170
-322387447 325088159 327104388
-138522896 131652173 104065611
-972560081 970814509 968149291
-722997150 713865779 -770609341
-596734595 556419138 605806093
-82683915 92501165 69015825
-585880055 553974095 597032976
-144157998 145087135 -130358789
-302766737 305015090 -349059095
-630487586 599480842 -666917427
-921234337 902350741 918238559
-392169948 380866611 401739572
-981936763 977305325 974251151
-807763014 777101190 795339332
-952765010 948718923 -957652652
-703734587 688931727 -728713265
-213551079 215836454 -218623135
-145032531 148108570 -131486450
-482679137 462619610 518456252
-278851631 277589598 -320236739
-711439263 693508162 -747443278
-164570829 162987354 132412276
-317453224 313567442 325271531
-796848901 770814249 786563642
-539652425 526130237 568488458
-620994846 588234254 621668629
-467948511 448021607 498580320
-81645404 91578081 68022701
-740509494 731564044 -778627048
-985320566 983143399 985654525
-215614621 216953251 186212373
-990059800 984179206 986003139
-231020402 234166610 234782501
-273844180 269599043 -305121273
-472279323 456539587 509418194
-27340549 32267832 -20448776
-368809764 351085525 379846588
-180668963 180526583 -179375136
-424147704 417477755 -484527000
-451643452 437262633 482948779
-758442364 741055775 -792211401
-373541743 366279342 386722722
-8571563 14773081 -2121552
-694776543 670030852 671191966
-540786211 532222104 -608821179
-288645892 292986028 -339243913
-786385717 766912126 -805834425
-622267255 590026002 -658519196
-469629721 453694166 -525868407
-273805608 268482217 271847298
-347938011 335838031 346602907
-640447682 604581836 -677800491
-885272960 853527556 867908754
-408116378 402433334 -450800226
-359479023 347862243 370818337
-722926646 711662426 715601682
-22460655 29607112 31394349
-31859758 33549215 48209529
-1746439 1861720 4219473
-558884650 537997330 572662208
-630269395 599023923 628704013
-942886070 938933557 -951053578
-525668379 514149485 -583780381
-203808997 191435386 161404884
-678520442 657136354 -714015905
-343839421 335812306 342832676
-229556984 233650308 -248425682
-310100910 306822280 322107335
-917023058 896983623 909846023
-477369317 459024046 -546590625
-741910659 732073163 -780268518
-28848317 33275985 -22456574
-41478098 45458562 58787260
-746624692 735037128 -785505658
-745030192 732900453 -782248796
-983043066 978723415 974665995
-224344195 226679483 -241211176
-223325024 224472300 -238363174
-148514884 150822591 119395518
-521700961 510158848 548053694
-231040040 234361468 -251935047
-947093380 941951020 -952293263
-107025581 115256627 -86184549
-787580779 768751483 -806407133
-734344087 724976180 -772156881
-540240757 526371520 568800133
-104009311 107663913 81197771
-876408861 842510613 850803700
-974933460 974513893 972175831
-20836633 22223682 28767388
-702663331 674981305 680391466
-530017192 518317602 -585302260
-3582322 6730194 -435500
-279067797 277632269 -324565198
-218782893 217348276 192210736
-608968850 566370548 611691369
-8501248 11548723 14504537
-836161297 804808027 811867684
-128834970 126004277 97716541
-18497900 19349899 -8034100
-932423581 923154123 938436947
-601339657 558073395 607738024
-705269651 689294812 691383068
-872974960 841786651 -868604742
-75836923 82142828 -44617468
-43986743 51301885 -34809675
-134942415 131661922 -118890008
-787303108 767515896 -806150883
-282867713 281678634 295250561
-97227139 100405135 72504942
-163141771 158337304 131611055
-924457557 904878379 921221952
-954637540 948650096 959076211
-717502561 695935220 702111006
-438481372 431472997 -507894008
-331990742 327211804 330600707
-444998126 437427110 -510223427
-499858682 495542593 -562956920
-166266290 169783235 134530207
-190668543 186961629 153432690
-396387192 395314396 -444590837
-248761777 249071562 -266860135
-779124363 761537304 -803885366
-905425799 878882111 893922644
-722045724 711912174 -769244248
-21647451 25018730 -11491977
-250427343 251658739 250901561
-947113276 938704274 947881343
-286758879 290727337 300523892
-70199110 69530715 -41273228
-298922028 297502474 -341076279
-398814101 397302956 418737921
-539009850 525488153 568065780
-689909832 663296466 665308276
-356022401 345152475 362324938
-871141259 840417732 -862983177
-131528692 128490228 100143298
-909529883 884538405 -912010479
-359514384 349797298 -398243084
-479843326 460284545 -547255427
-725125909 719996245 -771590279
-437348771 426642907 464184174
-203804941 193153787 -205251128
-964113830 962396280 961823897
-796289769 771804541 -808069501
-772442123 750805744 762523201
-81250131 89787831 66707596
-891687662 865188932 -889663780
-902537165 877999922 -899328733
-670949929 643897122 -710073830
-650321200 618901833 -683811914
-233079397 238398288 241574831
-352651966 338522314 351777358
-339894278 335250749 -384571985
-97086140 100391208 -62711736
-104205980 107953493 -80247762
-828773955 797452887 -829531222
-129624102 128269608 98591997
-826216767 786714914 806346365
-505724413 498566485 -566501937
-138568329 134044570 -123303728
-158303678 157760137 -153034127
-579220195 553167726 -628436355
-776006084 754128812 766579158
-417312830 409686437 431281157
-140168289 134125081 109570042
-961238270 962665758 -964083805
-911983531 886191650 -916685382
-884344491 852913033 -875732989
-671106246 646026675 -710166676
-170943465 175277126 -172283859
-741951149 731554011 726446692
-63416058 65648170 -40222462
-529627837 513233456 554188839
-157355200 155577883 126350740
-165567622 166460977 133400728
-394697432 391930605 -443011129
-176857680 175696641 144125969
-384004170 378516774 -426510805
-211814544 204089472 -211968057
-303426310 304726903 315301285
-163878363 162185493 -155958978
-929853413 917164847 932065135
-576232645 548338849 583962639
-924504448 914509564 -932606070
-644656843 610247692 637597711
-861329778 832061529 838177292
-640966480 606450353 632572636
-393466926 386196128 401865378
-132617356 130091019 100742711
-259700644 259199607 -277339889
-887662434 857678101 870393978
-853911812 819940269 831668834
-577234728 552681182 -625458672
-42696339 49700353 59564368
-493856588 487568634 -558280206
-282754778 285075410 -328000646
-71240827 66341037 62369894
-901247272 867587022 884507160
-333308529 333381419 -375011133
-615292895 572838120 -650352672
-738118233 728761145 721464145
-952718188 944642251 957945690
-534286229 516270226 556056091
-261782743 259783464 -277540488
-274335007 269601242 272497696
-671727538 645310792 657110592
-975904033 976414212 -973724065
-536099466 517628759 556372823
-126966796 125933559 -92335550
-338551589 335067670 -381345028
-861505152 832503028 -855103477
-368150087 350559705 377271142
-102705228 107611253 80614028
-384929659 374798836 401316945
-99443621 102484859 78191089
-578268630 552710358 591929253
-209844705 200342155 180802436
-307870597 306503444 -357247591
-202923597 191216491 -203968480
-809994629 778489624 796777014
-76307866 81349828 66236888
-88319178 97118128 -59846650
-984359102 983039127 981461471
-176572489 179030257 -175125164
-455877984 437920888 -512556737
-665831916 641048538 653219751
-720699252 708975335 709772009
-911050073 885119807 -913015453
-909553973 881652852 898577641
-223333424 223842470 207161761
