491 210
-502304218 -187981529 112274105
779267542 959861691 -301932679
-547307934 737813700 563833938
-130849006 459629606 -836906032
-692256472 -210383711 134000570
-646013211 -319718518 197263647
-358207284 851844493 849291944
-393889896 -9979522 -346280039
906956174 925753192 51024019
-547259452 -175198800 -312255764
266442637 369328065 -772780937
69491951 995937558 900595367
-818880326 -589451946 -771107466
51899635 184510432 -458780523
-976193111 -880095215 -542438647
-504759626 -428792855 604757864
93249687 944329117 -245939938
754567893 792126261 887264130
-599244275 -463394223 906089687
548816578 993205740 811495723
428671939 807612941 -149434248
-902249387 -750267578 -231650946
-867001436 194649432 889945285
-968290135 -68181137 714567085
160776307 181530041 -654603576
693441623 876378281 374531879
327779274 556180710 -30941191
-952427961 -946240634 -353039491
290399080 710248712 127500008
-84402461 -60717289 997199809
461775766 654739868 -79255169
-445971859 -342142626 -780925545
621798541 735028037 599366234
-401028297 -28180958 872479714
382327779 945742501 -726579772
-903407070 -363534449 329248525
-640877258 -148536126 710314938
-587993751 -460862474 -401372334
-610549834 52308971 935023356
-865290251 -111341477 483705087
-688199911 708651491 -99912973
64285652 260792750 617108671
36961231 236409202 -296607200
-735376741 -549001846 834585992
121285789 424430433 370850149
220113686 283735905 570016799
790400018 994499343 -191681474
-863552998 -453445773 793573849
-614527385 -370674026 -672052789
-612255220 930597678 256951766
-279232091 -101145897 460336711
-700477358 -533509896 -785361553
523994386 633365402 -188675048
-64835020 -31229485 532183793
302840611 815660544 949903085
431070982 510986646 -673521126
249579183 469077047 -27799947
230292234 970428128 -450568915
943271779 989313759 -899794482
625825925 838470748 -857044413
465228414 869092478 -949339657
206233587 885742794 599437455
52902768 163783726 -632474692
-877221996 -395407997 -599093836
-727269926 -346292313 2737067
195634735 506309740 243018312
416629860 620884552 -12186966
-680048516 -459677957 555299915
-208903252 -24370597 510529192
-531113834 -222944703 -831535992
39069293 693867825 -686585798
302733887 488382482 535078620
33224859 765677376 599775842
823817738 934746990 402414711
-549089379 751000868 -193613533
-975975625 -402724560 269189473
356889517 974491882 691573200
532097366 813028716 434795432
-978525814 -677943483 -967158641
658445324 910963738 -35236483
46508615 929405258 -582009820
-949275275 -544080577 126734645
410631470 744914086 65324162
824340044 850771797 952125392
-905935429 -263400138 -56058824
-565436187 418489918 171695912
214677652 608212938 -492213426
249687964 904946527 900902379
510741337 601037476 368212896
469742622 617131659 -323525835
-864743920 11076427 936416873
-570535020 898761116 515089986
681511040 898262287 140470029
-806705476 -535034362 225566286
341748124 736422348 795151318
-912378639 -825807274 -952520509
145415130 530203967 201432292
-950227433 -274433517 596461044
-910712652 -892340815 438925570
-151188741 684361588 64716429
-927191327 -628214988 -2038733
658919409 929888179 160167112
-507867772 993668760 -995078055
-930328484 -125336723 -643851919
-466546017 -291835555 595420728
273617467 510298274 488806291
-719608575 -203191726 -889022378
-459617622 -40918203 -580632902
-580892501 927503233 437524954
494355215 572287524 -614734228
601025772 698921589 968376658
-615514062 -187280349 256131655
146187668 977957921 -242958495
-744983214 -443346994 -417430955
-388697268 -22435365 -690398383
279385354 845661830 -822834891
122308461 393708271 415130591
497133300 665612119 193022343
-954762651 -11179330 -279839862
-815166700 -398828744 -59945033
-939012625 -511806561 832996198
946690874 947250944 -777977892
36198703 705521844 -684387579
-792188597 -636943785 -160675493
197398262 979343722 -53735488
247325011 544294403 953583875
537550262 773343720 -392592283
-994344022 -385380990 -699414240
349884310 971862288 -107982548
399249101 833160247 -19209057
263781848 314573760 166960735
-580166402 -490528054 -818603021
-494615014 -226106608 -769500845
-423366009 -143375865 774430042
-498844451 -224053029 94706460
-627350815 -566960391 229540174
162254039 309033724 698934800
741429390 925783987 -400609792
-316555039 -113474726 -641053457
-907357298 -106001930 -89752461
-518509090 -424620998 591712576
414396881 904051972 -766651587
206506165 802998882 18718832
-855290578 -452582891 311742973
696555234 869627734 -457279966
-764404543 -581487296 997024146
-850047061 -575929020 888163665
