1000 1000
-992275543 -988495438 932404687
-991860514 -988495438 936176442
-991860514 -988209937 936911903
-992040259 -988209937 941361136
-988057903 -985822976 -156256518
-992275543 -985822976 73613881
-983830842 -983107124 287022819
-983830842 -983107124 710798458
-982683100 -978106161 -317054982
-988057903 -978106161 -298767210
-977779297 -975837939 -570453971
-982683100 -975837939 -556076070
-975394607 -968105885 -983000619
-977779297 -968105885 -937559160
-992040259 -966168518 975813293
-968033304 -966168518 986933746
-964337586 -961424009 -689949724
-968033304 -961424009 991640159
-967023787 -953113221 997745740
-964803958 -953113221 999502456
-975394607 -953006952 -994295380
-959146293 -953006952 -940832219
-944785676 -941942142 -836672485
-953628835 -941942142 -824794778
-964803958 -940268101 999746608
-952666337 -940268101 999824419
-939394853 -929563024 -841065900
-939394853 -929563024 -839267843
-941187540 -926716333 -857990396
-959146293 -926716333 -847789656
-953628835 -925406865 -839012682
-944785676 -925406865 -837696860
-947897157 -923057141 999827852
-937810140 -923057141 999853214
-937810140 -917449716 999967443
-947897157 -917449716 999971834
-910243205 -909316941 997668331
-910243205 -909316941 998260387
-909960064 -906901401 998343488
-909960064 -906901401 998651640
-902299549 -902261094 999866442
-902299549 -902261094 999980969
-924858041 -898781541 -915266271
-941187540 -898781541 -883445732
-940988386 -895289256 -842646127
-896430243 -895289256 -842293593
-922995406 -891731301 998833215
-922995406 -891731301 999771801
-896430243 -890389747 -842241094
-938941123 -890389747 -839205042
-908422777 -888211513 -839183495
-938941123 -888211513 -839181441
-908924535 -887194418 -839187197
-908422777 -887194418 -839186852
-924858041 -881145199 -923640117
-940988386 -881145199 -843533774
-964337586 -877384732 -813055115
-901827069 -877384732 -308086552
-894639740 -871622489 -839185601
-894639740 -871622489 -839184796
-908924535 -869338343 -839197459
-890907557 -869338343 -839184755
-872881944 -868679061 999105234
-872881944 -868679061 999559219
-872859272 -865935344 999882758
-952666337 -865935344 999984949
-867795604 -860519827 992717707
-967023787 -860519827 997426889
-863791929 -856890347 -864567808
-890907557 -856890347 -839184334
-901827069 -850587211 836370622
-854191598 -850587211 843227559
-852831198 -846193754 853106998
-867795604 -846193754 855401727
-852063257 -846032373 -931806187
-863791929 -846032373 -885967899
-854191598 -845210036 850105573
-852831198 -845210036 851209383
-841695006 -835265711 -999135796
-840965973 -835265711 -999018219
-835725139 -830398977 999654941
-832671087 -830398977 999684695
-829667044 -828914082 999824459
-829667044 -828914082 999825127
-841695006 -824754234 -995752522
-852063257 -824754234 -992521860
-830802381 -820681247 999814841
-821834150 -820681247 999820178
-872859272 -817707536 999645185
-832671087 -817707536 999809377
-840965973 -814157602 -997621110
-821229423 -814157602 138884359
-815229454 -811426012 970435311
-821834150 -811426012 999822406
-812831129 -810653765 999858930
-820043002 -810653765 999879320
-812831129 -804634708 999830724
-805867960 -804634708 999840857
-835725139 -803152249 999826161
-805867960 -803152249 999846911
-812617901 -800194071 999935985
-808751278 -800194071 999938417
-793438041 -792557630 791174839
-815229454 -792557630 796787102
-793438041 -784309105 782586050
-830802381 -784309105 999824456
-821229423 -784216952 780744732
-798904622 -784216952 999844634
-808751278 -772725091 999938493
-820043002 -772725091 999940205
-791110172 -771348609 999895950
-791110172 -771348609 999896550
-769688871 -765177470 937599495
-788031089 -765177470 999851617
-761497342 -752997282 999897160
-756441627 -752997282 999897598
-798904622 -752616720 999877783
-769950947 -752616720 999892021
-766972303 -748532158 -767008044
-769688871 -748532158 -676579807
-744434420 -741789076 999947926
-744434420 -741789076 999950722
-766972303 -741421823 -880838175
-754845934 -741421823 -875951803
-812617901 -740055867 999901375
-799292145 -740055867 999902845
-744910873 -731651470 999890898
-761497342 -731651470 999892473
-723491948 -718603736 -11085540
-788031089 -718603736 999863132
-714936648 -710417522 999898024
-714936648 -710417522 999898038
-799292145 -709486207 999917859
-762558947 -709486207 999943648
-754845934 -702522828 -867485313
-718297789 -702522828 -842494173
-756441627 -702203412 999897939
-725435795 -702203412 999897969
-711363157 -700665345 999996937
-705424152 -700665345 999997625
-697834362 -689819460 999994890
-697834362 -689819460 999995525
-762558947 -686120062 999956168
-744340426 -686120062 999970905
-725435795 -682256187 999898056
-769950947 -682256187 999898224
-723491948 -681832895 -611837010
-744910873 -681832895 999881322
-696513704 -680050919 999981294
-693194785 -680050919 999986574
-718297789 -678480440 -776282876
-693194785 -678480440 999987168
-710487875 -673498971 999997762
-678460093 -673498971 999998253
-666660232 -661804548 788749495
-696513704 -661804548 999987900
-665900634 -656654573 999993553
-711363157 -656654573 999993598
-655413601 -642793653 999999240
-665846915 -642793653 999999309
-710487875 -637811360 999999208
-655413601 -637811360 999999211
-675126771 -631093314 999997721
-678460093 -631093314 999998945
-653389080 -627949539 999999214
-653389080 -627949539 999999233
-644269077 -624205705 999997678
-675126771 -624205705 999997692
-676572733 -622093648 -141437077
-645654669 -622093648 111897057
-676572733 -621592366 211357903
-666660232 -621592366 310988216
-629725760 -615379936 999997645
-666320719 -615379936 999997646
-633186877 -608779912 999996291
-633186877 -608779912 999996331
-647777898 -608561643 999999213
-665846915 -608561643 999999900
-619658463 -606732889 999996201
-705424152 -606732889 999997643
-744340426 -605260043 999992711
-665900634 -605260043 999992997
-645654669 -592606917 199041633
-610944969 -592606917 999993040
-592355396 -590985790 999994731
-592355396 -590985790 999994742
-663385736 -590654531 999996132
-619658463 -590654531 999996170
-583067147 -581091894 999997650
-601437203 -581091894 999997651
-663385736 -574313206 999995330
-591798333 -574313206 999995697
-583067147 -573513765 999997649
-578200744 -573513765 999997650
-573551131 -573076198 999997485
-629725760 -573076198 999997644
-573551131 -571858403 999997178
-601437203 -571858403 999997646
-591115049 -571683315 999997648
-578200744 -571683315 999997651
-666320719 -570060380 999997652
-644269077 -570060380 999997672
-599511290 -568689423 999995065
