200 200
410394045 635150433 981903906
-480438655 -438537731 -777398361
167182768 227761661 -609931359
-425348384 -168331817 957794111
-258988364 -246478474 938022782
-893094173 -794964318 -577697870
-942447758 -869470674 -540448853
-153936797 -61109275 -734847208
374400583 475464445 -789073944
-686619406 -632235221 -920276393
51537281 85147085 993617706
-962178084 -859080770 -778625395
-654049704 -625000330 -796352231
-686031877 -586516385 -870924168
-785619001 -693454259 998046439
386111871 687829392 272062188
-839388820 -827246798 -903079804
746559732 772839336 9517190
-645748774 -482148919 -796860093
-258951372 -249212315 938137834
-776397449 -712148074 -922885736
516955488 610327562 957008068
924764517 959984323 -977888341
136813890 163817266 -39906994
-757050881 -705359414 -920656139
-618017057 -580187647 -968067344
8272427 125463945 -933331030
-820457676 -787175104 -915460505
965042271 984964554 969401437
962091795 986224195 969473694
-144367488 -110898330 -914892892
-570192283 -198414614 -997272774
-334988801 -212763121 -728222778
904912236 961048649 -968664519
420720011 561147257 891242274
141339045 143758910 142140692
-624388915 -591063892 -827438779
-271198844 -153342750 991898459
-944942430 -795890628 -630368964
-999445005 -970199513 -150019303
-987125274 -954666365 468302228
143830608 344749869 999990371
389140663 441119020 -795145637
569947203 609959916 957118048
274091120 324670097 -798262128
-483918152 -329314848 803308540
490394509 645259780 -762040554
-376229732 -112473904 -998116132
96656208 124393527 -832183857
-55228651 -21792605 -369248088
962079825 991539968 994095707
611672234 686175308 998718141
-850792896 -822410162 -906976115
55500442 96281011 997057257
611683331 635171938 993502233
-681836432 -578049077 -955676774
774702539 841572102 251158909
-845676517 -795216115 -903015345
210741151 241800487 -798441697
-104682582 -58942009 -930054829
-844673318 -818757273 -903093394
-298110885 -156222909 -728221613
-618447487 -485428744 842002659
384636784 620070868 270887139
720075833 744318336 439745615
-954430996 -938808835 -474000555
576289735 700305629 970894076
650331474 687831331 454051979
126326112 135558338 999882329
384402346 388008189 272510641
-481423374 -258836910 -928083796
-981445621 -965982138 124756839
-91752756 -61105678 -919276871
-823074569 -721244148 -917898374
-320293767 -119792882 -728178192
908601843 960321408 -978594127
261906406 661078731 999999868
-388653280 -202261682 -998081235
951121543 962830287 -971454712
391425046 621715483 206472131
789733004 813381782 975476857
-769777726 -707646496 -921548155
195967520 228748537 -798750380
-869619793 -854295056 -875853457
676644055 684506953 999238928
451201502 652596154 999999880
-331749854 -215656820 -728165545
813064240 982419837 962954157
388267408 480315241 -789937507
147279624 188638791 253415948
143911864 165943881 999989207
-427823311 -253223161 938530442
658004478 713476603 513077900
482575459 514422395 -281890416
-496478564 -431256479 -732988517
-423647746 -213785964 -728394405
165609354 191188604 97578924
-16807075 -761467 361136260
8273721 49657754 -533932621
779020555 869981322 915466152
772954069 840372858 907501080
117733898 165712863 999975712
-968506415 -956673875 -140405781
437023627 515016227 202413088
687822586 744724420 413339427
832722685 954990306 -967619891
455237689 502636131 999999928
825173837 897900225 -809621511
144822591 163661423 182110140
195745777 357308867 -798137274
389779825 502234641 999999930
-490819761 -452838061 -708556736
511679419 703626564 918239350
-849973967 -684980049 -937065966
187497138 261953890 -799637078
-402339287 -332943604 877936470
775639302 790404462 916193083
687452208 750982309 392284374
357153901 566687576 870629965
-429261620 -131172393 937985827
-624849113 -483407020 -808940497
-998581161 -971734373 491968616
-693949625 -685841804 -860892726
668486821 711617484 930834923
-734959338 -700809172 -919021200
254322858 337152676 999999781
-778074508 -715900887 -347119120
-693987610 -622638832 -793432504
635442414 643581123 -398542727
713207709 772963975 -161201664
965824545 982788205 968271221
-839387728 -834378172 -903048782
-869463470 -864260606 -866713509
-952830232 -903334498 404676654
-479223612 -258965999 -729030503
371017533 469471699 -465330148
-613511603 -499304017 -972877829
747020159 882848727 123461285
-992379151 -786497793 581624149
635086843 848791145 222234638
664947128 702473645 927659369
-429210642 -172480695 938679420
-681713116 -634795832 -929505977
389741462 814084769 999999945
715519313 902859228 -742054915
396154543 450230148 124008037
385633567 388947402 272069095
-900081426 -863644978 -855681671
290013362 444925954 -798205258
-483206794 -457476343 -494306654
-266698436 74510738 992382622
186654094 227752632 -789913833
229737503 346207813 999991371
-422424807 -154866671 -728634267
-428658505 -256850574 938219691
357625974 480257482 -116779190
-425396307 -148744844 970761379
-700051844 -485273801 -563458755
-629334956 -347946139 931848908
-15738688 8207621 543626812
479706837 604730216 206436094
-71394315 -4378634 -960900576
-560331257 -495804807 -986655628
-474938991 -218971780 -721009935
231771121 335064165 999999774
479473044 608996582 202448662
950820577 991204649 -973884150
-432148492 -229563329 -722144810
202416952 228316617 -798494130
-10963082 8294701 375836854
49216218 92709137 995820029
-990208289 -972145567 548321701
-628675531 -556134809 284428006
728187317 753354112 636158669
-889446613 -870334637 -915429810
373267301 382344180 -754654883
-917150436 -870276851 -916636738
677342464 700353541 999327068
-69064412 -52771638 -944514458
813480517 868106497 956111415
-8686207 50740328 375017939
788035712 866661105 917521696
911818501 954819651 -967823154
778957991 789577550 915851602
-703690759 -693227008 -256473234
87121157 134995417 999589002
373920656 384490334 -758578716
227797131 328787183 -798299951
-889170114 -796880282 -901306156
-442318239 -239183054 -728154354
912049827 960851687 -968277672
949745431 962117835 -970828320
-58860119 -24474570 111981427
-619364533 -569104618 771387294
229465053 347851636 -798180288
-408751090 -354732117 883946325
440743786 450501386 165726861
776078303 856085525 913259871
-891578060 -869616102 -549870712
93733796 143851201 570988478
582960973 957062842 977711465
-481453923 -576563183 803703101
194613431 -887841477 -717016851
-246435016 -728159402 -721849167
-393691094 851566869 929330539
-817812427 -923921347 -913426236
-890044478 -588932638 -549068071
-88388818 -980432118 -807740548
389375318 -797923059 -789351987
-682830013 -999846670 -852205413
51612932 993039142 999308907
-869219121 -900368450 -865611481
-672950058 -984775872 -925244796
-636660101 -948136696 -892466476
-696258799 -774555155 713562637
647241023 999062505 999999926
-864505334 -870443013 -830737676
746201586 267527600 839357331
-488370121 -776936427 -677618663
-367937687 -998279322 -997522044
-763103119 -936641158 -921293662
499841262 999999885 999999939
950732061 -978492343 -968902007
143636037 121753889 813321797
-727424420 -918994768 305542158
-625125670 -796684138 -770615269
91513191 594873540 997590896
-798997907 -901562128 -586418880
968086907 965816660 969402806
980591008 -382295986 968433291
-137262957 -734441925 942024678
-257846818 938167612 938604666
-259124863 -996977293 -728719303
952432714 -976806505 -971064867
479450750 -833522235 195091115
131843541 909189646 999913517
-628052785 -284051404 976211091
-189311376 938116677 964495346
-837874952 -903093044 -903045486
-974899129 2015125 486790139
-960025332 -954256828 265222475
292091532 -798267093 -798181355
385330391 259625693 581150094
510760211 -282545163 202438985
232728459 999991139 999999894
-447830425 -895777236 -730030028
609391565 942440064 958557763
-139964263 -981268140 -733039493
97016500 -876626636 909359051
-61100205 -947579732 558601158
990392051 -977975449 999830278
635578279 -580673702 263727038
-848996151 -973971693 -906372655
88357612 995885582 999698187
584405624 -14517553 206440065
-620242258 -836460415 -807311473
782068658 913680952 915885129
-824139237 -924642616 -903079312
227771950 -798983001 -798449279
-61109800 -919763187 105063229
-839402687 -906975444 -902834081
-215633373 -728594077 -728222573
-552866498 -997681483 -982964707
546588367 599484004 914263277
711171327 481178166 960116638
-956932471 -517939263 480929403
670021968 922692259 932130199
664017252 285726333 537916365
128184756 999859279 999998308
374411624 -796682931 -755429502
-429011979 936153932 971002662
-972672719 490845854 581013225
-113389725 -999210779 -862290942
-794936091 -917533102 823044654
-158250319 -848053869 -728194547
914290620 -968428598 -967701050
619988825 -533614825 271094649
-258804282 938017080 938176936
955556942 -993315662 -975931478
517333922 917387823 978457296
775400230 247904480 938030964
-729889807 -920901373 -917940856
196014082 -799192491 -792950564
-870208549 -552269418 -350153733
640508290 -908013583 63641286
634843646 977101504 994476725
-326474391 -728255909 -728160453
961122875 -971934126 -554149892
403125942 58248730 206823228
167394410 -832704718 197928341
163422164 -260109407 202623827
