1000 1000
572750096 671993455 999841809
77846617 93763206 566148097
59548407 77503892 999998389
391322533 395410366 -999268532
-864808880 -864429111 -999998182
926409729 958768173 827731574
677696195 686704405 643856979
-196657478 -190905880 501463422
463553676 464052896 -999999995
-944201773 -905260006 -996050679
-217983257 -196713587 230658417
-195477450 -190381022 758066330
798359968 808313319 433626985
588224196 633088410 998371793
780800805 798528058 -959202202
-680396869 -657076312 -978346621
-450909118 -419628183 -180519536
-428787106 -373882118 388816274
250995816 264427836 128963719
-870540429 -864429111 -999997043
780800805 790822904 -959110193
-713362655 -707521016 -999999994
921105589 935243481 -717753044
943232165 949477640 -717448035
-189824869 -144045322 -834177786
-894341942 -892687512 -504069759
231617060 251397930 -338773631
-37255342 -4036328 999799600
200292971 220272655 478429537
-220773220 -213005615 -999368036
-831714292 -830351762 -999999907
150248272 167286934 302654957
-564371473 -561821457 -818568929
-572453885 -556139534 -846180850
-414271145 -387746825 -205572559
621975967 653466326 919080196
-18343875 5203927 999948357
796423880 821282907 -960504048
169374385 170524599 813130780
458490123 460893314 -999999670
-986742420 -985409078 998423067
-775967874 -740065581 -999999567
-189824869 -150255482 -594559689
-135347839 -121077706 -181735977
-371545546 -338507761 -205427710
173763598 220635664 482551668
-508460395 -456196272 -999649846
-53167334 63200800 -998944697
-792280661 -781894797 -999999635
-325123082 -315768100 -442699851
701891297 785051237 -977850127
-730082132 -681340288 -357994694
643695003 651407491 999972558
-468545937 -460280436 -664952326
869855195 871195323 -855577129
74185915 83683246 -31646877
883445205 897524983 -964934076
99700684 140670955 118406563
433241591 446451942 865938350
122206557 128018359 115212009
-518917597 -513588063 -999613567
646264638 668316177 918762474
-523405257 -509371752 -999645921
175199999 184117357 -102274655
979558758 980665189 53899717
495465124 512212395 -995989788
-680983724 -656621822 825183714
-691350629 -657076312 -964720307
-430266138 -336807864 -203529133
-497625604 -497418622 -292356763
-154382628 -150255482 -557783561
-122824355 -109198444 251079130
213079082 237026101 897347019
-942029093 -921054507 -985803879
842199388 844847673 -977498125
59548407 107002651 999996505
833285950 833814955 134647501
-481210760 -423589654 535231243
286113743 309270618 -274863233
925096693 925656086 -996310988
-642441356 -637285006 934359319
-922768841 -916425894 -998400985
341247319 343503887 999767197
-964556689 -964133962 -951569931
417823172 435501343 240870647
-518855688 -492862265 352164215
445633351 460893314 -999999649
986305485 992067530 -154810999
-123827285 -121077706 -652925922
847965943 852659536 -948006501
510548873 524556132 -994333152
292227734 306069952 909898290
-540483129 -536254104 -999645286
748711866 760402489 -63178804
941405314 942692728 -353865487
-859797836 -856686673 999999303
-775755123 -768967929 -646727250
-325123082 -315768100 -289781702
-353849951 -336807864 -203179981
-19834581 50538342 999992525
441093028 451530575 -999991125
-233639507 -210596843 999887537
833285950 835425905 553399849
-734824115 -710210720 -661401295
614153378 658720774 916658797
-588682829 -513128608 -999571272
-744239202 -713724992 -999999568
-558257256 -460437247 -999579330
-381748596 -365730154 -422752001
308650110 319400077 959949672
-78358065 -24342860 999856970
778797659 794069656 94659783
677696195 695061232 -111624463
-295491693 -292263738 -999588592
608048 24136708 999995807
991692648 992067530 -333378831
385493612 401356465 -999064254
495790644 512393527 -994346342
292227734 302331629 912389593
518192386 540429888 950587140
-902262175 -880212591 -532861103
77846617 93763206 406253365
-928200947 -909619435 -558165143
237796058 239333863 471059322
-979770837 -916070330 -969031751
-498911539 -491084183 357306761
-469800088 -455495689 -654258032
524640929 530078027 -996308513
-722984001 -698231934 -367195096
959325478 974732567 -130552202
-188973959 -186821835 941170480
-962735358 -961062322 -192870107
-53946651 -52425624 999995545
886331250 935243481 -718042940
986305485 986970337 -213640163
-542975521 -460437247 -999622749
-117123338 -91185880 -24092382
394400149 409745558 -999873422
-407642137 -352761875 780342970
-169173366 -150989801 -599317795
-699992460 -652257566 982790519
140745475 144914166 -498160035
503961256 546300811 -999279246
510548873 514188349 -994340885
-198471396 -153764575 -466105516
410572232 442030358 -999983000
-219756872 -218892606 -192836537
503039863 524556132 -995203154
518192386 540429888 954825545
-891541921 -878705432 999987549
99700684 124213273 115666985
68905781 112017515 999995273
-760073929 -740065581 -909594931
286113743 309270618 -264390669
-450909118 -447831318 -179390506
-343699607 -328989258 -999993725
731736028 747498572 567792628
362659565 370591499 -986297645
-341857142 -318112857 -205354681
-264875613 -247682724 -1000000000
-64065585 -55430211 999859661
911797270 923889760 -716970265
-904675906 -883024033 999975473
886331250 892652594 -747684019
417823172 418145600 -325064028
308650110 325347758 959766821
-626849158 -589093402 871935015
-619286082 -560566205 -429277909
-19554922 -18826458 169390947
416316187 418145600 -411396419
-233303679 -229524506 999263313
59906499 83683246 70786722
-67329965 -49977124 -998975755
780449365 783293997 90992297
638411021 641491420 916929679
281559880 283021954 996659469
-547011041 -513128608 350005983
-692773126 -656621822 826316845
163743004 167286934 306974126
846372419 861957398 -267656656
-806457235 -793204358 -999999811
-474391891 -387746825 -205668669
913349954 917845959 -361143414
-102159331 -95073274 107646445
-517436231 -487173901 357298242
729781440 747498572 581742958
-814073088 -736767223 999999971
-763705413 -749061491 -999999904
-192257012 -185545980 886485936
724683242 808313319 153112399
-98535281 -98343615 932002570
-37255342 23972810 999807493
-300914224 -291804931 -999999694
-542907587 -536940172 534460657
107268354 117971746 111408207
281559880 282013945 996773412
208917639 244395551 908417344
40039406 57672565 999991521
773715268 807804637 -963498705
183288496 267538320 458159129
-906805628 -901836390 -999061007
-497625604 -447831318 -170433638
-288893504 -265875509 -999999993
-744239202 -723156875 -999999569
210544092 223288625 890209438
596486420 606895498 999604830
-527395022 -460542771 -999580290
-474391891 -455495689 -244397460
-68527769 -67565673 999861600
-410927683 -363583010 -205431575
385493612 405287921 -999689100
-117123338 -95073274 11996841
-32548621 29558110 999993734
-518855688 -487173901 350533853
748711866 760402489 -56652786
342502200 348660907 999794724
578038246 582974362 663312469
-864808880 -843390092 -999998830
-734824115 -709808869 -487096409
17137995 36779929 999992204
-293977147 -285882720 -999999904
-997550905 -994087630 811434811
432333948 433579958 444599553
644586820 651706928 918795996
-652176575 -634536219 832504150
-833702487 -833234721 -999999008
-691139117 -601219925 983412973
-658899094 -651688262 833897900
525550500 560278434 -997292760
-187693466 -161429294 996114259
159178413 159497355 303104216
-542959003 -529223315 323189711
-39479039 -37399290 999996926
315108181 343503887 999793755
173763598 174755462 628216022
-220773220 -213005615 -759542907
222229008 231039849 482870527
796423880 833250848 -961078693
643183222 672961701 998224775
-408217695 -360655783 -859564360
347993338 378127748 999858681
