574 574
37616112 101323911 995871117
871158946 909219351 889196962
875893351 895372437 842128237
-741377684 -738771887 -373455141
-788861430 -778220877 -999809026
540128284 560313259 399834830
-955425654 -932434837 610514309
405390170 407954027 762416792
545132351 566929866 336539407
-882001321 -867575006 927280676
387165219 399293632 998769845
405257004 410233200 735512059
-938300633 -867166178 870119211
-296334982 -115085143 995781811
-357767500 -196554219 71308215
-528307070 -381166342 74964935
4702420 12663331 999997314
84055712 101765991 995871113
-126143149 -83543223 -351489703
-793163906 -779922210 -999743910
-250966767 -195348849 -492206553
-435700090 -406359969 9262407
-310305414 -199004118 -365091432
837133938 846853854 -724711274
501982804 509969021 392960465
-867222110 -855500965 999039525
-251133642 -136153057 -350961110
717789071 755891058 954210839
-363218826 -148285355 996932739
385297920 385692785 977885977
-722979834 -689536315 40324412
738071714 756022334 601675025
-310598249 -200237587 -417297672
-231346799 -192162477 995787051
-66813836 82006987 995871127
-683386734 -600071800 38192886
732094821 772577461 -609485818
-39631726 -28816629 -130017768
534544941 551155698 323144240
38335497 82159967 -646170909
-972528851 -961340797 893311223
-602204532 -547741476 995946298
483058149 499601368 282618067
570350366 578408559 -721843755
146350247 203799039 999999176
-839179649 -802021355 853781514
-115124710 -21097019 999990454
859042596 884151686 709287593
-713623541 -622190594 42936825
235212557 246447695 999999158
242871819 266430843 999999148
-502160765 -382944208 -520212116
-190927138 -107992523 42480407
-44726155 -32744452 995870953
-449346182 -397524027 69420921
880977809 904903937 -999911989
-695960501 -296286855 997455856
875812210 896284078 847428669
16130235 234501776 -880937770
975840124 985858309 976263078
-188214660 -126000805 -727323203
-229687021 -221269055 999335885
-261494228 -115380862 995775369
297360897 305565464 15112236
-414683429 -366053573 71040434
-999383140 -955552602 910443680
-466155932 -372723663 -476577881
-522668309 -382052170 78185390
132162409 218677050 999998919
-306455871 -105467681 995754432
482558721 491411247 293032357
541362817 582706054 -721879386
-324462645 -216695308 995750168
-910124235 -885638849 869605183
-231332282 -52788226 995781935
931175187 949494566 364281441
-417661939 -392639460 -466818606
9231221 11356274 995788790
345370694 361129177 923939509
673319882 681180075 -865359883
-624393052 -310146825 42480011
-921404341 -883031800 998621912
-357745583 -201021822 71322694
-954365635 -922364813 613148345
427791760 430098952 47039838
-126037096 -84746479 -351485535
-584508206 -97593058 998060804
-252097825 -243228979 -350514738
576091679 578701404 -721844515
-738746051 -572028345 -25370002
945279896 949561619 195123321
43690361 84787875 -549065803
-550032501 -148969292 997351856
-596574135 -512321103 462084657
539829530 566696717 322772999
-760981464 -752768907 667883507
-669966885 -572493519 -88561200
197941490 246280269 999999170
161829449 215993890 999998923
832807156 846523703 -860237447
331791902 340187839 552440927
386741871 398406207 997994893
536762126 699702577 426731292
-657106981 -511385306 994922077
-485143371 -365488861 71012511
-296069141 -117166055 995788821
-539542363 -514349257 -933838229
-67097714 -45770246 995788716
25089683 111576129 -505350255
-551059548 -533739190 409611459
686902251 725457186 -921371339
-818767574 -812428245 920293459
-381739684 -369763248 71302659
268892033 293408570 -50546999
707332107 798690941 -920945837
-812792131 -796747819 855337796
-717718547 -220699031 42140565
594430774 629348138 -743549928
-211678643 -189594153 71307732
-446875108 -62660103 42906656
-841376175 -815057987 -990965683
900797014 908860559 888587821
-921856470 -867688870 999158799
711168444 791904083 -722119443
-890936917 -881961504 870111685
-120239754 -84002390 -351494171
-180022920 -10626628 995870728
540129552 556366286 336037059
-481239011 -392951211 69972448
454864772 469113679 -877623317
411531989 417779427 759479480
-923303251 -915135387 997771136
637770612 672249819 -974172084
-67022043 7497452 995871524
-103180610 -101831382 998767559
-114052996 -42858924 42503692
567798840 616295688 427004497
515333094 594647616 319481629
114815667 154691592 187884441
454693355 471727950 975373423
-379259143 -369242174 71302870
-741567498 -737065979 -375771403
-939100343 -867568873 874909042
-397477331 -310844957 42480115
443839135 469260402 -733073539
-541449726 -521041436 219469691
361233445 378108942 893493082
-972576379 -926101504 901695573
361495948 373558630 732393881
-824737649 -811420715 972703030
966022637 970429350 705903184
945601801 950171687 997086906
-645438571 -547836473 996709271
-749080594 -727169026 -54379670
-22688397 862304 995788801
42084113 226991061 999999647
718374732 782328876 -565352762
785337130 802297936 -943717874
237691533 245222658 372322004
314492529 332277394 -319776976
622194203 666801612 -725775364
-716582013 -651761757 42733651
-854531343 -839834823 -955760347
286908803 297160636 -704382639
-223255440 -169802362 995753024
901027304 905255649 853957702
-597142324 -235177337 114635463
-272239433 -198161614 71307742
722974389 755464662 431451241
786152539 797504788 -927542158
340227036 366548124 559175870
862095497 904897890 675257906
642748057 679740143 -738508515
187778754 265363045 999999963
-998316862 -941794836 739993396
293441401 295618628 121788212
-178421243 -120440209 995825060
-502326080 -372212060 -469188415
-775017656 -660670548 993832490
698752919 789156204 -920510201
-669894120 -646234661 -134390136
37409995 82079378 995871123
-358939575 -136741443 996145569
536724553 610495739 428505274
-391937945 -82287522 42480409
-271151062 -184672620 71307377
-597982606 -531139030 358882336
-596200341 -552487113 560550661
406072172 418717856 740228004
175305566 186779837 999999116
570390059 587651083 -857868265
762627600 796210541 -935250573
265476812 295064469 220346352
-248248038 -169431152 995754135
953513920 955656204 -985623656
-812620276 -803448120 868614287
-397874736 -220424906 42480210
853009913 871223965 386898188
-981279975 -932224357 608199530
235677186 265596951 999999150
-874517095 -867048425 935941115
-215502013 -161156 995788808
237727484 297123695 -527875686
-570018653 -519973510 219563204
725645048 771724586 -623495702
-645207747 -620197978 996984179
-294181498 -51858786 995788713
-43982314 -10207777 995870922
540203324 637790535 -988022797
89381903 114470645 999999112
265538417 268776152 437019955
569223856 609670948 427345642
785340876 815831706 -944685258
-190445456 -82464657 42480408
-420026417 -262210260 995585324
856922201 901615598 558649880
418820686 426300229 165905119
-726256742 -715419024 -375524100
-636444445 -499549308 997231956
820321220 823720154 786290574
293419263 295988008 84450934
-997338560 -981639778 774203287
950216946 955382762 -983758563
-522262884 -133352175 -555502472
-464160053 -284228735 71271068
-702534448 -696143149 4005969
-460727466 -240224236 71245536
-467444123 -368952528 995929651
567029296 637312099 -966475044
429795473 443480262 557205134
-381747399 -239861226 71306881
-249531244 -136376633 -330140523
655444695 707554358 -785862394
-114574606 -67218279 42492920
390348014 402863093 999905816
376284788 385560593 979140537
817890530 831113226 -967995407
-981538679 -910905071 -694017237
-365820894 -193297339 -349908231
90381175 122589782 999999593
-836486182 -824784474 677998434
454649535 513842621 997628814
711161706 722366600 -716860843
44478708 83151812 -596148929
609235939 679711791 -733160324
832916509 838285696 -605267687
-551239241 -533014237 369279401
819899387 833203179 -408404699
708966844 751762269 -921205123
-817462173 -793653787 899130932
572713933 664309346 -721847285
-743468192 -659271540 -372173552
-59228084 110208853 995788785
159524135 194897640 -856764732
307030848 331684377 -166313133
-931443141 -874169367 868349211
-465103684 -251552442 -462081592
653704795 705820532 -808239599
802813697 832500562 -954628129
738841451 752437093 571594608
196235182 252121945 999999142
-657703693 -597937020 996239244
940703036 945048784 944312325
382717190 386970914 974717033
-41763196 -32185370 995870959
-960984414 -956228661 925085822
-465791238 -382767152 -504156545
-751886082 -418581552 42957750
-221808146 -164881913 995752312
-569314405 -565482850 245354047
419727966 431116690 1063139
-522460302 -273642820 96717231
-685421444 -624790025 37373053
-698204388 -696265418 14834790
694314800 699316140 370697305
756237693 785318582 -635590483
-810691186 -787954641 -999551804
-67234501 -27966339 995788721
545120026 556594075 342752902
-846210468 -824870920 421748197
351279322 410452542 560497048
390699416 405392512 999936272
287134863 314154137 -740012674
-738350378 -724615598 -46756286
408362872 418781944 645969075
40706900 69948827 999999465
-858818984 -816379939 -979397401
-207913661 7609532 995872580
-491660882 -62410529 67919138
-218358389 -8058011 995788729
516759687 618983354 436176663
-752799349 -741410547 -248385698
953252193 985886904 -998350656
-169016586 -107814653 -351129298
977089253 984795462 970642874
-642192429 -562696788 41439483
-372357239 -68207713 997942777
-727674789 -714383556 -375942502
945394583 959318292 998629578
-882003838 -867841564 940759128
-624770508 -622732229 42862180
-448178362 -397862658 68649352
651676605 712597415 -925698997
846482406 850091961 -993778226
846425519 901005864 -999848343
361080240 365039993 564363951
241910760 252183877 999999146
936552777 950151909 992296503
341253866 361136621 927682106
31972691 80310062 -836281556
-104706633 -68072055 999703590
-568552829 -551061357 995935820
-462078023 -201446942 71325708
-147964966 -67212641 -938861885
-169816328 -76227784 385425902
-608341320 -551060821 995934914
-290561835 -191696813 113683477
49416425 76446860 999999521
-766028693 -760669436 -345527407
-416517899 -279259140 71079649
344308378 370139683 561309404
-667353838 -660801968 993952791
160460423 225609483 -867634705
-986104968 -925648382 884778758
-531220529 -275212071 42482225
-247901398 -217880739 995751311
-586583939 -332706921 454506256
570891779 593022826 -766295050
-893435738 -882040778 870088672
-824132503 -766007093 987036348
-39911650 4306240 -289185409
316910610 330415421 414419363
187931110 226884593 999999829
377515278 397529990 986678363
-636839661 -620243208 997118174
822941627 832843223 -439385581
756008934 798220215 -920608064
-115246095 12320034 999995507
-546341818 -514926460 218821512
418864791 425464278 416618786
-24544397 29354770 995788795
931304203 944518372 -223631339
305617272 314401120 -838040296
-204662015 -109081034 -418523200
-290507975 -274308684 107706620
514171124 534893968 678681195
115106508 164903912 -855837261
360589873 368598168 570706202
-806910927 -803891321 881534977
310536343 327424929 -36438794
-167905687 -84633946 -351481646
431336547 471710543 951188256
880883112 916766877 -999990148
-66338923 -59956931 587232851
-532180277 -275638523 42727114
-862117193 -858354261 999748270
343842783 364451104 566101288
-609309690 -335882470 995230728
340137271 368170451 572135726
-201230093 -110447339 -424123603
-468477314 -262989552 995435737
638018306 811835389 -976885931
-547832788 -522453059 311615143
57154740 127279381 999998450
469994966 501261173 238978409
-442556290 -141962292 -285636705
-971191900 -923438225 613175259
279824153 303344636 -20145389
856724263 883343091 835457653
-465144241 -314755557 -455737077
126290555 165512668 995871095
316592430 367608759 539300896
853267213 870504095 321634743
-452415672 -399238831 70148484
-322457593 -261538506 995790039
641714042 716817336 -745019902
-731277423 -684514750 -372186622
-169629803 -151459509 527897167
-807183572 -793981826 898292065
805689414 811909886 -970865625
-708766702 -646428789 41784530
608799233 622514738 -738107809
-672976565 -646007388 -148558675
-209546887 -72508564 995754218
-309318057 -244409409 995756770
849061131 905401472 852886646
269135854 293300727 -311171472
966436449 983646945 970537843
-16054528 2801916 995788787
-735647459 -624997685 24521847
786148848 803103775 -926566669
839559729 870563797 230423266
297382010 374157162 594456616
944974586 953057270 -737853889
314401801 326899077 -732231476
-975049622 -893881260 867662578
360483197 368866846 567556739
212110452 237565324 999999564
473026484 823619751 999959355
-121509862 -77912114 -351497868
167168384 230358761 999999124
644969254 711786843 -921513375
-207934708 -136750540 996136525
-861473748 -841222426 999767295
-597542676 -515273124 218370074
908196023 914985784 -999996414
685650815 709254809 -920477260
-597929587 -574972852 442941735
381324682 383199991 949041186
-456943810 -278073480 71099609
-932185643 -885549470 870062302
501268611 620741747 -721841191
-955130212 -909986881 613148220
305678777 327197939 -990669484
-722843233 -603641236 41265758
-60779495 6169992 995788723
-840674117 -806772815 -994227268
915481244 930215232 216893902
-956038893 -894284237 613147567
405705969 407356802 742362210
-766052701 -553439109 567488932
-547760949 -235522079 266241857
-540535215 -322473063 -421517392
965671098 976447992 928429217
-564147271 -515930269 997375965
-64528698 -60894348 252097265
-967796370 -910511318 -874499514
346267608 374762147 914935679
132595412 203708962 999999209
91547286 237684381 999999552
419099377 429498522 115035740
89169258 241872808 999999494
-709447700 -654625197 42914047
480069146 501953856 408154799
-249487519 -193646441 -330261091
-372809669 -296189304 997729090
-534395005 -522874532 395700163
146543474 245017913 999999129
4095807 123361633 999998399
359215586 370069828 561049534
162154333 188555691 999999115
30673263 59978516 -630103724
-875770937 -861981800 939249232
39160254 59824672 -633387632
-446850174 -419188662 42952855
461867358 487383718 -968739835
-932570423 -910115772 646053342
-584523077 -222682292 998486233
401970908 405286485 975644039
765360389 816960335 -954515815
411944869 418564485 744179609
158622493 248998353 999999546
381230266 387255112 971999602
-639392211 -401756946 42057734
-986248284 -981551634 820047452
-567885467 -368086287 995940831
-148102021 -126008305 -867663015
-731349280 -684359368 -372596590
232339233 244569203 999999296
331728760 340043495 542116933
908946154 944598525 -999999459
967071540 977311354 944843656
732603194 785309059 -601038971
-910322003 -875840349 868349520
756028448 763503505 -920613999
451622483 454670156 -278032101
825676147 837845613 -600480592
270438245 286904688 144001727
431173518 448484910 662037552
-677896996 -660117982 -149015598
208375687 248891421 999999584
291322032 305258585 -5599882
12099700 161491675 999998760
12580829 114001926 999999021
-848967524 -840851319 894017996
917182025 930508089 -636823671
340560922 384738176 933969045
-213200315 -187404051 71307716
-296239478 -192007491 995788223
7174349 31756846 995788792
-996624971 -961157280 886487364
-763206035 -753306898 947954989
621737228 719151875 -729143722
