1000 1000
-988793272 -984390159 -182073945
-992259982 -984390159 511548746
-992259982 -982381879 870100061
-991757282 -982381879 890784484
-979276984 -969923721 136512466
-991757282 -969923721 981646320
-979276984 -957803627 -252311586
-967026401 -957803627 677124116
-967026401 -954414355 931331523
-956928185 -954414355 959410076
-956928185 -952741274 979797163
-953876000 -952741274 980083857
-952044144 -949865815 -221541925
-952044144 -949865815 222165263
-988793272 -946826216 -988411397
-948591155 -946826216 72454117
-942852135 -942478439 992496163
-942852135 -942478439 997407027
-939781193 -939441476 385483558
-939781193 -939441476 389863442
-948415620 -936171611 451906170
-948591155 -936171611 568491718
-930028035 -929445564 723357475
-930028035 -929445564 869203814
-940103697 -919498479 23677178
-948415620 -919498479 317257536
-945219280 -917059975 998737843
-919396679 -917059975 999192801
-927099871 -917047554 657580305
-927099871 -917047554 764286622
-953876000 -911153494 990659911
-917325071 -911153494 990670275
-932000758 -903777798 991817810
-908517181 -903777798 991828992
-917325071 -901831566 990905317
-917714049 -901831566 990930131
-897398548 -896032254 995305482
-902189159 -896032254 995598289
-900802906 -895038838 991694369
-908517181 -895038838 991884721
-897398548 -893447645 995262990
-919396679 -893447645 999410665
-895689721 -882211727 999475678
-895689721 -882211727 999497672
-900802906 -880231488 991607791
-945219280 -880231488 991888993
-895488366 -878083484 999452313
-879895059 -878083484 999452478
-925385970 -865999946 999503219
-925385970 -865999946 999560472
-873160696 -865922595 991324659
-882190302 -865922595 991324794
-902189159 -865755589 994544744
-895488366 -865755589 999450986
-890084999 -864654268 999502615
-931649289 -864654268 999661252
-879895059 -863213853 999453511
-931649289 -863213853 999453616
-882190302 -858668161 991321194
-873160696 -858668161 991323904
-932000758 -858542483 991533303
-861477354 -858542483 992840299
-859903194 -858206878 460766111
-917714049 -858206878 991127860
-893958835 -849156970 991343445
-861477354 -849156970 998556019
-859903194 -844871878 -54810058
-893958835 -844871878 991302316
-850682263 -844494421 998558975
-850682263 -844494421 998839445
-840197395 -831707258 -690031337
-940103697 -831707258 -74802657
-842083837 -830257991 999162095
-890084999 -830257991 999499691
-841917041 -827805916 800108388
-845898224 -827805916 995708336
-840197395 -827722379 -941629668
-841917041 -827722379 396177466
-825024385 -819799634 998416292
-824906449 -819799634 998598815
-814956084 -814799612 998301434
-825024385 -814799612 998302593
-813978444 -812612093 998736182
-824906449 -812612093 998776118
-824135000 -810971872 998714132
-813978444 -810971872 998724074
-818324496 -796739436 998299029
-798782609 -796739436 998299184
-814956084 -794455151 998299305
-824135000 -794455151 998600274
-810168252 -792256366 998704820
-842083837 -792256366 998817244
-810168252 -785820133 998678213
-794289513 -785820133 999191848
-789774392 -776161128 999236058
-789774392 -776161128 999239612
-774536269 -767807027 998275429
-818324496 -767807027 998280929
-773500118 -763465737 998299287
-773500118 -763465737 998299288
-845898224 -761317722 998227767
-774536269 -761317722 998253600
-798782609 -754984317 998299276
-755648361 -754984317 998299280
-760887994 -746350318 999634875
-755969599 -746350318 999696792
-753991787 -740054098 999856817
-753991787 -740054098 999866141
-794289513 -739549927 999382659
-755969599 -739549927 999812073
-746807151 -738534328 998299288
-789800796 -738534328 998299289
-795679619 -731693594 998299293
-760887994 -731693594 999875321
-730725798 -722390507 954266336
-755648361 -722390507 998299283
-738477944 -721032521 316306691
-736966990 -721032521 509427361
-738477944 -717588447 933532399
-730725798 -717588447 951635036
-746807151 -708813311 998299287
-723445195 -708813311 998299288
-716646480 -706314253 999349865
-728746407 -706314253 999938571
-723445195 -705311885 998299289
-732493267 -705311885 998299290
-715227736 -703962116 998577361
-716646480 -703962116 998848355
-795679619 -700376339 998299284
-789800796 -700376339 998299286
-703811919 -690531097 875449481
-698176270 -690531097 886402645
-727551664 -687707298 845060346
-703811919 -687707298 859580929
-685389473 -682349558 998576726
-692149527 -682349558 998576742
-695023029 -681937339 887412618
-695023029 -681937339 889794893
-702871162 -681528582 999495650
-702871162 -681528582 999764898
-698176270 -674284325 890879102
-736966990 -674284325 899899869
-681043018 -672822533 998314790
-694363913 -672822533 998429425
-685389473 -668446300 998576687
-712301631 -668446300 998576844
-674540470 -666882115 998647931
-674540470 -666882115 999604728
-694363913 -662184515 998494789
-715227736 -662184515 998575635
-712301631 -659849462 998576321
-692149527 -659849462 998576682
-647001542 -644911613 999976074
-647001542 -644911613 999979878
-627280870 -624407540 999973022
-627280870 -624407540 999973056
-681043018 -624205771 998308271
-627273953 -624205771 999269143
-659812895 -603045753 999973191
-678790144 -603045753 999975124
-617353344 -602756689 999986367
-643065063 -602756689 999988221
-636309682 -597435802 999976932
-603137909 -597435802 999977377
-636062183 -594546437 999971791
-601436600 -594546437 999971981
-603282843 -594067854 999979300
-636309682 -594067854 999979574
-594593692 -587904658 999983626
-620342491 -587904658 999983639
-678790144 -587335924 999983619
-594593692 -587335924 999983624
-614445065 -584233296 999978783
-603282843 -584233296 999979140
-603137909 -577379360 999978364
-614445065 -577379360 999978706
-601436600 -574993768 999972676
-659812895 -574993768 999972901
-732493267 -573715917 998299291
-584444686 -573715917 998811296
-728746407 -573439258 999965222
-636062183 -573439258 999969844
-647813838 -565108151 999982363
-566150018 -565108151 999982671
-559352175 -556416640 999984186
-559352175 -556416640 999984492
-584444686 -554149578 999865924
-627273953 -554149578 999904535
-577418704 -550485286 999983780
-551165874 -550485286 999983787
-550311499 -546865470 999982978
-550311499 -546865470 999982983
-542922202 -540813596 999985022
-565637937 -540813596 999985527
-727551664 -535963907 562071514
-647813838 -535963907 999980147
-551955237 -535413206 -453456708
-562923019 -535413206 -304200771
-551165874 -534609742 999983824
-620342491 -534609742 999983905
-562923019 -530726172 -78402136
-557581205 -530726172 -75584939
-557581205 -530124641 315872613
-566150018 -530124641 999982933
-542922202 -524718794 999984781
-617353344 -524718794 999986099
-577418704 -517988681 999983071
-524597166 -517988681 999983187
-517227218 -507288151 999984718
-534235963 -507288151 999984754
-524597166 -506579490 999983696
-508375387 -506579490 999983770
-515725744 -503347970 999983828
-643065063 -503347970 999983978
-515725744 -490836123 999983800
-534235963 -490836123 999984376
-517227218 -489366965 999984381
-513116542 -489366965 999984388
-490695583 -487204911 640275473
-490695583 -487204911 969288125
-490793833 -485856346 43440899
-508375387 -485856346 999983783
