1000 892
-996127659 -988856036 699442292
-990800479 -988856036 864641386
-989536232 -985106833 -705306293
-990800479 -985106833 760701926
-984663356 -984280671 15222986
-996127659 -984280671 904342775
-982716989 -975233121 -18799954
-984663356 -975233121 737845182
-975191116 -971077736 -689976168
-975191116 -971077736 -698365380
-969790334 -968569451 -959941646
-989536232 -968569451 -826119538
-982716989 -961619553 190533185
-964142915 -961619553 253001975
-961035948 -956371599 -998242851
-960653587 -956371599 -993374592
-954705366 -952629996 -984921931
-969790334 -952629996 -984476711
-960653587 -942265945 -985109499
-954375339 -942265945 -985101753
-942398388 -940972531 -985076883
-947071076 -940972531 -985075974
-937304305 -936154068 -999124185
-961035948 -936154068 -998491684
-937944101 -929711503 -985068415
-930225040 -929711503 -985068396
-933989732 -919732976 -985068344
-936183519 -919732976 -985068322
-936183519 -915108213 -985067648
-954705366 -915108213 -985065792
-954375339 -912589530 -985079480
-942398388 -912589530 -985077452
-928139576 -909642138 -260053363
-928139576 -909642138 -770871389
-928940357 -900959473 -985071261
-930225040 -900959473 -985068394
-897766673 -883576431 -985071518
-928940357 -883576431 -985070210
-880519356 -879871013 -986784208
-947071076 -879871013 -985073644
-904355971 -878831713 -994322024
-880519356 -878831713 -985443319
-882753125 -869281900 -985073565
-912561817 -869281900 -985073564
-925855539 -864603000 -999838466
-937304305 -864603000 -999802455
-904355971 -864137123 -991432316
-885685545 -864137123 -985073642
-885685545 -862693242 -985073569
-882753125 -862693242 -985073567
-865800235 -862114522 -999932821
-925855539 -862114522 -999879323
-879853494 -862019356 -985072258
-937944101 -862019356 -985071749
-912561817 -861878612 -985073519
-879853494 -861878612 -985072264
-933989732 -861586412 -985068363
-863029470 -861586412 -87835223
-864503303 -851257345 -996519799
-858462933 -851257345 -991710432
-877625115 -850928104 -985073636
-897766673 -850928104 -985070552
-964142915 -849790133 331853547
-854379971 -849790133 458568512
-877625115 -844117013 -985073634
-863029470 -844117013 -795802479
-842785397 -842306105 215523110
-842785397 -842306105 159215184
-865800235 -841683478 -999976242
-864503303 -841683478 -991656037
-840644814 -838365546 -986516703
-840644814 -838365546 -991223744
-839477023 -838078118 -764588945
-854379971 -838078118 720019797
