257 191
-511021602 -86976005 434005958
423364210 532479495 11856849
-947623883 -322738049 -131236494
41885324 406278549 -558405323
614179038 661043696 -252179137
-768193651 -173074051 -72922759
-900942989 -382119954 955038750
-194931369 -192649000 742605262
-775370063 -35433007 193815945
-434367574 -115136018 -899602179
103974398 226422229 135299423
-348019429 -273898690 256009983
-868249900 -323831502 -550043515
-760388552 -428007700 -763726776
47981063 416485386 600864210
338928658 624734320 -813997605
-766409677 839396088 -85870958
422536819 719318811 -455438790
580027875 829684016 947406029
413216539 515594307 660425290
595763563 945465308 -800000067
158846621 822068133 -745127364
651732800 807369435 964435117
-591601787 -349746776 -545414873
332296891 833962452 915032989
332381405 891920977 410735904
-710441315 -421800305 -230363697
-919617358 -884204080 -350482669
-929894477 -1607518 590904886
646429314 832657396 813507532
-593717530 -282295503 677916358
-537695725 -99975813 -484347079
-973106492 233658345 133403064
-481524357 -52437276 -574980219
-462625422 -221698526 142845273
-682771340 -400109719 843590658
138514276 468969332 -295473287
209758100 583896517 705822170
311230232 702145018 686806152
-386068932 994204251 830757467
196706249 609710736 -279990872
-341978667 -242117455 279012800
421611068 896366355 -175119913
-832788985 -185933836 173112477
-150934158 671881808 -629324107
108604109 919665870 617829346
299250198 778782059 611712781
10242561 726673740 -407128703
7953538 26761742 -66579279
-925202362 -208021347 -982019752
-673559479 -6066227 823136569
535133660 768228546 844458601
-374932294 439245749 91534579
41257754 759250611 230094441
-674809460 -496824103 -68069884
277472579 568840800 53537460
-273213383 702729857 612126216
-792875743 -714370884 969536063
-847206028 -712232933 -757763463
243055685 891879692 -999703744
-727766959 -662898874 -390852130
328834316 928207892 -35213990
44728307 204763190 -602783404
738732129 777093410 -886266652
-905947160 -177588031 -806231897
-974923801 -578186712 -251683383
82121720 153099838 480783497
-479523513 -366203084 182552142
-499879205 -328550902 77121885
-918151720 -637454915 348238813
-788779640 -587654518 -59702113
227774737 911471969 -447035738
-810441096 -84720903 196552212
193162635 642815181 -831354274
-433479725 -109213664 793052518
-873549758 -399673680 -663762450
892108038 939202805 -446673093
232023565 775995828 -525238492
-553219380 -98330125 -518398552
-331515073 -178848584 916858300
-599960465 256894874 -972156147
754234985 976610776 -276030600
-733725002 796989469 132520657
-988942152 -135542830 -41897279
374236104 977075818 954743090
127823825 615873420 -76957625
-713378086 -314505403 385601667
332907706 775217254 92990847
812776794 962468876 -196422610
499475922 670043767 142690778
-862120243 -7499376 744246690
-983080158 -470770549 -53233643
253040323 694666176 593246219
246707287 452362597 744939962
-765891493 -67773264 680248466
711143611 752923555 -137323009
-458292914 -425252220 -818533349
82534143 322528982 -496486266
212745362 254135707 -741984229
180176003 927126487 503193614
361254356 432180146 924200395
-989204116 -935060740 922526662
-910440659 -339740502 -654550681
-824261054 -743747664 -181134644
-922684274 -805580603 433114159
36530781 64161298 -650678097
361061590 750259489 -729343622
45929092 699635680 54456696
754447157 949630515 883976011
325688640 769858127 338275040
226406598 859975083 119894567
628090679 944536921 457405453
-756599805 -98393284 214155523
270753899 333819079 -164781093
-738895005 -463767416 777810373
86150806 100659296 722914508
-113877032 -76171586 -965192750
155911134 987945811 854781072
525541541 838479344 -721140707
104383871 704143254 923127324
-980945264 -528421796 114985071
-592681765 -117038312 -544450985
631365445 641367639 713595268
301948585 691690077 716794911
-958231830 -299374695 -324473284
88837009 446078346 -796409325
-66976822 -16756277 -652131327
-803982951 -308722077 803361262
-643380344 160312997 90959596
-245578382 -12387092 -469763255
-540626259 -520990523 103395048
445269473 688800720 -898660280
-865504341 -507374934 473927230
-883582988 -768759004 -183937229
227471413 566174289 -597627488
835756052 944755767 -348106830
739291189 817250373 634371504
-449000391 -235871888 834026165
291484309 962980853 -536358745
-257998298 705824759 109026065
541404846 786256660 42380859
78980856 162469192 288846380
664733971 897717637 -169511718
-729103665 -317016246 527732450
577343015 840005941 -575903991
396340129 443596201 904069968
-402312623 -89245829 -170349549
487968179 514919436 -772275372
270361347 870042336 -965453124
358185604 798054780 -870380298
-967067883 -924280813 -463403391
-922728872 -661450236 775282610
49226355 739387148 -831377264
593443085 846152409 384978560
413871966 420234653 532989113
438194623 892866430 -272325049
325108412 779826696 79504762
-873770421 399740776 73196809
82757796 343531420 -561445391
51547146 619138442 4311085
591230343 954172955 -561202670
-770428350 -203012864 -524075926
208050562 488097818 419889576
-840564236 -196856983 730095913
115154938 413118856 -81758584
165701199 578374227 231748294
-272336674 -84255469 710152245
-190120101 -10707175 -167308217
356961056 774295998 976040820
-680334392 -408496802 -559728897
27463639 74843320 -403240645
-817278703 -740650324 630500302
-778815187 -765712572 -375217183
-833128952 957731763 384959333
949205689 962497896 651140232
-883773191 -351034257 -955071181
-562045444 -49624361 -826850345
-816495098 -14143355 -944617607
53133659 911640322 -351873706
368378941 781674923 715650547
-990251787 -538738865 86329392
456898187 694465549 -479115958
-946084174 -880522682 -197952615
-596857475 -1194582 -228892250
