200 200
496717621 567394721 674631274
-454668575 -324420461 999998945
236039090 256715529 272376467
-423138396 -136699136 446363057
-271236306 -202912111 132447330
-760317508 -695119053 948807507
-877985461 -789986623 334867372
-427012042 1210129 999999720
315554209 456329653 661802005
-565229805 -549735977 624065660
86859107 109052493 940578556
-920522857 -759650962 -966168382
-562759757 -535653649 -906834026
-521361498 -500208405 -860941061
-592002153 -581912185 999327057
534470740 620875023 675044785
-874326327 -725684295 -997300969
738541362 744265926 998357313
-488913402 -439547596 999994024
-277876956 -203423166 316365069
-675316134 -601759063 -597956351
458938129 530947018 674738565
890074797 929973854 999981206
197295757 216822986 -774267068
-644473826 -594508693 -647949496
-595135603 -490274883 999984189
120175568 132338839 270320364
-995604886 -675389954 950403333
948478746 988113920 307532629
903421004 981923992 324432548
-467699812 -42078598 999998103
-241743023 -170378837 -796492950
-290462124 -182018419 -408348402
884554785 935161413 999985042
462017894 495655551 674737090
126851861 189417948 97975721
-524113522 -499987453 -859404076
-297044490 -89834976 453982485
-721833652 -705447594 949540147
-999075990 -963931217 862507919
-970288627 -926305736 115986419
296965758 315080559 991853079
388013754 419486608 982336651
417913162 532663623 674761900
231050282 309920483 370095008
-285728869 -252071862 495337290
233821639 579176455 576896390
-90185513 -47768909 479348831
53958528 125111292 942172150
-230432241 33684079 476329089
893712634 997334906 999998683
583992337 602642517 847564096
-866698368 -722105036 929869086
36625350 117462777 915342041
482724615 569052640 674631398
-539807063 -496156289 999986871
735979865 828317426 999171068
-881619522 -692303448 406311356
258338237 295964847 987930642
-33424384 8615783 999999941
-758456195 -721883426 944677857
-292885899 -107163431 490829399
-556888824 -441826883 999995262
299751042 561090946 988766919
705399852 734353889 -444639491
-910129714 -878420923 -837501730
585184686 663192580 712146233
585841495 619692450 699639668
128509653 158583926 68594543
334540619 384476725 680969896
-351711373 -224905435 882616511
-992089813 -962492043 880598306
-34650826 1525641 904320531
-678669296 -612950814 -801135648
-92187617 -78377298 501066165
771684756 929028694 999977913
534960888 583147127 675201031
-256354190 -155379216 -854471821
877383920 938946232 999994988
432437759 560077537 858753812
741492975 771498363 -981198000
-755274178 -605567680 190408186
157562834 271726746 649212817
-785687406 -761950867 -966392452
385468909 614902453 995583605
322676650 582654485 675280860
-416084619 -198602553 515669279
940500271 968152127 -24063976
403133295 457590515 917091756
219366105 232766685 -328233832
110366831 217380870 -294883292
-316626014 -215194943 999998520
583369069 701850210 995719442
416509084 483745402 673467467
-425811922 -361140263 999999391
-249441217 -185459606 -658304154
192767982 228789366 -990638127
33668748 43720587 906483004
49685436 95428760 981831783
773627734 866972623 -554833996
758832905 845497622 999590365
200679422 219816885 -759270268
-966877573 -930243702 -121991938
456871421 485164847 674103104
708610743 735424460 -876873172
774144433 924747148 726685717
408771154 481769775 798274200
621561169 880340139 740219540
200376841 211869820 -773180314
295545135 316280102 969216720
372815085 482043569 848395337
-526662200 -387923236 -919218870
569678866 698916880 996036410
-579770870 -564712467 -681626169
283490772 295812967 976551850
-285855369 -251784584 495483524
583472530 769429249 747176773
704492414 738084860 11086409
482990841 495047156 674688026
-286499341 -72424147 999997736
-535316979 -439429986 999993870
-999440032 -972544252 432374013
-638002748 -565962584 -650340056
383469812 703324045 998576693
-674074208 -592381791 -643958017
286977969 311355028 970782191
-664537884 -612304895 -677802879
-549992793 -542513869 -839437423
457118402 576892368 674622986
582748346 744296470 995626444
949268354 971919796 36609207
-751362611 -731621010 -339603128
-869742854 -765437755 -966418787
-999323036 -884637401 -592794791
-286414387 -225557891 999997305
320939251 456325421 670217207
-582522705 -470023393 -819628511
743687510 866479983 -985889732
-750509682 -678525672 988741948
767327598 857260490 999926891
569033124 699571728 997025276
-290165309 -129030458 340093183
-567006302 -550022140 -395604393
708624697 771131693 -878727835
747382665 878760769 743975299
371103625 433870185 679159387
371103330 383593500 680110800
-791081084 -765712304 -966396850
388559698 417667948 923525974
-435646941 -372674548 111675007
94492073 107029660 920240616
218346278 253071176 177792615
262794186 312996547 997779620
-230191616 -105781441 485325891
-225393143 -217508172 999998497
397003588 457582410 922570893
-233780749 -89824025 -699977936
-479265002 -441993905 999994730
-555220181 -257609386 999997183
33747745 52514366 921298569
371561593 519388888 916496260
7222275 43660910 887778444
-549740023 -461553534 -829389415
-433282417 -199480017 753672190
