274 274
67601371 99598927 948575022
-607215729 -540971764 -999999997
-160030321 -116882062 947785134
-499670676 -456586130 -999999986
-544025984 -476950359 -999999998
-810145301 -774940865 -999818850
-868164469 -822373288 -999821809
-412176421 -386339259 759490463
-52581726 -12014157 948575589
-676728371 -673575500 219898995
-366837834 -328779880 935309788
-804157658 -794471290 -999878603
-645968834 -644928008 871849380
286197223 814005093 948573453
520625179 569621532 -465466112
-80451835 137790191 948575020
640881129 868725596 999871616
92292979 230437231 948567170
762391887 925768531 999910097
-502930180 -476950359 -999999997
443261714 593998471 948567013
20264416 87911318 948575147
205812023 532741313 999883424
-316349319 -247063703 967974879
-747052368 -729980386 -999998408
-876066109 -598615018 726005578
757898593 761536390 984070981
-873454219 -769248198 -999768505
568329037 721145778 999912906
749124528 750367058 983489596
-497929189 -420077631 -999999981
-565561813 -461114315 -999999992
254680799 532741313 999882666
280462387 654894392 948570627
-22363656 54222403 948567400
-317940046 -250813562 -590130605
-624537541 -602750506 -999999993
589177010 654894392 948570954
-790884560 -781882030 -999821429
604905141 690500087 999888810
-957544975 -917687814 586919674
-110055729 -56488539 948676668
-152515759 -19457269 948574001
-52581726 87911318 948575159
-218038409 -70420327 998448080
-564925038 -510307679 -999999982
-317940046 110502177 -998916020
-447838514 -420077631 -999999992
-362011589 -274563813 969235640
898773390 922060820 999888978
270870075 825650738 948569162
114964214 119917530 948566947
837233533 868725596 999872576
498825605 998465899 -611323263
60184141 99598927 948575067
-649990487 -598615018 830621878
182918558 263250129 999896953
-873454219 -774940865 -999866647
-218038409 -108763676 971047609
-419579978 -383744744 -393416692
766664490 779680736 999871470
86673593 496789363 948566911
688741104 814005093 948570249
-30235066 96412120 948575040
117749453 216474904 999880245
-908002116 -887130740 534113777
120787043 175226927 949852169
60184141 137790191 948575071
-339130938 -267726230 916648131
803517798 871774136 999873424
-527316784 -497181707 869711546
-988423728 -959194068 -997463143
443261714 514333351 948567136
-836628782 -768933785 -999866868
982785774 986553324 637952373
280462387 385077501 948571587
92292979 113962855 948567202
-544025984 -461114315 -999999999
264308518 391746815 948567691
67601371 96412120 948575035
236302636 253713217 948574538
-894657147 -737754444 -999882479
520625179 527893211 -461759269
-804157658 -794471290 -999881517
748102259 970151431 221760842
610120405 922060820 999884671
762391887 905188184 999910579
286197223 410155167 948573601
-129814967 7444336 996285215
-331810403 -117566804 935039004
-303425217 -205040274 951407071
-564925038 -479274039 -999999984
546427849 721145778 999921475
-133913946 53550757 991207129
-565833084 -540971764 -999999996
-502930180 -461542152 -999999994
-363886556 -117566804 930785883
-396490720 -368011820 908289233
-366837834 -353871591 941613012
880517138 952518370 948566979
890204667 951316068 999912300
-280289529 -205040274 949956543
-988423728 -917687814 509301905
-64918583 53550757 999175412
-13886729 216474904 999879517
525541882 797595808 999901486
-15581807 46968891 948567150
993697790 995783639 82873903
610714948 952518370 948566984
-110055729 -44652983 948670111
32514674 46968891 948567192
-610029350 -554988201 -999999999
-19248743 204762470 999823718
-717314683 -675651289 -999999911
-240736678 -108763676 948769040
-550763513 -510307679 -999999981
264308518 499490402 948567178
205812023 230062192 999888588
546427849 658669484 999927259
748102259 960754198 892626930
-565833084 -555673364 -999999995
-973051804 -971948675 -999199398
-724826263 -675651289 -999999910
125685494 206474602 994545690
-767759129 -729980386 -999996457
586265625 925768531 999909356
-797471470 -768933785 -999816411
320746654 496789363 -132903763
-211007668 110502177 948566834
114964214 230437231 948566943
131055549 410155167 999853888
-810145301 -794069973 -999814759
-894657147 -822147771 -999869294
490806322 960754198 948566953
890204667 905188184 999911098
982785774 995783639 -543940064
-588919660 -582384667 -83045840
-13886729 333018717 999880708
-973051804 -769248198 -999754908
586265625 712735371 999909878
131055549 204762470 999830522
-550930927 -456586130 -999999987
-676728371 -673575500 -195689558
74154582 253713217 948575123
117749453 342860381 999880463
-22363656 -19217302 948567474
-64918583 -25966401 999215589
-836628782 -822147771 -999868611
749124528 825650738 965505294
-607215729 -554988201 -999999998
-331810403 -328779880 935171882
-160030321 -116882062 947670466
-240736678 -56488539 948737524
-541882805 -451997132 -999999979
-499670676 -479274039 -999999985
-188523295 7444336 998923323
-541882805 -450023566 -999999980
336339610 527893211 -274242124
-550763513 -514761007 -999999976
-412176421 -366209920 970621131
880517138 970151431 948566960
-410016753 -368011820 900549353
-588919660 -582384667 -382913154
-717314683 -463228992 -999999974
490806322 695613753 948566980
-133913946 70001647 980983567
269254916 443775744 999880713
498825605 569621532 -491945262
-303425217 -114946032 947434762
530745557 632685027 948566992
-339130938 -310559233 917166276
-986996264 -971948675 -998065668
-645968834 -597195605 867295252
135307004 230062192 999893645
-876066109 -858482505 162360908
604016179 658669484 999950477
525541882 797595808 999904137
120787043 175226927 987154576
-419579978 -383744744 -452718105
688741104 768126927 948570680
-362011589 -353871591 959285816
250184558 312767618 948574318
268183173 750367058 999868886
-30235066 233330722 948575121
803517798 927803857 999874831
610120405 690500087 999888071
-152515759 -42343247 948575711
-129814967 -70420327 996891905
-868164469 -781882030 -999828195
-624537541 -472172397 -999999989
531931513 779680736 999871421
309742504 391746815 948568068
531931513 744379938 999880192
610714948 695613753 948566981
-214418158 -44652983 948628827
-524565987 -514761007 -999999977
413732551 499490402 948568170
250184558 264582079 948572970
-826183845 -822373288 -999824031
-397100654 -250813562 866807260
-649990487 -644928008 897712701
-524565987 -451997132 -999999978
74154582 233330722 948575122
-80451835 -19217302 948574017
-527316784 -386339259 721784686
-396490720 -267726230 916632975
604016179 986553324 999989440
-587847723 -578105335 218984872
916996088 938774207 -3866235
640881129 960717355 999876232
-550930927 -472172397 -999999988
-747052368 -717214112 -999999138
-767759129 -737754444 -999923026
766664490 927803857 999871586
336339610 369506303 -723358960
-410016753 -366209920 945322050
916996088 938774207 -517641093
-489436806 -450023566 -999999977
-15581807 54222403 948567370
837233533 871774136 999872731
413732551 514333351 948568376
-986996264 -959194068 -997741375
-280289529 -61294564 948108831
589177010 768126927 948573051
236302636 264582079 948571783
-565561813 -434752372 -999999991
268183173 413101477 999873180
20264416 206474602 948575127
-397100654 -374455283 799235114
-826183845 -783292933 -999824280
334327586 413101477 999873253
757898593 761536390 991345393
-301109167 -274563813 968382128
568329037 960717355 999912480
125685494 312767618 998644900
-648665347 -597195605 923607255
135307004 391650686 999996269
-790884560 -783292933 -999823089
530745557 632685027 948566988
