266 266
86165673 128588836 999891245
-585984831 -505452861 -687689128
-83513548 -43878888 998703317
-524367047 -432244742 -686422397
-606068679 -461098274 -741577706
-891732669 -757312507 818304417
-895690167 -887861540 699343766
-393675522 -338990906 -582193526
-35690698 50857099 -999850602
-684912174 -677358042 999996216
-289708281 -260511152 973342361
-824442734 -821508052 999950018
-676643910 -673211338 -275814669
658086187 848724140 -594421369
480761881 591097589 999999998
138038623 160989534 569575964
568001047 858892684 -989089895
275345931 280611803 999999176
916248317 942787246 -998566828
-585984831 -461098274 -699776201
594246972 621067423 -993772278
85861523 109136867 999883409
506718972 551621393 -997344342
-210125599 -133027489 -897850489
-728136904 -725555554 746757634
-733574340 -639972447 453787889
677597895 771308602 -999999967
-814171357 -755788305 929617324
635714169 766829947 -467245595
760668776 769152942 -989167815
-484098760 -379587322 -686862113
-481833817 -434402565 -601814431
531061149 551621393 -997761313
629038490 661947573 -999994437
81431897 84587100 999777084
-214121052 -174574656 -980764832
-657640901 -651202776 -290641639
626464509 661947573 -999993599
-905242985 -779838937 750299645
742647969 743932380 -653064053
-937908662 -936622501 977741645
-39947644 18001682 998875040
-102971678 32717048 998772041
86165673 109136867 999890826
-93668662 -24623600 997439031
-653444235 -484132018 -228672963
140460902 143085641 -362164720
-458539729 -379587322 -768458153
-269255333 -228902485 764909730
824592389 893506324 -996688962
720192559 850178263 -989477486
138038623 157258355 692352510
827787723 858892684 -989086663
-269255333 -255595251 545921240
128505607 128588836 999910290
-675153777 -639972447 454459689
297776136 322037653 -892249310
-876376112 -757312507 -999985747
-191824031 -31123531 -980281293
-408419343 -320021198 932372322
784863994 825618262 -999921175
411115765 468359865 999999943
742647969 848724140 -632758466
68046016 121941010 999868641
213853025 251854694 -967748725
-937908662 -929581207 995253300
156157418 178059203 999950038
156157418 160989534 999919943
-227767875 -217889641 157814400
827288818 870356416 -959865453
-505290927 -481663615 -516969744
-997837278 -938733010 106930155
411115765 520861289 999999992
-930289279 -746488044 999081819
720192559 765009551 -991081393
411871314 421471494 999999958
124178734 156273167 852358332
-482768473 -434402565 -650931296
395844652 436938286 -978898708
78527668 121941010 999839262
252926199 293959298 615742893
-728136904 -725584710 681515461
501207657 538099976 -985088268
-831373757 -821508052 999877273
128505607 157258355 999915514
852325151 893506324 -996749999
784863994 879522812 -998604119
392949417 452719183 999999932
51618315 67106476 -133275179
-203100882 -92242918 995267692
-234115206 -127535364 -477668421
-484098760 -462991864 -686924384
492570929 766829947 1000000000
51618315 82515202 -195001052
-524367047 -505452861 -687534309
-468215485 -440022107 556190161
-289708281 -92242918 991716820
-303281356 -291015739 960568471
-302096360 -272364897 968703009
905974743 987571405 -997570661
951739623 984160448 -996888699
-210125599 -127535364 -978632271
-997837278 -936622501 975679144
68046016 82515202 999729423
140460902 251854694 -982160483
824592389 828110068 -994151673
-21327243 75156727 998976941
361985904 389533361 -958264187
875158369 987571405 -997310071
15779321 24368372 998892038
-50191206 75156727 999722307
-583942618 -548544128 898678441
171570317 199592043 999993370
-684912174 -679897541 999996490
-92091855 -31123531 -987675503
-560864372 -484132018 95351569
443859969 473463108 999999953
218545732 256292582 451705379
607352600 742227169 -999858535
916248317 993612709 -998206571
-583942618 -559674040 883654176
-983347629 -983184252 -959384599
-710861965 -679897541 999996705
204652588 224834149 999999670
-814171357 -725555554 885021986
905974743 942787246 -999858082
-831373757 -746488044 999122297
430533601 468359865 999999941
124178734 143085641 226666932
275345931 280611803 999999115
419421760 452719183 999999934
-912489088 -817099077 -999873134
-932581664 -884531248 -999893768
658086187 993612709 -574760751
875158369 879522812 -998083430
21789127 50857099 -401627640
-602158626 -600227962 434439204
350435115 361226366 -672082617
-891732669 -755788305 935755371
710301796 765009551 -991780349
195289841 199592043 999997260
-515097334 -432244742 -686818660
-710660190 -677358042 999996159
204652588 293959298 999998847
350435115 389533361 -946216924
-93668662 40038396 998248514
30922002 31930868 999786663
-912489088 -884531248 -999893245
568001047 850178263 -989261199
-666149699 -548544128 999999852
-302096360 -260511152 967123283
-114812086 -43878888 998670520
15779321 18001682 998888218
-548160528 -419776999 540701844
-515097334 -462991864 -686990152
21789127 67106476 496233194
-602158626 -396426414 665877640
395844652 538099976 -978955318
-497663767 -488669951 -297473186
-295451504 -274664689 938076103
-123225971 99731175 999972901
-295451504 -291015739 955831537
-673568313 -600227962 428522933
-534046501 -451892980 -645060037
710301796 751883993 -993041976
85861523 99731175 999911130
213912362 466333957 999999531
564664883 591097589 940667413
-203100882 -35225499 998977082
492570929 633188608 999999999
-393675522 -255595251 538651884
-985767858 -983184252 -940231847
-653444235 -637859355 167899884
252926199 256292582 466680721
-983347629 -901551603 -999228535
531061149 742227169 -999774257
774859379 828110068 -993959722
171570317 178059203 999978925
-563530143 -320021198 895533800
774859379 813113925 -992695549
-303281356 -272364897 970279377
298308288 336926454 -937882761
760668776 769152942 -989110303
218545732 283330836 618733376
897232188 959922574 -675315199
635714169 743932380 -659952205
-35690698 25900640 -998506725
-114812086 -24623600 996390312
-895690167 -779838937 709598387
-505290927 -452343490 -587369595
677597895 825618262 -999999982
361985904 436938286 -967466780
626464509 766956662 -999910913
717205742 751883993 -992601307
-102971678 24368372 998855194
-534046501 -488669951 -306945829
443859969 473463108 999999977
297776136 327482446 -900426082
-905242985 -887861540 626174313
-191824031 -174574656 -980532019
-673568313 -673211338 233330350
-468215485 -419776999 550585690
195289841 283330836 999998735
-21327243 40038396 998892630
-458539729 -338990906 -776551076
-227767875 -217889641 -354018843
-39947644 -35225499 998972473
-710861965 -597601146 999999536
852325151 964957955 -996750862
827787723 991345053 -989086325
-560864372 -452343490 526317016
-710660190 -705762643 999995113
-733574340 -725584710 567526078
827288818 959922574 -708258658
411871314 418771267 999999990
-408419343 -274664689 936497467
951739623 964957955 -996786351
-675153777 -396426414 759615510
78527668 84587100 999760305
501207657 870356416 -989085996
480761881 520861289 999999993
-985767858 -938733010 16795280
-123225971 -15320655 999094766
717205742 813113925 -991857201
298308288 327482446 -917466220
-606068679 -396249320 -685769203
419421760 455750845 999999935
213912362 224834149 999999620
-312930726 -307614869 668102934
-876376112 -795490785 -999967932
430533601 455750845 999999939
629038490 771308602 -999999912
-234115206 -228902485 389861376
897232188 991345053 -668252401
331761098 336926454 -850707195
-657640901 -637859355 324687816
431630286 432640716 999999829
-906980031 -795490785 -999884949
564664883 633188608 264100276
594246972 984160448 -996913155
-666149699 -597601146 999999777
-676643910 -651202776 -375654824
431630286 466333957 999999877
-83513548 32717048 998758652
-906980031 -817099077 -999879834
607352600 766956662 -999897051
-92091855 25900640 -997996998
30922002 31930868 999863963
-482768473 -451892980 -649515609
-497663767 -481663615 -231300224
81431897 156273167 999828360
-312930726 -307614869 579047469
-50191206 -15320655 999428255
-563530143 -559674040 892606644
416608640 418771267 999999977
-824442734 -705762643 999993855
392949417 432640716 999999714
-548160528 -440022107 560638236
-932581664 -901551603 -999811865
213853025 322037653 -837006305
331761098 361226366 -352042566
-214121052 -133027489 -744334326
416608640 421471494 999999969
506718972 621067423 -989399794
-481833817 -396249320 -597134625
-930289279 -929581207 998618412
121941010 999839262 999868641
-583942618 883654176 898678441
-114812086 996390312 998670520
-458539729 -776551076 -768458153
-505290927 -587369595 -516969744
-814171357 885021986 929617324
-906980031 -999884949 -999879834
-393675522 -582193526 538651884
31930868 999786663 999863963
-679897541 999996490 999996705
-272364897 968703009 970279377
-891732669 818304417 935755371
-677358042 999996159 999996216
813113925 -992695549 -991857201
538099976 -985088268 -978955318
156273167 852358332 999828360
827288818 -959865453 -708258658
252926199 466680721 615742893
879522812 -998604119 -998083430
-497663767 -297473186 -231300224
551621393 -997761313 -997344342
85861523 999883409 999911130
520861289 999999992 999999993
-210125599 -978632271 -897850489
-728136904 681515461 746757634
-673211338 -275814669 233330350
751883993 -993041976 -992601307
-795490785 -999967932 -999884949
710301796 -993041976 -991780349
