1000 1000
614633879 682859815 -960172462
128193781 134175395 943983987
121280728 125334711 944436657
394203553 417284186 999999454
-884947909 -836224774 -993458766
943318244 961066393 999999964
690558908 698231915 -999999961
-170953104 -161261228 865158893
494652621 496559491 -996600885
-913307373 -887759486 -751609277
-184787122 -170207384 858560047
-174964719 -158896968 -189493631
821146507 830111489 -716222947
615555826 655925795 -974914166
813139531 821143351 -982442451
-678961017 -644038963 -999408503
-412127646 -401799011 426115824
-406210980 -355219657 -934802438
259262843 291631647 901959866
-850000195 -836893577 -751620001
743587972 804184101 -685897104
-753943523 -685724707 999999998
911773995 934921305 999999962
909279001 953222532 999999974
-137753213 -100029434 450958249
-899023006 -864067026 994922944
273323518 274629420 941982494
-29245164 24047087 999897491
226407186 250277093 884050749
-196484485 -189231214 438332715
-809492024 -805994862 999994523
200661322 217286157 -56542739
-570794239 -566213085 -999200847
-567532422 -558027598 -998827509
-383175008 -373213447 832149892
640563781 672934025 -966500462
23927739 27828248 44520464
832203505 835498954 -683708085
217232045 219133646 -656727238
483951293 494643874 -223649237
-992685366 -974443635 -993890633
-765286064 -727859805 999995481
-138717783 -103569434 896005262
-91485856 -83444174 975167914
-405847613 -309988864 -934788364
232240552 251861978 735075990
-440860134 -417697907 -992347563
116319903 119159498 865055167
-788025492 -784748268 -994075493
-302614893 -284642219 -934220969
739426643 803396305 -995666373
-681300120 -660055584 -351924647
650279462 670175164 -760813049
-436098397 -421457400 -992304093
858010544 877703629 -965965318
119971426 128515291 944393717
893107087 909836804 -105969148
150975955 201169971 999981154
462525008 480464355 996830711
169005050 196088183 999981151
-516731975 -506480682 -837710712
650787417 680507598 -728965027
-522155478 -499216091 -945937190
228532145 231202394 -346557959
984659384 986574208 999999975
530185786 536081907 563680292
-673682455 -643565090 -999435400
-699073722 -643928287 -999392336
-348408438 -308245456 -934828100
-487831020 -477123124 -978104440
-163683930 -103449863 905890259
-87053748 -72743996 -505687028
237404886 266084568 900001026
-914276464 -906355630 -749945474
849693742 857927081 184308870
137289136 147001509 947047211
844776172 853841274 298392271
-410201453 -406452786 106249318
266711109 334371858 -987933366
911516791 925248427 999999949
-671472408 -624475087 -896124402
-921057089 -903690948 -751511474
301436804 356173062 995670790
-951632272 -939705960 -186623192
418023636 455061246 -955338556
-515621146 -475490339 -896658768
486223682 494524000 952704488
995197435 997257160 999999996
-85970692 -78602153 111847786
858016974 860861490 -964118609
518674938 561647911 999999474
295292676 325622592 995636485
-559903951 -535014823 -999184331
750083100 759745357 -571337956
890090930 943523664 -994723185
-832863717 -824778721 763239006
-784863047 -764608441 999999364
-292383672 -284577793 -934193695
-400897493 -307819585 -934789412
79096286 91243108 111167446
458941694 483044223 999831478
-197006427 -186035530 213669150
853679426 857411708 980433762
-697761156 -693824915 999999756
667391176 674638576 -754391076
-517206408 -504385677 -827918695
-719489509 -699516699 -998768664
-475224330 -424338703 -965753589
-376994694 -348593788 11814374
334855104 339416734 997192291
-53447547 4015255 236767762
798310354 811853881 -585502960
695716150 702997248 -999999997
-306201608 -270755287 -934810837
22118574 53755489 15317068
977086088 997049397 999999995
410761112 420148006 -942552632
527668844 541107537 999999711
301528521 322005865 995682398
529682404 578144805 999999364
-861174237 -855345735 -751731351
128299938 134531237 943691688
-929233245 -898846838 -752268701
246698103 270536176 892308962
-936303944 -902675422 -747516668
-519350151 -472271813 -965692528
-439491814 -416726167 -928238804
564665205 573924767 999999412
-720764122 -674321988 999999675
909305925 975974150 999999967
-167045451 -150767383 963620643
-935443459 -934038083 -821523156
-47407550 -34660794 999526417
924602456 935079401 999999960
961516089 995704066 999999970
-495601847 -425139999 -968701510
-134804550 -57021171 990456320
423183310 430609797 -212521679
-381728331 -324267295 830346225
-116693999 -106488037 -119462896
-659860984 -640587980 -999424517
200978670 204614177 867914944
516886216 586632544 999999928
529563955 542981575 999999345
-140031014 -111124683 890408363
452947695 464179228 999646774
-216609477 -196855917 590796564
544536639 561387859 999999429
564812797 578125246 999999381
-879426719 -853465121 -751731523
166687856 187266017 999980936
146183361 152046248 999995658
-741515066 -726904016 999995535
317219765 334268371 995660552
-416650684 -414480372 -634625492
-352743744 -304811586 -934638597
733505107 741298722 -757420708
377636072 382781486 999988504
-291015139 -284899425 -934063786
-249935004 -236417031 428469739
-81676001 -44392540 994391787
911552338 924509343 999999950
-913543352 -861248425 -751643456
898751317 909288692 999999937
434318451 446835754 -269254485
