200 200
483221171 512657904 -998565350
-503629881 -479760169 119788384
147087170 155538922 -985890448
-490320377 -259086258 976820150
-471901625 -320200309 975524893
-752252066 -734926967 795120705
-856731405 -820256323 553804503
-212671839 -195880935 999999925
314665569 440392933 -940438069
-649460665 -645810388 -971652650
-67508166 -44264616 999999944
-873962212 -796477937 450716060
-660578412 -605210845 -994366905
-649460665 -581646698 -970833055
-684716805 -679709516 998575789
401154840 593925200 -935973988
-775162081 -756365520 757066520
640834607 683959379 982228829
-535025909 -515320863 999998246
-471901625 -320200309 975712729
-710100142 -696700137 -720898803
420069617 494542241 -934446324
812225891 877416977 -999927373
71191549 114926038 -819936284
-710100142 -694030394 -745843372
-585219614 -578930689 -969161061
-7739656 -1153315 -473142834
-815613276 -722986338 996384910
933269978 975227931 -999985076
874435612 975227931 -999980716
-653657707 -217634795 999998832
-426686045 -269642324 975733415
-381115649 -270505151 975733180
856844050 898206835 -999867913
457814751 477092941 -975587132
51849242 60519037 983907286
-588967893 -581646698 -970095473
-400659788 -254462265 975733357
-775162081 -736926006 755225137
-978142643 -958854667 -545360811
-915773635 -909146767 -734026239
180287869 247702264 -993311380
401768030 413834196 375140808
285143699 494542241 -932501973
146106479 209572849 -986268900
-464578626 -429988605 975733840
462068253 525801704 -931146671
-459915677 -217634795 975733760
-7739656 -1153315 612840294
-206528804 -163832276 -968001781
814863545 978824297 676432371
554515796 588543410 -935852525
-856731405 -752382407 682913003
-73356295 -11172198 -671725560
316384317 512657904 -995577911
-588967893 -578930689 -968814957
672961394 767857280 -169383535
-915773635 -734926967 -554910335
180045464 185994935 153374925
-426686045 -195306101 975733648
-771433589 -752382407 691095997
-502060660 -254628132 951961174
-584154529 -518498275 -592413686
494564242 506700814 -963210243
640834607 651188968 980297274
-967625103 -894593981 -293419140
295205634 625824665 -951897006
554515796 593925200 -935937578
47316421 49159319 999999969
278643713 333684197 -991123680
-459915677 -370798793 975733819
-967625103 -958854667 -468758994
-254392693 -195880935 999999725
-705896895 -697535661 -948422211
-653657707 -233564697 999999213
874435612 877416977 -999946858
525473129 528820807 -934654474
-400659788 -269642324 975733401
725276593 901981742 371528437
494564242 506700814 -974571620
314665569 754535933 -945249450
-717830322 -696700137 197608566
147087170 167594581 -985810217
-862918433 -796477937 448057335
420069617 588543410 -935807699
525473129 528820807 -934458381
-474703685 -275517083 975797626
936225674 943147492 -144855624
438319502 440583513 -994093267
129129789 133524634 273199182
51849242 124411794 -627185983
-356995623 -355628793 975733344
595281601 630708211 -950391174
441436176 460700687 -211650827
-556441043 -479760169 905385579
-470171694 -270505151 975733157
73686838 133524634 -676177054
-154521578 -129086233 474640876
-73356295 -71464010 -420163031
741381829 801049872 -800502003
754715095 767857280 -133365374
73686838 124411794 -643028034
-996444295 -909146767 -977871788
441436176 460700687 701871672
401768030 651188968 950099758
812225891 874645056 -999862120
438319502 460012750 -994252958
538097274 803524917 -948302075
-41724773 114926038 -724079163
143894378 268706358 -990440399
457814751 460012750 -993062658
-490320377 -487033991 992340658
579343748 629625355 -950961397
-684716805 -676645348 999690725
180045464 185994935 -618559042
-468045187 -429988605 975733897
483221171 739664017 -998695452
647663469 658193424 980501948
316384317 477092941 -994368516
-254392693 -233564697 999999636
-677768252 -515320863 999997977
-978142643 -967357460 -254535586
-677768252 -676645348 999766397
538097274 630708211 -949058089
-752252066 -694030394 963451192
129129789 228521804 608458710
-717830322 -697535661 -906278093
-606752281 -605210845 -980421665
462068253 525801704 -663896115
672961394 683959379 24461383
936225674 943147492 -46411715
-815613276 -756365520 791851570
-900744627 -798802946 184471853
-900744627 -894593981 115329728
-468045187 -370798793 975737063
357379830 440392933 -938945349
-556441043 -547878370 335140319
711589416 801049872 -945411874
-777983689 -722986338 996962931
754715095 770327956 -27205755
595281601 629625355 -950723328
-470171694 -259086258 975738424
-660578412 -645810388 -973350226
741381829 754535933 -944038051
711589416 803524917 -945464280
357379830 434649832 -937580450
278643713 333684197 -993259968
-862918433 -798802946 448051357
285143699 413834196 -539815864
-535025909 -487033991 999998449
-212671839 -44264616 999999938
146106479 155538922 -985929948
196811579 247702264 -990994448
-503629881 -254628132 -644111753
-356995623 -355628793 975733303
180287869 440583513 -994072918
-502060660 -254462265 975515131
-606752281 -518498275 -971113028
-464578626 -444548954 975733716
-154521578 -123450421 501475596
367532796 494530235 -942389102
-164689274 -129086233 469677231
-584154529 -547878370 -64987409
-474703685 -275517083 976789664
197546130 228521804 -987651138
367532796 494530235 -943670391
933269978 978824297 -999994268
-467490955 -277635829 975733290
71191549 167594581 -985761108
-133097491 -123450421 109057346
-41724773 -11172198 -696564754
-996444295 -967357460 96858117
-585219614 -557626298 -969525412
647663469 658193424 981223153
-873962212 -828218474 445517613
295205634 307128813 -986943020
-903863049 -828218474 388403897
579343748 625824665 -951170818
-206528804 -195306101 702159039
756715096 798362676 -945417100
-133097491 -71464010 -121173713
756715096 798362676 -945426788
856844050 874645056 -999865598
694131056 739664017 -999421359
-777983689 -679709516 998052341
-67508166 49159319 999999957
197546130 307128813 -988617411
143894378 209572849 -987129358
-771433589 -736926006 727599191
-381115649 -277635829 975733201
694131056 898206835 -999586848
814863545 901981742 469274514
-164689274 -163832276 -597802652
-705896895 -557626298 -967288673
196811579 268706358 -990906144
-467490955 -444548954 975733706
401154840 434649832 -937249211
725276593 770327956 39441241
-903863049 -820256323 494871564
47316421 60519037 999999982
483221171 -998695452 -998565350
-503629881 -644111753 119788384
143894378 -990440399 -987129358
-277635829 975733201 975733290
-464578626 975733716 975733840
-752252066 795120705 963451192
-862918433 448051357 448057335
-212671839 999999925 999999938
357379830 -938945349 -937580450
-660578412 -994366905 -973350226
-67508166 999999944 999999957
-815613276 791851570 996384910
-653657707 999998832 999999213
-645810388 -973350226 -971652650
-684716805 998575789 999690725
528820807 -934654474 -934458381
-798802946 184471853 448051357
658193424 980501948 981223153
-535025909 999998246 999998449
-459915677 975733760 975733819
-710100142 -745843372 -720898803
460012750 -994252958 -993062658
856844050 -999867913 -999865598
60519037 983907286 999999982
-697535661 -948422211 -906278093
-605210845 -994366905 -980421665
-11172198 -696564754 -671725560
-736926006 727599191 755225137
936225674 -144855624 -46411715
943147492 -144855624 -46411715
-233564697 999999213 999999636
-355628793 975733303 975733344
-370798793 975733819 975737063
874435612 -999980716 -999946858
440583513 -994093267 -994072918
49159319 999999957 999999969
-606752281 -980421665 -971113028
-259086258 975738424 976820150
-756365520 757066520 791851570
-967625103 -468758994 -293419140
-915773635 -734026239 -554910335
197546130 -988617411 -987651138
314665569 -945249450 -940438069
460700687 -211650827 701871672
180287869 -994072918 -993311380
-479760169 119788384 905385579
494542241 -934446324 -932501973
-254392693 999999636 999999725
-7739656 -473142834 612840294
-195306101 702159039 975733648
978824297 -999994268 676432371
525473129 -934654474 -934458381
-777983689 996962931 998052341
-41724773 -724079163 -696564754
494530235 -943670391 -942389102
-588967893 -970095473 -968814957
725276593 39441241 371528437
-752382407 682913003 691095997
167594581 -985810217 -985761108
-195880935 999999725 999999925
-775162081 755225137 757066520
-270505151 975733157 975733180
-556441043 335140319 905385579
477092941 -994368516 -975587132
630708211 -950391174 -949058089
-909146767 -977871788 -734026239
554515796 -935937578 -935852525
538097274 -949058089 -948302075
47316421 999999969 999999982
295205634 -986943020 -951897006
-471901625 975524893 975712729
-967357460 -254535586 96858117
-217634795 975733760 999998832
-722986338 996384910 996962931
-254628132 -644111753 951961174
814863545 469274514 676432371
506700814 -974571620 -963210243
-356995623 975733303 975733344
877416977 -999946858 -999927373
462068253 -931146671 -663896115
694131056 -999586848 -999421359
-705896895 -967288673 -948422211
146106479 -986268900 -985929948
-820256323 494871564 553804503
525801704 -931146671 -663896115
512657904 -998565350 -995577911
-426686045 975733415 975733648
901981742 371528437 469274514
401154840 -937249211 -935973988
129129789 273199182 608458710
114926038 -819936284 -724079163
-467490955 975733290 975733706
595281601 -950723328 -950391174
434649832 -937580450 -937249211
-502060660 951961174 975515131
-381115649 975733180 975733201
124411794 -643028034 -627185983
-154521578 474640876 501475596
-123450421 109057346 501475596
770327956 -27205755 39441241
739664017 -999421359 -998695452
73686838 -676177054 -643028034
-958854667 -545360811 -468758994
438319502 -994252958 -994093267
629625355 -950961397 -950723328
812225891 -999927373 -999862120
413834196 -539815864 375140808
798362676 -945426788 -945417100
71191549 -985761108 -819936284
247702264 -993311380 -990994448
420069617 -935807699 -934446324
-518498275 -971113028 -592413686
588543410 -935852525 -935807699
-679709516 998052341 998575789
155538922 -985929948 -985890448
-474703685 975797626 976789664
683959379 24461383 982228829
640834607 980297274 982228829
440392933 -940438069 -938945349
-254462265 975515131 975733357
-547878370 -64987409 335140319
-996444295 -977871788 96858117
-677768252 999766397 999997977
625824665 -951897006 -951170818
-696700137 -720898803 197608566
196811579 -990994448 -990906144
-717830322 -906278093 197608566
-649460665 -971652650 -970833055
494564242 -974571620 -963210243
651188968 950099758 980297274
933269978 -999994268 -999985076
-796477937 448057335 450716060
-856731405 553804503 682913003
-903863049 388403897 494871564
-470171694 975733157 975738424
367532796 -943670391 -942389102
-578930689 -969161061 -968814957
767857280 -169383535 -133365374
-734926967 -554910335 795120705
741381829 -944038051 -800502003
593925200 -935973988 -935937578
-320200309 975524893 975712729
-676645348 999690725 999766397
711589416 -945464280 -945411874
801049872 -945411874 -800502003
316384317 -995577911 -994368516
285143699 -932501973 -539815864
-828218474 388403897 445517613
307128813 -988617411 -986943020
-515320863 999997977 999998246
-71464010 -420163031 -121173713
133524634 -676177054 273199182
209572849 -987129358 -986268900
-275517083 975797626 976789664
-468045187 975733897 975737063
401768030 375140808 950099758
-269642324 975733401 975733415
-557626298 -969525412 -967288673
-487033991 992340658 999998449
-129086233 469677231 474640876
457814751 -993062658 -975587132
-163832276 -968001781 -597802652
-581646698 -970833055 -970095473
-400659788 975733357 975733401
185994935 -618559042 153374925
441436176 -211650827 701871672
975227931 -999985076 -999980716
-429988605 975733840 975733897
147087170 -985890448 -985810217
-133097491 -121173713 109057346
-44264616 999999938 999999944
-978142643 -545360811 -254535586
-585219614 -969525412 -969161061
647663469 980501948 981223153
-894593981 -293419140 115329728
278643713 -993259968 -991123680
-900744627 115329728 184471853
579343748 -951170818 -950961397
-206528804 -968001781 702159039
756715096 -945426788 -945417100
-73356295 -671725560 -420163031
754715095 -133365374 -27205755
803524917 -948302075 -945464280
672961394 -169383535 24461383
-694030394 -745843372 963451192
-1153315 -473142834 612840294
268706358 -990906144 -990440399
180045464 -618559042 153374925
-771433589 691095997 727599191
-444548954 975733706 975733716
874645056 -999865598 -999862120
898206835 -999867913 -999586848
-164689274 -597802652 469677231
-584154529 -592413686 -64987409
228521804 -987651138 608458710
-490320377 976820150 992340658
333684197 -993259968 -991123680
754535933 -945249450 -944038051
-873962212 445517613 450716060
51849242 -627185983 983907286
