1000 894
-998053808 -992365796 471295204
-992647483 -992365796 635862039
-992647483 -990946241 756316080
-997169172 -990946241 847675159
-990783189 -989593590 681932553
-990783189 -989593590 582499448
-997169172 -986863945 903474593
-986963870 -986863945 941818374
-998053808 -982194911 261202173
-984549853 -982194911 813725452
-979846180 -978906036 -273823963
-984549853 -978906036 725408189
-986963870 -972763470 976117243
-974917879 -972763470 985854940
-968926592 -963667202 741354974
-968926592 -963667202 -401657065
-961086858 -958137834 -636906918
-972288102 -958137834 -624125391
-972288102 -948749630 -438508733
-962372723 -948749630 -431250345
-962372723 -940706996 -430493816
-979846180 -940706996 -423052927
-931050468 -930461627 -853874277
-931444616 -930461627 -847447631
-955718370 -920322108 -868153893
-924784013 -920322108 -867758592
-931444616 -910643110 -833302696
-913930526 -910643110 -813032913
-913930526 -910640693 -785674683
-961086858 -910640693 -780499984
-974917879 -910062650 991731056
-914031917 -910062650 991779275
-918541284 -906525037 991984753
-907125611 -906525037 991996201
-924432199 -905767389 991962643
-907125611 -905767389 991989160
-939767701 -891031236 -873496752
-939767701 -891031236 -921155608
-899325246 -882880983 -504295096
-914031917 -882880983 991828472
-877485271 -877263036 992032670
-918541284 -877263036 992053526
-886465301 -863700211 992030349
-877485271 -863700211 992039468
-888708488 -862103803 -950244077
-955718370 -862103803 -943838914
-906416606 -855052272 992039978
-906416606 -855052272 992024304
-848801458 -847544759 992015998
-886465301 -847544759 992052087
-949616159 -847365264 992087287
-859489814 -847365264 995275708
-888708488 -847304387 -997734885
-896277796 -847304387 -874199272
-931050468 -845150624 -867441596
-865068120 -845150624 -701885092
-924432199 -843519882 991909064
-862986862 -843519882 991994539
-840496878 -837704620 560019110
-862986862 -837704620 991967551
-899325246 -832182996 -210738322
-840496878 -832182996 475125625
-840430236 -829944303 -775683958
-865068120 -829944303 -769373596
-848801458 -823906889 992037499
-859489814 -823906889 993410542
-828259203 -820812076 -901998792
-823758815 -820812076 -901695236
-924784013 -819767890 -867518126
-840430236 -819767890 -813397734
-816900307 -812111651 -899726408
-896277796 -812111651 -899111758
-817276355 -810512066 999104755
-817482161 -810512066 999585006
-949616159 -806706131 998742203
-817482161 -806706131 999021524
-823758815 -802498902 -900258569
-816900307 -802498902 -899951128
-799127016 -798083578 342800209
-799127016 -798083578 -501004024
-798888696 -789335220 999820910
-793975056 -789335220 999873869
-817276355 -782860931 999444070
-798888696 -782860931 999610947
-795536382 -782733354 999935391
-795536382 -782733354 999925479
-828259203 -774814937 -979317725
-778786469 -774814937 167811490
-788159421 -772372896 -988460522
-778786469 -772372896 -298033295
-771551602 -771484248 157883849
-771551602 -771484248 -26804740
-798421069 -766392459 999937844
-775032548 -766392459 999960539
-793975056 -761431573 999882452
-798421069 -761431573 999920367
-788159421 -759196643 -997715932
-774679897 -759196643 742327786
-760768365 -756261417 697073722
-760768365 -756261417 65585895
-767473036 -755665349 -997925904
-774679897 -755665349 -85263135
-751650682 -750909879 502871084
-751650682 -750909879 90522458
-767473036 -748750562 -998773578
-752334419 -748750562 271020852
-752550389 -747289066 596693541
-752550389 -747289066 304789533
-750820254 -737833843 594774728
-750820254 -737833843 541740046
-768709143 -736315808 779261526
-768709143 -736315808 245176444
-749440844 -721541449 411621222
-749440844 -721541449 251072582
-735672618 -698912031 93528057
-735672618 -698912031 28120785
-704634596 -698509768 -802760686
-704634596 -698509768 -851418339
-727240045 -697324601 981010860
-727240045 -697324601 431839981
-725084559 -687742278 406501080
-701879436 -687742278 972939301
-692956203 -687530955 313652279
-692956203 -687530955 178746800
-759885141 -685200801 221773372
-725084559 -685200801 717154390
-695550758 -683844056 846797152
-695550758 -683844056 834495593
-707923957 -673916577 -653372032
-752334419 -673916577 -150621521
-759885141 -663032922 708540377
-701879436 -663032922 790022908
-668535276 -661218336 505574849
-668535276 -661218336 490290838
-664069988 -657986328 500926696
-701786922 -657986328 523572437
-695735848 -657900374 79400737
-695735848 -657900374 -121569538
-681760586 -656838934 510928206
-681760586 -656838934 486844263
-655820064 -648716485 475035440
-655820064 -648716485 219266317
-653628400 -648697578 272164043
-665690138 -648697578 567877242
-707923957 -648372153 -913812599
-659842787 -648372153 154041959
-650408499 -646320122 403634843
-674798136 -646320122 871578739
-665690138 -645780505 147653422
-650408499 -645780505 808410087
-653628400 -644880634 516984360
-674798136 -644880634 801575743
-701786922 -636714602 140145277
-640318456 -636714602 837388912
-638046007 -625726793 643728403
-638046007 -625726793 627588688
-632709030 -625104459 837120117
-632709030 -625104459 796752473
-627360949 -612000669 998592918
-627360949 -612000669 920394044
-635050819 -608618891 999993160
-639681147 -608618891 999998463
-613926257 -601561755 999995325
-613926257 -601561755 999995299
-616841301 -598585064 999995683
-616841301 -598585064 999995538
-775032548 -596855039 999988767
-672340350 -596855039 999990832
-600366471 -594709425 999998784
-672340350 -594709425 999999620
-634508622 -584840505 999992694
