452 304
-1 997675681 -2
-1 997675681 2
1 2468 -1
2468 19152854 0
1 19152854 1
19152854 19420271 1
19420271 20684566 0
19152854 20684566 -1
20684566 22648701 1
22648701 24152540 0
20684566 24152540 -1
24152540 35238753 1
35238753 42897949 0
24152540 42897949 -1
42897949 55182461 -1
55182461 56764859 0
42897949 56764859 1
56764859 62788673 -1
62788673 66458279 0
56764859 66458279 1
66458279 79302171 1
79302171 83210305 0
66458279 83210305 -1
83210305 84193757 -1
84193757 98051399 0
83210305 98051399 1
98051399 100191767 -1
100191767 104303741 0
98051399 104303741 1
104303741 110238650 1
110238650 119252547 0
104303741 119252547 -1
119252547 119418122 -1
119418122 123817517 0
119252547 123817517 1
123817517 125528257 -1
125528257 127309466 0
123817517 127309466 1
127309466 130217639 1
130217639 132832619 0
127309466 132832619 -1
132832619 136546771 1
136546771 137695753 0
132832619 137695753 -1
137695753 137967833 1
137967833 139696838 0
137695753 139696838 -1
139696838 140458441 1
140458441 140814421 0
139696838 140814421 -1
140814421 140893926 1
140893926 141357905 0
140814421 141357905 -1
141357905 141912184 -1
141912184 143994852 0
141357905 143994852 1
143994852 148688108 1
148688108 148848238 0
143994852 148848238 -1
148848238 151343406 -1
151343406 153077645 0
148848238 153077645 1
153077645 154976947 -1
154976947 157897531 0
153077645 157897531 1
157897531 160306439 1
160306439 161247978 0
157897531 161247978 -1
161247978 162375602 -1
162375602 163345975 0
161247978 163345975 1
163345975 163408459 1
163408459 165398055 0
163345975 165398055 -1
165398055 165505738 -1
165505738 169994803 0
165398055 169994803 1
169994803 172833478 1
172833478 173210174 0
169994803 173210174 -1
173210174 178013506 -1
178013506 179048145 0
173210174 179048145 1
179048145 181553846 -1
181553846 186135544 0
179048145 186135544 1
186135544 189812391 1
189812391 189951014 0
186135544 189951014 -1
189951014 190405090 -1
190405090 196609019 0
189951014 196609019 1
196609019 198069864 -1
198069864 201942920 0
196609019 201942920 1
201942920 203210357 1
203210357 207119349 0
201942920 207119349 -1
207119349 209974232 1
209974232 212364614 0
207119349 212364614 -1
212364614 215732572 1
215732572 231463187 0
212364614 231463187 -1
231463187 232125624 1
232125624 233884308 0
231463187 233884308 -1
233884308 239212631 -1
239212631 243338416 0
233884308 243338416 1
243338416 247679715 1
247679715 247961486 0
243338416 247961486 -1
247961486 253947319 -1
253947319 263332670 0
247961486 263332670 1
263332670 266416353 1
266416353 267640591 0
263332670 267640591 -1
267640591 269771352 1
269771352 277940756 0
267640591 277940756 -1
277940756 279484678 1
279484678 281580768 0
277940756 281580768 -1
281580768 281889827 1
281889827 285205369 0
281580768 285205369 -1
285205369 286972934 1
286972934 289224462 0
285205369 289224462 -1
289224462 289258521 -1
289258521 292763270 0
289224462 292763270 1
292763270 294396922 1
294396922 296093492 0
292763270 296093492 -1
296093492 300962820 -1
300962820 302737780 0
296093492 302737780 1
302737780 308254097 -1
308254097 313047560 0
302737780 313047560 1
313047560 317092527 -1
317092527 317945790 0
313047560 317945790 1
317945790 320022745 1
320022745 320406186 0
317945790 320406186 -1
320406186 329805986 1
329805986 332488266 0
320406186 332488266 -1
332488266 345466546 1
345466546 353052153 0
332488266 353052153 -1
353052153 355694062 -1
355694062 359024480 0
353052153 359024480 1
359024480 366404297 -1
366404297 368247500 0
359024480 368247500 1
368247500 368770866 -1
368770866 369497277 0
368247500 369497277 1
369497277 372251478 -1
372251478 373531437 0
369497277 373531437 1
373531437 373969511 1
373969511 376624441 0
373531437 376624441 -1
376624441 377437854 -1
377437854 379374597 0
376624441 379374597 1
379374597 379667001 -1
379667001 382405434 0
379374597 382405434 1
382405434 391148476 1
391148476 392928034 0
382405434 392928034 -1
392928034 404326457 1
404326457 413400406 0
392928034 413400406 -1
413400406 419039005 1
419039005 424243321 0
413400406 424243321 -1
424243321 435796874 1
435796874 438592866 0
424243321 438592866 -1
438592866 444433937 -1
444433937 445096634 0
438592866 445096634 1
445096634 450508791 -1
450508791 451718815 0
445096634 451718815 1
451718815 451858849 -1
451858849 456040142 0
451718815 456040142 1
456040142 459114805 -1
459114805 461571962 0
456040142 461571962 1
461571962 462241139 1
462241139 463634451 0
461571962 463634451 -1
463634451 465202063 -1
465202063 465302748 0
463634451 465302748 1
465302748 466504733 -1
466504733 470066314 0
465302748 470066314 1
470066314 475718677 1
475718677 485667017 0
470066314 485667017 -1
485667017 486808706 1
486808706 487201960 0
485667017 487201960 -1
487201960 490044723 -1
490044723 491360411 0
487201960 491360411 1
491360411 491624442 1
491624442 492826775 0
491360411 492826775 -1
492826775 493898576 -1
493898576 503910965 0
492826775 503910965 1
503910965 513818364 1
513818364 516863516 0
503910965 516863516 -1
516863516 520123494 -1
520123494 520274420 0
516863516 520274420 1
520274420 529044734 -1
529044734 533392702 0
520274420 533392702 1
533392702 536643582 1
536643582 536646735 0
533392702 536646735 -1
536646735 537795527 -1
537795527 539549499 0
536646735 539549499 1
539549499 541314806 1
541314806 543487735 0
539549499 543487735 -1
543487735 544350773 1
544350773 546562881 0
543487735 546562881 -1
546562881 550116586 1
550116586 552158739 0
546562881 552158739 -1
552158739 555524370 1
555524370 556465179 0
552158739 556465179 -1
556465179 556486721 -1
556486721 558621695 0
556465179 558621695 1
558621695 562759116 1
562759116 562839255 0
558621695 562839255 -1
562839255 565899316 -1
565899316 567972136 0
562839255 567972136 1
567972136 571428819 -1
571428819 572782536 0
567972136 572782536 1
572782536 573828434 -1
573828434 574678589 0
572782536 574678589 1
574678589 578434962 1
578434962 581781819 0
574678589 581781819 -1
581781819 582130912 1
582130912 582839421 0
581781819 582839421 -1
582839421 586175337 1
586175337 586666055 0
582839421 586666055 -1
586666055 590143667 1
590143667 601219503 0
586666055 601219503 -1
601219503 601743074 1
601743074 604913222 0
601219503 604913222 -1
604913222 608215415 1
608215415 608319028 0
604913222 608319028 -1
608319028 612621030 1
612621030 613033329 0
608319028 613033329 -1
613033329 616014207 -1
616014207 623823978 0
613033329 623823978 1
623823978 624284957 1
624284957 625806165 0
623823978 625806165 -1
625806165 625850007 -1
625850007 625927052 0
625806165 625927052 1
625927052 627146808 -1
627146808 628284881 0
625927052 628284881 1
628284881 628326141 -1
628326141 639737543 0
628284881 639737543 1
639737543 647144616 -1
647144616 654654356 0
639737543 654654356 1
654654356 658072426 -1
658072426 659461869 0
654654356 659461869 1
659461869 660134367 1
660134367 661273550 0
659461869 661273550 -1
661273550 669881176 1
669881176 673671046 0
661273550 673671046 -1
673671046 673731115 -1
673731115 679972478 0
673671046 679972478 1
679972478 680963914 1
680963914 687425490 0
679972478 687425490 -1
687425490 691708910 -1
691708910 693672124 0
687425490 693672124 1
693672124 695008489 1
695008489 697066196 0
693672124 697066196 -1
697066196 700318390 -1
700318390 707856867 0
697066196 707856867 1
707856867 709582086 -1
709582086 709762386 0
707856867 709762386 1
709762386 712414530 1
712414530 730286356 0
709762386 730286356 -1
730286356 737606439 -1
737606439 738676499 0
730286356 738676499 1
738676499 744627762 -1
744627762 746732617 0
738676499 746732617 1
746732617 753208933 1
753208933 765902952 0
746732617 765902952 -1
765902952 769787994 -1
769787994 771794933 0
765902952 771794933 1
771794933 773071099 1
773071099 782567489 0
771794933 782567489 -1
782567489 783848931 -1
783848931 785719476 0
782567489 785719476 1
785719476 787099689 1
787099689 791907583 0
785719476 791907583 -1
791907583 800151815 1
800151815 801123364 0
791907583 801123364 -1
801123364 804100375 1
804100375 807232971 0
801123364 807232971 -1
807232971 808343944 -1
808343944 809271845 0
807232971 809271845 1
809271845 810819088 1
810819088 816664885 0
809271845 816664885 -1
816664885 819656270 1
819656270 823950357 0
816664885 823950357 -1
823950357 827213745 -1
827213745 827725110 0
823950357 827725110 1
827725110 833583815 -1
833583815 833889378 0
827725110 833889378 1
833889378 833986087 1
833986087 838185293 0
833889378 838185293 -1
838185293 838979988 -1
838979988 844157168 0
838185293 844157168 1
844157168 845018372 -1
845018372 846986891 0
844157168 846986891 1
846986891 847913363 -1
847913363 849192543 0
846986891 849192543 1
849192543 851904028 -1
851904028 853814739 0
849192543 853814739 1
853814739 857920876 1
857920876 858034670 0
853814739 858034670 -1
858034670 859335899 -1
859335899 868250101 0
858034670 868250101 1
868250101 869621581 -1
869621581 876853971 0
868250101 876853971 1
876853971 878794956 -1
878794956 882233367 0
876853971 882233367 1
882233367 883087301 1
883087301 890097457 0
882233367 890097457 -1
890097457 893613421 1
893613421 905907327 0
890097457 905907327 -1
905907327 908199140 -1
908199140 909890417 0
905907327 909890417 1
909890417 910816224 1
910816224 912416074 0
909890417 912416074 -1
912416074 915552442 -1
915552442 916209190 0
912416074 916209190 1
916209190 917193560 -1
917193560 921947197 0
916209190 921947197 1
921947197 924560009 -1
924560009 930150893 0
921947197 930150893 1
930150893 932116076 1
932116076 932491548 0
930150893 932491548 -1
932491548 934685904 -1
934685904 947983687 0
932491548 947983687 1
947983687 953769537 -1
953769537 956202617 0
947983687 956202617 1
956202617 963896534 -1
963896534 964847386 0
956202617 964847386 1
964847386 967569598 1
967569598 976213563 0
