1000 901
-997199996 -993328595 866805445
-993974151 -993328595 992498878
-998637954 -992456709 685500128
-997199996 -992456709 757850860
-992041996 -987682805 824889188
-992041996 -987682805 694694233
-986058574 -982874636 343242186
-998637954 -982874636 564276853
-982670105 -980004539 -220885343
-986058574 -980004539 -53619977
-979138771 -977279872 -763854163
-982670105 -977279872 -731063611
-976704744 -975636677 -996723165
-979138771 -975636677 -994330616
-975140592 -973023738 -538424530
-993974151 -973023738 993447268
-975140592 -969321506 -427831955
-970884990 -969321506 -409669771
-972041726 -962823082 -999887109
-975604306 -962823082 -999842155
-972041726 -961706712 -999965320
-967048682 -961706712 -999657354
-965868291 -954530071 -999722292
-960122392 -954530071 -999660386
-953918333 -951397431 -999634036
-957154356 -951397431 -999632650
-976704744 -947985985 -999609381
-953992887 -947985985 269132753
-950756837 -947755082 -999613357
-953992887 -947755082 -26339056
-957952578 -943273848 -999741532
-957952578 -943273848 -999816509
-957154356 -940420953 -999615786
-950756837 -940420953 -999613639
-951162309 -929104913 -999753752
-965868291 -929104913 -999670285
-970884990 -922949888 301703860
-928437470 -922949888 390128061
-928437470 -918689252 556913926
-936272076 -918689252 682472637
-919712365 -916400862 -999667822
-919712365 -916400862 -999692414
-916528669 -906578598 238818665
-916528669 -906578598 -799691587
-940759929 -899707342 -999648889
-953918333 -899707342 -999648844
-940759929 -898240739 -999648904
-927998039 -898240739 903368868
-951162309 -893261348 -999741051
-960122392 -893261348 -999693739
-950978509 -892172894 -999648920
-927998039 -892172894 896844521
-936272076 -891041109 926384883
-897947693 -891041109 972537483
-899294849 -885202583 -999653491
-899294849 -885202583 -999660061
-911600116 -884998644 908852393
-897947693 -884998644 991189671
-918955856 -871142674 -999663461
-918955856 -871142674 -999663672
-872643410 -869908569 -999841746
-967048682 -869908569 -999841028
-877867031 -869858830 -999884980
-872643410 -869858830 -999880805
-877867031 -868715680 -999990340
-902774107 -868715680 -999651333
-975604306 -868304523 -999649479
-868974360 -868304523 -999649244
-868708347 -867544445 -999814185
-902774107 -867544445 -999659670
-866656701 -855301717 816681275
-866656701 -855301717 -996581227
-950978509 -853413914 -999649156
-860982140 -853413914 -664246409
-868974360 -849051602 -999649179
-860982140 -849051602 -996544619
-911600116 -847346987 909207171
-856587857 -847346987 928943225
-847256800 -839910065 -999993949
-844800273 -839910065 -999974042
-836960054 -836166266 -999985951
-838287876 -836166266 -999981770
-844800273 -832858437 -999988168
-836960054 -832858437 -999984674
-838287876 -832796637 -999986520
-843484137 -832796637 -999980981
-847256800 -828685769 -999973924
-833968631 -828685769 -999973231
-831145966 -820931920 -999972846
-831145966 -820931920 -999973029
-828883155 -816718809 -999995017
-843484137 -816718809 -999982875
-812127591 -811889201 -999971843
-868708347 -811889201 -999971629
-812127591 -810888540 -999972217
-822080371 -810888540 597351057
-808322298 -806798512 -920626853
-822080371 -806798512 -892621086
-813685634 -805991372 983657607
-809091541 -805991372 984873124
-833968631 -805441539 -999972247
-808322298 -805441539 -923541177
-828883155 -788288779 -999998035
-803401168 -788288779 467855497
-786566736 -786197389 995334300
-820099791 -786197389 995744537
-789714375 -783491680 -96653380
-786571606 -783491680 -77383268
-813685634 -783344863 987374954
-789285896 -783344863 993483613
-789285896 -782449656 994255716
-786566736 -782449656 994705365
-781207569 -779623837 548462010
-781207569 -779623837 511820266
-809091541 -768251671 984765542
-768255682 -768251671 987886904
-789714375 -766349785 156242716
-786571606 -766349785 -90022974
-820099791 -765708573 996978304
-770264497 -765708573 997193324
-758353059 -756082447 980225488
-781352574 -756082447 980353800
-781352574 -754429853 983424903
-775068493 -754429853 983570180
-764287123 -751617345 710927519
-856587857 -751617345 975960705
-756241324 -750209113 986177350
-768255682 -750209113 986207621
-781011259 -746245430 465872298
-781011259 -746245430 318573644
-778645206 -733947122 984430229
-743502473 -733947122 984781625
-743640969 -733252180 989859305
