980 980
769540933 794674858 -763375396
170710011 185204519 999999907
146925176 153314009 -42909610
438531856 473523680 312181815
-919718289 -845831418 916326893
-12613176 -8433437 354925419
781278901 802486012 -999999786
-100135272 -83712437 -990721938
553941035 564642194 999999996
-911228179 -906156867 -140936399
-105169898 -98400670 231783968
-89166818 -76333605 744804954
869296819 875135992 -999408667
731951570 734440609 -999999295
848864306 854500119 -979418577
-684642169 -602348581 999998288
-353597968 -341362409 -999999925
-364222966 -314773335 -999994189
337574285 357308242 -55520160
-862074019 -848255124 921401813
832588437 843007258 994894191
-655941850 -647015077 -980111782
974336078 981254511 -899185156
990540232 991977954 901387078
-51611760 -18249495 -983687567
-917043657 -889617279 534218973
299874716 348034831 439699040
40716731 88808373 999841046
289890721 303669327 -55462742
-127615150 -106122364 -998260892
-812082812 -807622421 953517726
265839245 270721325 -54517954
-576964546 -504809081 999999992
-582753666 -493990670 999998287
-342742288 -325179960 -999999850
754179256 759025452 -198758811
91066854 94665739 -989615209
886120999 886833273 997589598
247644297 282321434 526708245
532092771 563328236 999999980
-984790667 -984371942 945228566
-813199170 -686608293 999988076
-38971870 -28005304 -993540020
-5792245 7698335 941145571
-289767426 -263797300 -999999910
292545647 312703877 591486035
-513341699 -379337992 -937819424
126167257 147205607 999647660
-761173328 -749281679 999979149
-258079175 -234987110 -999999978
838709186 841869868 -798096590
-612474389 -607337922 999998295
734448742 752876197 -999999689
-406610582 -385526748 -997987113
921787056 932460212 -999640876
157374845 169744692 999999524
906901715 945456479 -999770607
243871994 247701605 943672556
508176347 532270357 999999824
233158139 241808408 488138335
-499459806 -429996013 -944651355
758032468 764872791 -190688464
-445493106 -427290391 -997846425
266020357 297297171 -54936250
-631730437 -593832378 999998424
628190082 639038316 -999270382
-646523887 -600889911 999999948
-640159609 -603069578 999998290
-308561774 -259138928 -999999918
-446617886 -420505315 -937935273
-101094373 -27979232 -987488468
7673841 16554934 -997143694
309218280 322344698 439700804
-976326580 -934333398 909216060
909865413 920455698 998930514
205130789 206995378 999999978
889007108 909910485 -929089736
-365252880 -353792697 -999995942
367320554 388979566 433137496
956812701 974331959 -999974881
-583646646 -580340513 999998288
-944243277 -932246674 929112790
422409578 424589280 -55562919
-974267356 -964704225 369642788
519922852 526958697 999999815
-440727284 -417094128 -942550091
537771977 562251335 999999982
-572109110 -534940229 -220826872
-10572516 7662873 923588049
906108899 926395243 -999954538
594199509 654867989 -824730718
349609286 382605083 -870157354
-492609842 -451612987 -952721242
769922211 813927372 -953193941
984142556 988279950 -811374823
-835259984 -829825484 999661905
-782180653 -734419255 999978372
-244010974 -235106797 -999999956
-345810384 -259278973 -999999916
89016882 132647903 999567384
545869082 553035485 -826400696
-109819700 -105254162 998510724
893639097 916112514 -820315516
-726054625 -651851180 999999856
759895854 761759007 -75707579
-498687906 -429299801 -940450419
-709539949 -652518750 999998275
-409291260 -394499337 -997873922
-318189650 -301370506 -999999999
380445404 395385020 -55562978
78330612 80622619 -984000793
839262654 848783366 -753029745
781216564 804286157 -999999787
-222803535 -205716151 -999999987
109233139 112102583 999747231
-862834061 -860584065 921146808
472477253 474759187 -884033897
594104011 641334546 -839145232
376812380 381829348 -636179
627313834 677751270 -999270335
-905665514 -870066724 911163510
158788944 186344981 999999814
-974284456 -914141483 92211333
322802924 331189996 -910863137
-946915928 -924600029 927570149
-429341543 -415641991 135548983
-444136758 -379099917 -997867818
641252710 657744478 -999270024
-633600462 -617438470 110075852
-50497103 -29638547 -993488304
-94839559 -65945343 -984485270
-964298751 -957155265 781668253
39313966 53229848 -940293935
978490279 979230492 -989849837
-423366265 -419992166 91663059
-446240414 -396213062 -997875609
19550972 28412133 997717616
474912225 495885651 265633315
-320155003 -282862386 -1000000000
-52407505 -28711310 -983688302
-637638626 -596295742 999999987
242416820 255535117 441005991
690863961 695136258 269182310
589535431 645286828 -999251210
-69556242 -29691695 -993467314
523612368 529442430 999999834
-122273838 -108897629 994533606
638397846 656481473 -827917824
620930124 677915187 -999270071
-888917891 -865570169 736507100
159536679 230542359 999740949
154761344 209906767 999760926
-724211470 -686250328 999989363
289993031 388238193 433691586
-501189867 -372032342 999998314
-294450302 -255869952 -999999945
804890931 813185217 -999999800
406923290 454983825 432727301
-246770469 -235317386 -999999920
-179330143 -162669115 528505463
29491572 48299549 -129876842
967502702 972068316 591304223
-890560516 -879154514 736912042
926623455 942965943 -999669436
497128700 505013235 999999873
382751884 404324253 -998512470
-569905076 -529011933 999998443
-517502095 -503943440 -507586161
82824933 86562399 -989031658
501213101 504365472 999999861
-143752924 -140181014 -796235803
158899138 170019059 999999603
48364933 55330930 999522836
837349563 840274768 670977882
733861960 746208790 -999998870
349599747 373715748 -971866397
-430043260 -429269751 -939035698
-646195579 -600691040 999999978
265176393 270796119 -54243088
917259496 930228759 -999768363
-813323327 -772314207 999985194
-354972785 -325180400 -999999856
953607570 955440668 347528509
10020081 24603115 994549546
-448716986 -412790416 -999848736
783014372 812992844 -962922309
-692775601 -675353738 999989729
-726939538 -710645200 999999853
-100189469 -63809660 -989715817
856568617 875100329 -999626977
7689661 22313357 -998367808
102715053 109013626 999720076
-215521494 -203336796 -999999995
-470931745 -465475125 576729577
146946428 224496991 -979777400
369932385 371382000 220851534
254251738 343800606 216449501
140991909 144998218 999736295
850215401 869315851 -978478684
283018071 357723227 -55629794
-950332292 -901264964 929054444
-379106947 -372092727 999999074
-199691605 -196286552 -818541214
-791627120 -663996633 -927437066
308622253 313494302 439706924
677582626 712656675 -999273411
-406358455 -400540151 -998034638
-416751271 -379110542 -997867153
29084011 39251680 999318312
-369276814 -296671932 658684162
472477880 476891899 -983975997
16019244 25579297 994227037
95853957 115213185 -313482368
-414606272 -412898421 -999849044
807984950 814662671 -30264657
384363743 431498408 -55562976
677779221 706733692 -999274267
-835338476 -812749100 999911212
-673836132 -651717693 999999894
115837172 119947049 -998474826
-204922166 -201379170 -597022303
-993045251 -984587165 -904600311
520143781 523416223 999999814
746772656 753927274 -855727419
-685308193 -578319847 999998284
-812237434 -810810812 988914920
-629442112 -534279671 999998551
-610353653 -594461691 999999990
615900615 700955584 -999903658
-52379559 -43205592 -983687474
255513150 265186361 236133614
-445150352 -443483206 1759424
56039546 76125348 998490127
336264431 424311162 -55562913
263607104 286295020 -53917216
-117575017 -105943617 995924784
270686766 315530715 43037756
899555730 906290024 149451490
766118355 794756772 -421298085
-316300866 -289885925 322541943
439229941 459806443 391212860
-69505125 -14864663 -993629765
64156651 79178603 731140267
890995208 909544677 -932875012
395139083 404538056 -998129749
123926777 126280020 999704708
605299187 706651300 -999682374
113667916 123954244 429913090
42753172 81852149 997636356
639384712 716247649 -999273015
604494728 632768244 -999769014
406434105 420117189 432734191
230135094 242389567 762707284
769444480 805395738 -478843760
-175116988 -161984059 533516876
-948439230 -919695010 929383785
717961332 731172854 -999985836
521945230 529833751 999999835
261388364 288917149 -56100460
76111019 86539041 -988434121
777388192 812840898 -999999795
-823840865 -744578954 999980885
169740783 204945259 999949854
588122213 706628849 -721264919
564720446 627573311 -999305457
-994581444 -982566424 -932306518
553823934 565102404 999999997
567989952 587610631 -866755426
-480465730 -461033972 575876636
-726494357 -714428044 999999866
-72802382 -47838451 838871301
-592392686 -547790199 999999986
686809313 704300994 -999276936
-822071569 -810536743 997883441
49622438 63833820 999523587
90750933 101027974 -989556640
-878877560 -853368682 929266688
540763755 585916196 -859276391
284368939 323200223 999990186
748220549 752861515 -999999734
476919987 485600338 516046668
-96900006 -88787552 -990822507
-200897482 -176964091 88561408
-835757738 -822590799 999393282
-104744789 -63867217 -991904954
612258575 697163947 -130320272
-898713976 -868490658 913735681
-426416523 -363458345 96052531
-444450964 -406210620 -948999915
371144909 421952785 432780949
10457158 28681032 997788775
769681065 794642230 -889638551
229927316 241810958 356636678
-426194058 -420789015 111182073
605219236 650232957 -999674420
783285963 812268920 -996075256
-473668757 -409228001 576744332
-815891198 -812659043 999631733
207789965 225684135 999739969
-942087553 -916792430 -5393284
-760032995 -749733822 999978401
-673078895 -638356886 999998302
535119215 537780409 -174598697
116029349 134833557 -998764120
164199937 167182169 999999604
-143765255 -141576018 -27715886
-253896889 -234429401 -199265242
167125357 210368798 999746172
358394863 382215729 -869847901
450462291 472464411 35537126
-525192417 -409308516 576747960
-737045095 -695476610 999990905
-551138108 -507838124 999999991
757929097 805646690 -80740485
767120697 809790182 -999999791
-804074883 -689928664 999990480
408903363 430600203 999999579
920655690 930879045 -989502928
988413453 990521560 149061529
956308955 967180164 -999955038
244129392 247790605 548838473
465011168 484974066 276173383
817119819 826518643 792349249
893618123 940890471 -284396965
-643463501 -556250715 -999326881
-524838442 -521013700 201268444
-611583126 -592260490 999999993
-1247319 22127955 958142235
546863649 603438370 999999993
-863321671 -836054316 921892596
641252099 653484169 -999270044
-178105899 -163629981 517719067
-274670417 -256367023 -999999942
979871279 985222228 -998545878
-781366337 -746742017 999987514
505521398 532097742 999999817
84539475 112024709 999760355
-347413012 -338682583 -999999926
450798522 465395353 25487358
532598945 536245231 999999957
-361833424 -335725545 -999999529
173187364 202749592 999737660
-201495725 -181244088 -683994327
589015054 612543220 -999301352
-592424097 -549491899 999999987
895469176 898631446 -953881900
906038483 941126903 -999730053
-143152788 -128316185 -890601921
358824401 426851887 -869275759
-190542650 -163190890 210991916
-446667245 -417139507 -937918358
747347674 750035505 -383478119
161276098 191078437 999755943
-414370668 -401944749 -999942488
-612165147 -553604334 -980509650
757979667 766383172 -142569443
-162739692 -142066378 91356219
766459931 799993239 -999999884
-136598039 -128142366 58324583
-427185513 -425944987 134576768
-574257166 -543250722 999999169
368742201 422871643 432876200
825282050 831470670 988729583
-347481347 -287016906 -999999927
-28026234 -27464023 -985246555
-481303818 -450028032 -950338448
-982156011 -964855161 834495660
-201685436 -191758170 -339964761
137742084 145584320 999725436
-656549481 -581553169 -999269703
-369542425 -277284402 999999997
-142547899 -141414469 -828422048
467824578 472462998 -178495059
-659006208 -646595615 999999221
643970106 706196723 -999670087
33060013 78337749 999465903
313515148 332427410 -912902165
681088403 712875314 -840379090
-882707606 -855673409 942327430
88774532 113560806 999519330
535941589 553688072 -825905723
17008465 32991941 996751124
-797693588 -772317809 999984650
-482266961 -411138389 -950703812
-620489106 -535375161 999999985
369273710 394804348 -998163336
-218121256 -209573603 -999999992
731404086 744133151 -999998705
614157078 668491899 -999273563
831516320 835304490 991182953
292078919 298172530 439121731
128079049 135112695 999665964
-140681381 -121850624 -951430883
204676342 218023718 999999998
-175916633 -168508911 150813654
885363252 921487537 997798574
-133936126 -127703790 630649906
-251029343 -247051485 -999999947
81099006 121010887 -996939518
927664946 928926356 -999644561
943093506 966803754 -999953824
40395597 77872154 999536516
-520700978 -448571005 -114995941
-904524774 -882927783 689089617
-728417599 -659702048 999999898
326094752 355594072 999927836
29234619 76122650 997661973
602420791 632570121 -999806555
-122405983 -107173412 980122635
748247482 803417730 -999999785
-955161197 -936359598 909384799
638841416 713068140 -836658038
-964779946 -952881984 351356358
292965355 367183881 432026572
-748559344 -746062182 999979278
