755 999
-58431822 856452483 -460390986
-993213749 -311661045 -59356942
-876097136 821554185 40664901
-748293195 160105261 -937004513
409544053 649903022 -836142571
-826196338 -501526141 964498618
-633396719 -365992632 616391392
-511918545 -217034442 -968939209
-871858862 39849354 538966513
-854856545 -499406969 28093471
-585294784 922713680 -65608336
-485613148 -122379106 -419419772
-113146845 231957552 -310282637
-310959805 921575211 -347329652
198360446 655206850 -366288223
-127002271 895133044 -880194056
-476369065 467517632 135073165
-923545227 425134332 571963178
-2621601 301735228 -299821278
-58551062 351979001 -903070834
155917586 628061639 -635276595
-989899435 -124227675 286178227
-487271196 325347636 -269927828
-520164817 -384379114 -694840097
428116083 656205409 -195135257
-344113805 344731903 283020245
35679855 476372793 664673737
857679680 872477099 98335507
-472794453 -44373661 -466611085
-46581723 143626190 -200708527
-396226984 -131005379 731339880
776519587 884645742 -203341438
-962101230 292918274 -100041905
-709225825 -273260565 657120545
235250249 828395199 -854821905
-61119193 546539183 284863620
337034005 939652034 440479073
-848326536 648864589 -3605785
100721576 478096836 -660771210
-815223293 764647820 -861088902
312904710 875811385 -555633329
-159167279 560016084 722252234
-586978422 -184678869 -859236608
-587919199 786484240 -443740972
53674528 234468170 -529254474
-181371250 553560639 300052926
6462979 638599023 378005124
-618765141 141154077 716073441
-690484483 976708150 -779803810
-17455597 566386929 -592473655
-783699883 841954508 908569293
-723984513 -336472732 230887213
-747630095 -6443475 309195270
108048974 370606779 -708701170
-624385894 -25755248 304410122
-733325556 -493338490 -84884406
204216836 571230860 351446201
-916027913 847087665 560533975
-630528753 845229465 -470960777
-161935306 186630144 897387985
-223944670 -119999294 805567653
-925443153 989847738 -315005039
181620664 798566177 544995262
736864612 916322661 886635830
819968760 868719193 -79503053
-705458036 226732034 41696980
-668866446 -38474031 831506387
-866107328 -212116217 -360287997
-702587943 605526770 73458544
151083608 830537840 -848656733
-567814478 -206106895 994608560
-467135385 706274097 684100063
-386300421 926953423 188132368
-893206173 654214265 551335827
351429442 907078984 -275404519
-686215548 -539739703 238714356
-130321815 277340022 261384893
-699916806 -378877321 101380567
-838114317 938923759 612161587
-839128978 622918439 246522430
-789177486 -35177703 -761396694
413142901 638023917 -903063638
-935323367 330885841 152330050
-333747010 370712954 394820532
-858298254 74578723 -100591902
146462990 675770486 -207449606
-816780276 318729134 -353210433
-73170890 931708280 71922348
-835747899 -241676670 928605510
-34124606 461683495 -479732009
-823575882 821457239 -988932574
-592605389 787593053 142786085
-981230415 -473266555 -653373762
-260966659 -105869789 362992000
-255467748 150012486 593909582
-183860462 274888893 977439715
-205969991 758270725 568133963
48685552 388798833 -771795165
-845457762 336529764 -741153557
-70679185 249160765 260214407
-470973926 429575490 122613179
-898927029 843581545 -933103508
590729015 800375151 612304174
-418089461 998051102 398770339
45102652 550760811 -950220488
-394249127 283449825 965548400
-474258270 472927485 84607704
-464923175 -102963973 529369925
-793373941 61620043 -904978319
