604 902
-1 1 1
-2 2 -1
-2 -1 996803481
1 2 996803481
0 1 1639253
0 1 2919897
0 1 8419138
0 1 10529966
0 1 10595208
0 1 13498502
-1 0 16413415
-1 0 29242493
-1 0 30079394
-1 0 32549830
-1 0 32761730
-1 0 34388585
0 1 43327200
0 1 43900933
0 1 44352189
0 1 44529539
-1 0 46645629
-1 0 47831259
-1 0 48003241
-1 0 51298384
0 1 51495334
0 1 51508605
0 1 51508692
0 1 52955462
-1 0 53463086
-1 0 56196928
0 1 57929757
0 1 58160448
0 1 58765490
0 1 60547681
0 1 63022141
0 1 66016661
0 1 66630305
0 1 67754921
-1 0 67756154
-1 0 68703475
0 1 69935131
0 1 70250643
0 1 70328175
0 1 71393126
0 1 71403829
0 1 71666577
0 1 76140552
0 1 81132227
-1 0 81614481
-1 0 81897476
-1 0 83399671
-1 0 86279294
0 1 87560530
0 1 87720407
0 1 95504852
0 1 99567581
-1 0 100810223
-1 0 102037027
0 1 103426345
0 1 107617288
0 1 108100611
0 1 112233284
-1 0 112610104
-1 0 113174256
-1 0 113713365
-1 0 113868843
-1 0 114202877
-1 0 115360403
0 1 117670558
0 1 120698438
0 1 120707097
0 1 121576385
-1 0 124800221
-1 0 126753803
0 1 127616436
0 1 128688374
0 1 129347133
0 1 129749399
0 1 129955150
0 1 130022572
0 1 133048809
0 1 135852823
-1 0 137927582
-1 0 138303180
0 1 140355471
0 1 140551911
-1 0 141134006
-1 0 143567231
-1 0 144673286
-1 0 146474090
0 1 146826014
0 1 146830530
-1 0 150039153
-1 0 151948851
0 1 153943311
0 1 155600899
0 1 156141169
0 1 158428747
-1 0 163892760
-1 0 167940483
0 1 169094191
0 1 169670370
0 1 170175591
0 1 172212020
0 1 173111158
0 1 173204989
-1 0 173745231
-1 0 177550745
-1 0 179131995
-1 0 180184431
0 1 181574890
0 1 182580255
-1 0 182838036
-1 0 184453958
-1 0 185247264
-1 0 185574138
0 1 188493221
0 1 190053231
-1 0 190502674
-1 0 194355740
0 1 195025280
0 1 195360792
0 1 200437732
0 1 202756600
-1 0 204541372
-1 0 205345592
-1 0 205414804
-1 0 206258590
0 1 206404538
0 1 210141230
0 1 213089472
0 1 214419241
0 1 216369182
0 1 217464085
0 1 217732888
0 1 219045933
-1 0 220324035
-1 0 221016888
-1 0 221638448
-1 0 223581349
0 1 224147495
0 1 224333303
0 1 224668312
0 1 225002444
0 1 225129178
0 1 229090733
-1 0 232368205
-1 0 236444277
0 1 237202290
0 1 238346509
-1 0 238478094
-1 0 239692830
-1 0 241688417
-1 0 241801237
0 1 243035881
0 1 247293399
-1 0 251518849
-1 0 251613913
-1 0 252652940
-1 0 252725796
0 1 253005201
0 1 253772090
0 1 256336809
0 1 256857871
0 1 257170950
0 1 257674952
-1 0 259166934
-1 0 263315533
0 1 270113575
0 1 270429323
-1 0 271352447
-1 0 273854023
-1 0 274742541
-1 0 276039291
-1 0 277176759
-1 0 281342270
-1 0 283754953
-1 0 286279903
0 1 286623593
0 1 286636464
0 1 290873308
0 1 292827066
0 1 293673362
0 1 297031925
-1 0 298897986
-1 0 300389354
0 1 305680584
0 1 306342903
-1 0 306463053
-1 0 307338471
-1 0 308768971
-1 0 310026073
0 1 310075795
0 1 311545525
0 1 313980704
0 1 315361626
0 1 316135042
0 1 320199581
-1 0 322497403
-1 0 326763265
-1 0 327928691
-1 0 328688640
-1 0 330049146
-1 0 331889948
0 1 332523696
0 1 332755846
-1 0 335064584
-1 0 336137709
-1 0 336349431
-1 0 336790454
-1 0 337031552
-1 0 337924312
-1 0 338750623
-1 0 339607414
0 1 340590158
0 1 343262916
0 1 345555387
0 1 345884848
0 1 346596338
0 1 349553606
-1 0 350751255
-1 0 352988683
-1 0 353820845
-1 0 355535673
-1 0 356737296
-1 0 359024368
0 1 367364390
0 1 370782009
0 1 371336859
0 1 372769264
0 1 373110845
0 1 374291465
0 1 375694003
0 1 376270518
0 1 377763560
0 1 381585018
-1 0 385404516
-1 0 385844853
-1 0 386707159
-1 0 387363798
-1 0 390556002
-1 0 390953590
0 1 391951008
0 1 392462969
-1 0 395145013
-1 0 397311068
0 1 397515818
0 1 398232782
-1 0 401411407
-1 0 402136573
-1 0 402584794
-1 0 403260089
-1 0 405611812
-1 0 406077070
-1 0 406110560
-1 0 408958345
0 1 411379693
0 1 412153405
-1 0 413152394
-1 0 414921255
-1 0 417998099
-1 0 418598029
0 1 421602509
0 1 423149350
0 1 423923887
0 1 425213616
0 1 431693886
0 1 432112509
0 1 432158661
0 1 434048737
0 1 436357042
0 1 436880743
0 1 439874990
0 1 440776238
-1 0 440801426
-1 0 441910254
0 1 444026855
0 1 445642445
-1 0 447632496
-1 0 447900364
-1 0 447980618
-1 0 448795427
-1 0 453618753
-1 0 455394406
-1 0 456267019
-1 0 457033206
0 1 458630154
