1000 906
-999700209 -990313525 -900451925
-997538800 -990313525 93489508
-999700209 -989754691 371168825
-998490385 -989754691 513609099
-998490385 -987180361 816653626
-989549517 -987180361 822271677
-989549517 -983073857 871620588
-983901208 -983073857 927420357
-982130156 -980735295 -684618860
-997538800 -980735295 -538159916
-983901208 -973818910 937291995
-977423841 -973818910 946593095
-967896014 -967177515 311994831
-977423841 -967177515 951300453
-962807001 -960609949 717085060
-962807001 -960609949 701485191
-958073845 -957202840 666307838
-963785566 -957202840 698757266
-958523384 -953506034 643397972
-958073845 -953506034 646747792
-967896014 -953285213 573126563
-958523384 -953285213 635285962
-982130156 -950597659 -730874717
-950801478 -950597659 -352300394
-955855578 -947542845 713784784
-955855578 -947542845 703268683
-944732292 -941454862 718257651
-944732292 -941454862 711531000
-952290550 -940377627 640574127
-949760525 -940377627 711385299
-945118532 -936339220 608933387
-945118532 -936339220 527829893
-950744500 -935716243 712222456
-950744500 -935716243 706821498
-949305820 -932844709 480892117
-949305820 -932844709 458612562
-930102176 -928952643 528490999
-930102176 -928952643 507488989
-926662523 -926239434 473441645
-932166965 -926239434 549948350
-928506975 -924848996 468627037
-925728477 -924848996 512584388
-935002781 -923886930 225443002
-955763575 -923886930 466895704
-928506975 -915758290 488701694
-925728477 -915758290 489440883
-945029565 -911686439 441506127
-945029565 -911686439 428286205
-926662523 -909145083 519904078
-932166965 -909145083 483084789
-949760525 -905921782 709446675
-963785566 -905921782 726965652
-950801478 -905642757 -409714133
-924187320 -905642757 154182708
-924187320 -904430868 153883468
-935002781 -904430868 357414981
-955763575 -901217433 182053732
-915043726 -901217433 518359947
-896820778 -896817168 998895681
-896820778 -896817168 998785053
-910982164 -894893648 937292664
-935897563 -894893648 998076591
-898570452 -894000706 999002916
-915868060 -894000706 999383106
-952290550 -889503374 669468179
-935897563 -889503374 817432096
-915868060 -887297331 999632810
-887719197 -887297331 999858376
-898570452 -886402289 998534947
-893936854 -886402289 999065913
-883391739 -881405558 999525361
-887719197 -881405558 999922719
-910982164 -878896578 951726895
-886357352 -878896578 970603621
-881519331 -875603259 999705290
-881519331 -875603259 999463641
-886357352 -872980497 997208729
-893936854 -872980497 998714113
-871989664 -869441055 999952092
-872519907 -869441055 999953696
-868570829 -867794719 363081308
-915043726 -867794719 506810996
-854096915 -851345848 734487237
-854096915 -851345848 311314074
-883391739 -848361486 999916313
-872519907 -848361486 999949958
-868570829 -841208062 -23621517
-844334455 -841208062 488182559
-842416875 -840675294 393508491
-842416875 -840675294 50364791
-871989664 -816102121 999952369
-868128215 -816102121 999956767
-814045135 -813052242 -340093063
-844334455 -813052242 20266221
-819388035 -813049779 292785517
-840908319 -813049779 806614400
-813038794 -812760389 -831810534
-814045135 -812760389 -782822998
-813038794 -811490909 -988342416
-819388035 -811490909 640227030
-840908319 -810904424 270283641
-815712386 -810904424 577065724
-808060151 -805912357 999963518
-872637437 -805912357 999966309
-815712386 -804401197 431097703
-812946900 -804401197 972932795
-804675378 -801049535 999962446
-872637437 -801049535 999963092
-812946900 -797148074 837653273
-807106137 -797148074 957580729
-807106137 -795714748 875526691
-805781502 -795714748 996795621
-795665687 -791971204 999996171
-792581280 -791971204 999996403
-787207772 -778644492 999960624
-804675378 -778644492 999960641
-808392756 -776736163 999977484
-788873885 -776736163 999977625
-808392756 -774183976 999977812
-795665687 -774183976 999982495
-779778179 -764183463 999960604
-769933492 -764183463 999960605
-788873885 -763293125 999977615
-780714365 -763293125 999977720
-780714365 -763264241 999977677
-770666618 -763264241 999985497
-792736807 -763198523 991872124
-792736807 -763198523 918835345
-805781502 -759917791 891748638
-766611278 -759917791 979125444
-868128215 -744220124 999960566
-751654496 -744220124 999960571
-760166588 -743896819 999962171
-808060151 -743896819 999963700
-761984449 -736366901 978656820
-745425397 -736366901 998193020
-759534227 -736267000 747088938
-766611278 -736267000 974521772
-748775427 -733646052 982325896
-748775427 -733646052 980136492
-742427538 -726763693 999962902
-742427538 -726763693 999961033
-769933492 -724533803 999960607
-787207772 -724533803 999960609
-770666618 -719772055 999981119
-727825386 -719772055 999992431
-751654496 -718058697 999960574
-779778179 -718058697 999960576
-759534227 -717533729 -724461277
-761984449 -717533729 994405772
-733045226 -715436568 999961968
-733045226 -715436568 999961569
-732376254 -710660550 999961431
-760166588 -710660550 999963198
-711984151 -690733688 999993161
-708984690 -690733688 999995372
-727825386 -688174917 999989925
-705524133 -688174917 999994373
-745425397 -670616773 981072790
-682841856 -670616773 988979552
-708984690 -668138191 999993213
-710875651 -668138191 999995790
-707581160 -666527774 999997072
-707581160 -666527774 999995691
-685018812 -664386459 999990047
-705524133 -664386459 999990191
-667726576 -663620871 999975594
-667726576 -663620871 999975013
-704544969 -661022159 999992000
-704544969 -661022159 999990258
-685018812 -657782319 999987517
-711984151 -657782319 999996319
-673522247 -655054816 999996342
-792581280 -655054816 999997368
-653865383 -650256427 999978511
-676444790 -650256427 999981718
-701169516 -644031028 991418132
-701169516 -644031028 988567764
-677923299 -642387309 999986672
-710875651 -642387309 999995588
-664850564 -641104950 999971573
-653865383 -641104950 999979021
-732376254 -634584703 999961757
-676444790 -634584703 999971353
-673522247 -623495256 999996677
-638834082 -623495256 999997198
-633786809 -621768521 999997536
-633786809 -621768521 999997361
-664850564 -618315201 999972970
-711708116 -618315201 999982326
-615970437 -615587032 -960580945
-656130275 -615587032 -472637180
-656130275 -612704657 82862656
-682841856 -612704657 981144710
-711708116 -612149071 999984040
-618705106 -612149071 999984190
-635387997 -607975879 999983051
-635387997 -607975879 999982720
-615970437 -607538545 -967787684
-628296923 -607538545 999983181
-613516736 -601899661 999983726
-618705106 -601899661 999984269
-677923299 -600445763 999984502
-605526495 -600445763 999989891
-628296923 -599317517 999982758
-619033410 -599317517 999983953
-634240534 -597615087 999984296
-605526495 -597615087 999985235
-590032270 -584359304 999992353
-590032270 -584359304 999991713
-598704413 -584001728 -253675871
-619033410 -584001728 999983583
-634240534 -583938068 999984293
-596865135 -583938068 999995787
-613516736 -583445148 999983841
-593954765 -583445148 999983927
-577248645 -576711995 999997935
-578311359 -576711995 999998272
-638834082 -572686487 999997583
-577248645 -572686487 999997829
-593954765 -572576852 999984000
-595696277 -572576852 999984033
-560573871 -557708098 -248318331
-560573871 -557708098 -566340155
-568363081 -554178407 -358863137
-595696277 -554178407 999984089
-562027374 -553840046 -237892526
-562027374 -553840046 -511703902
-559124151 -548366489 300529982
-559124151 -548366489 189625859
-596865135 -545892094 999990138
-576011639 -545892094 999993207
-563487875 -540905761 999986316
-576011639 -540905761 999990865
-548389328 -530981082 999995250
-538094241 -530981082 999999844
-532819329 -522431881 -881774296
-528969207 -522431881 -869077079
-539614786 -519514642 -868109871
-598704413 -519514642 -593428586
-548389328 -513133236 999999866
-538094241 -513133236 999998228
-537331091 -511862985 -117153639
-537331091 -511862985 -203893300
-559857817 -507221137 -135175304
-512926058 -507221137 510121058
-578311359 -503466387 999999886
