236 688
-165147148 80605276 553179951
-626677611 -364603256 -424965265
-265485005 553095209 -68182291
-693351519 491408802 -162077174
-356899505 143011397 299282015
155729496 957519546 -352849615
-684128384 -555128507 101349215
-890810432 585297724 667514303
572693427 993851207 79981905
-404484507 936287209 163555772
-713278716 -122011969 420201453
-821553895 -92776685 -304018354
-432389037 754247192 -163257962
-440612378 -13468632 -599674816
-965884473 451744054 337540795
-356063775 885574426 -759498403
-217137127 528556238 614964165
-957320454 23593888 331890872
-76715850 303620212 49784645
-567529802 970229467 -887345098
-793015741 229072267 -666370175
-958941871 396868432 -650764692
-293876378 510227759 433143596
-974879781 592820088 -620733551
158998983 801192700 116929536
628237814 999586983 938606451
-799880294 -761400181 -368339055
-491694716 -257880171 -240954498
-998669541 -741066412 126221520
628814805 953295468 731666571
-564332387 768744452 -921254167
-995716269 -582463173 523692807
88119743 230827919 139348228
-438247457 373246582 730735593
-492431805 238182368 -689920632
-938566359 -647468650 -158700772
308385608 416650517 663934221
-191956394 845278545 -429783187
-721817224 807802558 -67243458
-288871026 -52915163 -379447797
-701394048 67102779 291189629
-804519863 -661096324 507556102
-396336217 528060038 170355835
57984864 166510447 -201126576
-990601815 -689978046 850984581
277671028 867857938 -531243347
-297695632 625428290 462953427
-4095696 512734694 488151417
407972632 574784291 549852790
-26748826 563412785 539596649
-460039277 457849400 608840447
-872561644 553691180 779678958
-643462101 579486485 821511988
-488199802 -81002882 469877529
154784600 866865319 -479708342
-906459098 793249724 814536669
-37458384 602230361 -631449671
-611210384 768556271 462539858
456967816 578560294 477084855
-951766708 415803236 237074599
-339016964 332582081 200471944
883212518 980174593 -268198444
216996080 313811013 489984755
-975867534 -625164249 -756886983
846559644 987585751 341464077
-313212987 697444118 -534539458
-15540525 106442880 25745683
592832545 800047559 -501661788
762545132 978764759 -954911051
-686659218 340018240 -837066415
614896527 836562355 792773367
-199734087 876604947 -483983549
-579375336 986683753 -126509877
-880088703 339384171 -461187160
-726412975 358238405 -713716427
-775950112 -486119883 949680629
61064050 895963134 -489695121
-769127142 444294018 -900787770
-768330513 -82642099 382683262
-984878072 114605652 456701031
411396994 796286197 208523940
-918379151 -149691272 189559727
278046249 411853458 32336843
-925045591 -325885160 -23988424
-136162283 747700679 834294839
-942243645 142355493 -536276267
732515520 993463821 -715223455
-767606934 962310473 -55821226
-468626262 707319378 -462765649
836488956 946719538 -889366874
-287853655 690424547 -212428629
633744 183159754 -98325026
-581558455 -322442128 -199639125
-992534231 -987741553 727804654
-791635301 384514423 -944550287
-339252248 -167085790 -275684846
-392054400 892370546 303842877
434231354 522583669 -184424281
-486140309 663217448 -265316841
-24757196 644051069 318659244
-29393299 837471856 306350169
-702564481 352259022 906672714
306816163 830789912 -763325468
-715266052 -202153980 -759912247
-538403778 -325602877 -275638655
-675019313 -447134517 -2383
-163374535 765381428 -906418670
-770636489 -637424512 -794627537
246063447 786658115 437689729
280161185 808729151 -163635076
-488782898 184934461 771909457
446980151 898076288 490434113
-870789459 541060842 295932379
-872686823 -679206872 -424886604
-681936434 257141243 952565210
143362374 559261802 -570268203
-450670896 -344111516 653512531
-645665042 103844753 -515523132
-777839353 -140806755 832426279
-304743073 810870632 967321699
-285960040 448923704 418529329
-990368186 377595779 89852590
-236332511 481043683 -753382869
-252054802 -44826330 805158309
-715142145 126371746 779102631
-536161705 868889876 -339093855
-641969895 -120933461 -650585819
-74643039 981415432 380963607
-683202493 308019481 -934354344
-170446513 303543826 234329765
-478809894 622662030 406218119
-459569687 21065989 917192179
480562939 514537266 490094314
-470696602 514062234 81433912
455842532 725866879 -101580698
-916300556 -1160425 -87265531
-370066334 43411933 77742856
-29855423 101746921 474160437
112039821 123974247 51189895
-585317293 -53997016 -198852994
-941728351 434668084 -314991522
-910472092 -407360038 94688677
27529694 471211392 444328383
346714542 533617707 -675932752
921688332 992854807 -754536201
375716897 762690739 517308770
-941230792 -412417679 727657356
597894609 803996217 843334084
-876888267 747504048 952402415
-873706162 -31795968 941551605
-803114162 -388843957 -163344840
-993174712 -553712231 714614400
320957655 357769812 -774917418
-984322422 -680865450 -763816674
-781458141 839985359 -354951842
-385160964 850999378 -596533760
-854915486 898274441 -599872996
-137095195 5031805 650294360
-355785030 326026548 -314506710
-271576360 457896218 -65491935
314258229 533637488 -50453323
-443327661 538309911 -205995051
-478216274 657146282 -998790816
-865745086 325095969 -423575380
-414936837 -362762300 569720780
120701303 635764057 -464821552
-211603856 327256134 -293393520
23815287 365326215 201218953
-728157032 737034930 -650240302
-490386116 -169825376 -35051730
385341050 729882794 -254002716
139496793 968446228 711430439
-506159590 -161401028 -512889173
41561733 807966264 -640015090
-495250327 153102212 -122968866
-573645079 -399765463 -330762137
-916574232 937369321 809211481
-744561146 692440909 272931141
100513642 211787635 101574361
-611031347 -133164711 -9415218
-347099111 356775131 -800725383
331952739 706173559 -921242730
393537713 612319243 634559805
-857981012 -57102510 404897352
-252728362 -169548285 399682711
-492115034 665863660 614230472
-500602065 455727554 -521826332
-465654584 470596151 59504997
-980000087 -215441402 217174132
111279391 767803880 -504934346
-34271204 40705054 810529900
-376467450 589668280 -90045220
-214842764 224843908 -450032721
-116684752 769734699 -356942443
-387906200 89159838 -387537930
-560297067 241228401 -883758249
157670163 685965840 13703068
-734752584 -158652570 -838267482
-942852870 448713436 661258275
-877695378 -774418642 562573962
-560096118 -197820728 -177403715
724677375 962595060 104123203
-804763598 -410062180 -272888012
121316203 370586117 -274910174
-39164163 438533500 547595273
764008184 871074130 -224356200
-999595833 935702335 135267021
139920748 267708342 656625308
-272267927 279881005 -546878067
288852813 638471858 -567460212
63636340 561554897 819874822
166652236 805068829 693792538
-242578273 184700254 616234618
-1898165 567065968 599545845
-633793351 84446087 -521554262
-472534589 101778805 -125358737
-527369643 213163079 -963011561
-222580227 51824107 -267208488
-553777036 10247442 6592137
-343533969 -121899220 666640756
-266766890 -139476383 320119045
-409211716 520287419 -840449955
-685334439 322884913 -379078734
-44497978 662004608 260802957
-948205423 10300733 992343721
-622668961 328352678 -442713772
-732801791 -32994821 57874612
-204441369 33431912 -915452951
149696545 864370594 586715751
-386953004 -49360635 -685057768
279814387 555929644 -452439686
428693929 992420332 -313466832
10152179 877114759 312747563
-673808409 -415093758 -282278514
-263780411 -201330330 647612943
439850284 613113836 -703795150
95937740 -987599116 361267259
887667754 180796691 535204557
-972958716 -623046022 -111916357
608999646 -676274407 861198155
435584486 -237587956 209698222
-740216580 -961534032 -708380792
-871824569 -874523651 -836538468
-162812733 -759398020 660676170
326545285 432513358 544529354
-942438532 -907547878 -549405572
-85751910 -785658189 987722124
458067884 393204045 832679330
-645084443 -905185014 609919927
-587145941 -276032777 582727207
-494885381 -126594920 984427586
436851385 -856848561 -420623207
499625931 -46532101 382753396
-988805142 336327216 456181906
-627189269 -839210969 773242190
-282421460 -402081652 667897763
-301231046 -13018556 686415755
-763816015 -882246465 880637384
-955453873 -946279578 -745988184
-198913563 -382713238 16396771
505533814 257746895 671301019
735102867 101954445 949597978
-569289909 546308445 717714206
727504507 -250151589 76783341
-437170620 375638222 679193259
-427996646 -561560640 980589262
-753877423 -716911221 -47934154
777922457 -660433776 -114321925
-948896789 -449669335 -395656646
-414889682 -76479154 227350679
928653634 -160746072 195191060
862739667 -851680162 -706637196
138834233 -545094648 -537514593
-220326594 -748176251 -692019275
-636027493 -420441602 837939340
-907807644 -991768304 406389420
-818394025 -646856231 715664685
360422769 -793544926 251336492
-429901465 -137196461 11207197
762216618 -200738393 319911921
-465624366 -195214258 194326548
-611445117 -495291040 -385265422
719526768 -151377746 334674418
594028426 -726747902 415942085
614126773 -416072816 -100533335
-558271216 -573361467 -458939501
-377881167 -524771389 -251386235
-579044753 -33371755 221456489
695114590 -569850411 -191386970
769063307 -911685164 673169670
-910032518 -348257882 694934546
-656650469 -661258763 -326264681
386060754 666976864 689664482
-440427171 450117224 719683428
-278299023 -669758473 455329857
9505986 -260134455 -71111124
-261766518 -517230172 579113285
-236193896 -422075620 121681863
811142490 194670824 952485675
848970943 588510615 930465619
52225276 -420923071 668169257
88054836 -133755664 94649115
751289574 -732587377 -31222298
-860054917 -294754114 818313677
-118606923 -438299961 -227360685
583714468 16200681 260673202
-470923734 -630275747 -259220101
432470821 224436953 237687421
-90040961 -566607694 243063801
34729289 -391834432 777647588
855637527 -611970873 790421734
-928990306 -954796397 557530689
266716094 -183617898 -126348120
-204327544 781810348 947219894
574160141 -845630584 743213464
-453613811 -912241266 -1020494
-420888411 -976219501 -599056917
-25757848 -320983558 980880345
768075570 -525659288 167590236
597911330 -710656767 -497133897
684053178 -379580718 -171588579
-866039285 -167545878 808770655
689475300 -247210642 790631232
-506762748 -897176213 -883269125
235601725 -426008520 751994739
-194755916 -399516765 847185878
-899229808 -145412287 742163316
-700244888 -858055774 560395156
-588929491 -675892393 40343028
-172983309 -859241278 -17312147
62009689 -679814142 788730202
273931633 -841315060 876874336
-493824585 -471480488 293019515
515878677 -457230081 62751538
-778895198 -551894188 -451117231
672192391 -551543961 -37954104
486558844 -937816158 33607017
-645480864 -267874726 692031335
-819092012 678603912 744910199
-1043360 -580481150 -444888043
-70870965 -618355641 699051467
-250672896 -679189089 341870237
581470841 -816416739 575534682
-403890349 69144177 840338304
229853858 -453617120 879317535
-579958611 -728662118 24892043
72342489 -221008643 -91676887
-392729906 -575894412 459172969
662124815 -882101455 -371196696
-310031371 150299635 291419758
-568910842 -713175242 -239951461
349885356 -476890212 -143987968
-964795072 -4771839 681180160
-225073323 -830355337 -170506819
416888203 -962873673 -167828740
-643460468 -604561925 49930025
13244143 -861105200 -566974845
-997476349 -650217370 -501165756
827010020 89763697 684540763
-593626389 165199296 808372072
-187813427 -582881220 912878920
151334202 637193985 760409440
-114607149 -614999044 -109458840
95177905 -788498955 52427595
825615381 -387744058 -47569904
-319611132 -863839536 196170659
-27608091 499635935 862909177
807103368 -906947893 -355990488
-799827017 -672144647 -472448740
-269378414 473688914 983734361
-166663337 -836071191 -46658573
515096936 -49598751 29222409
996356571 -560459815 919684221
163320131 -495985480 56710736
-513775874 -902397912 380292670
947168474 365351731 672046910
-97141218 -292592140 391477747
-263432536 -968520627 -584063760
517126373 -166004762 142761823
-485764509 54693963 340638347
-472401416 -346377454 407302787
-83991912 96318972 841113252
125380440 190239514 785022953
256307569 -579950362 634408936
622105300 -558338674 610528387
884857690 -152814965 99214980
827206251 -818484845 180692838
-449250866 -74703703 240878144
-754612270 -881787769 -798710959
153990076 -372052158 26324621
684834575 -305576477 785390162
-882364736 -339846951 -325298235
656354623 -547062860 -96257283
128851672 -389188824 679958709
839797535 -802667368 -504027638
-361168914 191442486 376754912
-310629331 151027663 410461760
630532586 463179353 559602832
-442140021 -382743109 219389419
-339787499 -773747547 943826373
-145315456 -217832427 947375887
676638015 -12872656 844922980
-124657082 -527253000 107111513
439000789 -393618790 209481259
-625562972 -313648137 408715414
334851117 -307339779 859991136
387042249 -874432856 153001864
-756799838 -770516842 -746917948
603520941 -558494284 -299755135
-363128278 418094803 858536449
865844884 29796270 913121268
-104138594 -423877589 110792530
-673047620 -297314152 998498341
-718600018 -418059180 434845452
-169770181 -550811273 -165787243
-683411189 -156959289 538813949
676005290 -48880089 69950224
-643306830 -377270841 526164751
123975011 -487460890 -277890990
-512895979 -628318713 -542363730
-24739135 -316204619 818983099
-928555749 -302891156 413716654
138927032 -389442936 -66634810
-272246951 -870512132 827513389
-23013149 -574206580 -177255138
-18177215 476264291 593544911
-534957890 -492339646 786183797
-202435230 582814562 701450465
-669976497 -499032691 287618171
104673844 -943044060 546037728
-953207685 -950733069 -136355492
-728647392 -602745226 -429985494
961603821 -474531127 448228203
969316435 405456676 451930817
848930188 -853163592 -650564071
518178952 -421917638 235745340
224648449 313238698 726830311
-962022120 -38302724 239332182
737136025 -884637737 -45982577
643800921 91401187 110464951
-395732646 753619937 933146628
294397187 -526096950 295807822
236861743 -668973898 -187078834
471132852 -43773779 683380018
-435490201 -927019729 -907093703
384049606 -351793075 128580762
318816733 -344065859 -244546638
738214968 -481170901 -383136179
265182743 -905409270 -277912458
-875739388 -378533511 182085485
519293175 297185383 573529646
-651239281 -834674346 581828927
435300619 -997698363 -349067000
-614913519 -959811033 971419496
708463148 -955925499 -330590917
169849471 -946471884 -497689886
200603904 -542122316 918552826
-409884684 -887959357 -756924194
-365935806 -516402205 826263241
59191691 -10476398 181982606
-29402970 -881223382 -661153698
19085010 263249442 350117191
-120553756 -242320895 610314722
835220596 140306304 439721311
-576478786 537692553 984879400
-124613131 -542935269 -83587656
-387546316 -633617169 -101460470
-375658051 -261162349 -74520953
203305562 -914199659 -898427353
-324381444 -912978718 -170293503
190036758 -365746101 -87029758
-197494599 -809987353 906996002
656213205 407114212 460118110
121608297 -500098323 628905265
764236067 -296939997 329531413
645940097 -81525640 196733961
-915464091 -318739763 595085515
253129406 -601311608 -125689709
-406878756 -803903769 416183077
-260371197 -133876531 506071411
-221682459 -571730291 607928890
-402718081 13728059 149418557
777167028 -930612835 -898392576
729408092 -361955701 611826598
25580429 444616331 681743398
902234310 -438763959 -326359653
-715415417 636896597 841351654
-316823928 -248017984 557326718
659782560 454535254 743496993
952361259 -682819356 267859389
-861429387 -977604767 -895851006
-182412255 -993656833 941051926
795269669 -318786389 726054026
-956272293 -860788161 -616263001
598571768 -655442426 702305093
808661047 -142481166 882226796
-291557384 -751509734 366565131
-963027844 -967143851 512490766
-481672530 225005057 858470340
89845826 366126026 988078311
131146294 319716205 539773663
-989287849 -590649661 -192667515
-684962598 -765137680 521559800
-336952557 -53297803 589677636
234398680 -794100399 629506073
-616032099 60638899 772742339
951826695 497072480 784973747
-604998500 87929648 924402017
282748317 -591831654 -582113235
476441050 -617735911 122069854
-242039671 -216862787 474336465
-666062834 -951389080 681177497
-638015575 -580849464 -300403207
-34190473 315405182 891130962
-334159130 -427023498 -252132194
-956663423 -472372064 782554455
828814009 -330555886 491494887
-260426775 -138852384 825219676
496462555 -602479085 -198496117
-886952742 322522263 828076147
741604594 -152013934 272283629
-235003178 -370839435 108963922
94756694 185933362 200496289
26908190 435768810 438836479
-929662972 98824694 726636407
-333024780 -109656207 859907603
766420750 -925351294 -440282759
273084901 781174424 804678903
-899449637 439053625 760068295
-125591520 805588197 901883149
-840817923 -588736908 -391340979
508963065 10339223 862487129
475397559 -812820009 -300253653
717058514 -843302146 73589051
-92717092 -945749408 -933507838
-198217661 -604299330 -554903518
-535253244 -300689538 836347789
-627044398 -33041593 250848965
-685748041 -268119455 -114535356
-313969034 -286518979 259098570
-364854676 -120354952 109610421
229498318 -846788307 -822200132
-998618909 -635357372 582065394
-903664835 178169141 260952520
197925047 116412483 472289624
138558614 395695756 779311707
-736532780 -580782514 56952786
484955132 -994908311 -475227585
375236867 -373256512 314829061
-488948716 -382599514 879929057
815134875 302746302 977298977
747387668 -292873354 210919634
-109572320 -203180118 619775603
949018928 409269121 948143221
-351844829 -114239641 111276337
389332650 109426832 504964009
736461798 -259609654 220482976
-952944296 -709978885 557191451
579366030 -639282618 -615913984
821549910 -877567530 951465486
-151778598 772827338 899636368
141220609 -882155754 890378748
608305396 -944407856 457612703
337646121 -12799719 356128167
-451045867 205522230 304970898
-523989388 -584710942 -71647191
-505852155 -824613952 345632074
-818102901 -838394191 837533376
-541159815 -400719221 564567223
-956981588 -489209718 -2205048
296992446 -950127066 -426292903
-571996695 -886886043 269707106
-704357195 -413996899 -171243928
315384836 -380074697 -208254485
463800361 -128777725 -71329396
-14837210 -653075191 -543727790
-54264047 -243159354 232765793
-542286614 677719149 788635381
-58995784 -72444926 274829490
-729265052 -574250562 277255969
822984507 -792618984 -556395897
324514898 -387410099 652949886
-751968989 375083283 691965342
690389086 512816300 576530201
-386146284 -80290599 428820422
-606350604 -203946307 -104674021
-555777129 -725157053 647033341
-488568555 -560760106 920481439
34853322 -745610756 -553859855
-27182012 -894494445 929150488
-155720693 108407870 151933543
-460899389 210667083 461930059
-820043860 381459942 919558639
-871248394 347657091 782925703
970312435 -68755339 853621604
-19243656 -32582153 798527869
-527513647 -804314346 120934685
-803911003 -215480425 132278907
-927663070 -911732447 174450596
-386388332 -641139338 263439507
-464167004 -439410091 464325610
-239554377 -117379047 567591361
-129466482 78214261 129634290
-289554600 178778324 548924147
387230147 415002692 706386020
681944540 -953916247 540633600
246113008 -704152943 368276612
799671409 -480499299 925505887
-366499061 -444984866 -160625934
-912507887 -298286709 508671029
737799299 -418487194 -176122964
481312056 -396015836 133358735
-784922909 -203368221 62574529
959078028 -858944910 -642673808
786878789 -353885222 74711049
-895046192 384989832 806314845
353465896 -584349620 437332808
-443148738 2094771 635923711
505846098 -864104567 -649446341
732512601 -644119179 -128970193
198691865 -215558542 -118435706
185041377 -871647755 -378152376
-856651261 -808341571 94473699
518126481 -63583322 682119532
-628601306 -945355258 -98405788
947347280 707277552 811116541
-160292655 752125492 766448947
926865466 -688305577 181241682
330635489 -983317548 308873375
-950273495 -502584289 -50610176
367917194 729063481 761369869
-440483259 243123046 283753399
472178394 -969606313 341433067
-450475666 306181003 824860818
-535174027 -888069456 -160531252
-57537408 854296798 988997977
716500995 316696916 414859045
-255907144 -317989694 794991295
982066240 -803957886 45741449
-171412614 -40560354 426037647
-437802853 504274268 516830754
671358341 93798540 351535670
-21722411 -897915030 -391460406
271371967 -544404550 -58057114
158449026 -205205158 595705187
746874303 278259540 696101473
710671375 -721929762 -50742834
-156131617 75259016 301389320
-194486134 -155126476 -136196953
62941133 -988025687 19426148
-12509654 -243532716 321798136
585275757 -429399765 311885412
-171286290 -996684648 197511072
-924846407 116918123 362882861
158095110 172414371 497999389
127057786 -917805734 -110518807
-187671761 -781597670 -652182906
77277059 196622007 960893583
-130461825 -272116114 366492099
273276861 -659722725 -332155079
777118278 -624625628 -15230847
-728584845 -905823763 384196115
142032537 -652208161 880511472
-633269701 -572927033 -28770914
355702787 -930685840 323734461
