162 162
727846223 886393678 -288400178
-75751642 -59545982 -999999991
440982730 479943493 979908154
-233502255 164501548 987498817
-167375222 100789863 -999999983
-798326202 -726158466 980918148
-869028589 -808594214 -999458765
261320246 269199806 987209393
667855388 770355986 662069346
-406872392 -392975145 987979237
255661591 357398154 668150681
-943482115 -799676035 -998338729
-325562451 -282764722 988030053
-323674267 -270129800 988081617
-598717851 -436441660 -999983388
924282982 951765183 -919933653
-798326202 -756374267 988363190
-987875232 -970405242 422956240
-212460159 -197310688 983955072
-185457781 100789863 -999999982
-598717851 -540443995 -999978539
710190728 818014454 -748422478
-212460159 106034555 985810387
303430791 408962339 882080341
-602633364 -522961104 -999611663
-402401942 -269505814 987460159
-148473166 377545037 -1000000000
-869028589 -567850283 -999430884
639435630 757482337 -996856278
261320246 353755974 987217491
265408797 265555223 371601915
-101863915 161814065 -999999790
-472650245 138636533 -999999665
-483350154 -243540365 988666673
596216324 804294522 999532774
197420786 401198362 991572411
-412532984 -270129800 988103324
203664128 225475351 948739651
-776692453 -733182800 980720531
-996850963 -962145631 244809515
-996850963 -959787039 -740096510
608950170 611940289 300093002
637930061 672003594 599242707
809931261 818014454 -747182572
497934197 582953938 -788570937
-203167470 25338015 -403156335
702304338 913501156 -999030436
265408797 265555223 370737092
371265119 377545037 -407827030
-138884256 302925123 -999999996
157448263 401198362 991852829
924282982 949041812 683745885
-776692453 -737436586 980782219
197420786 365325015 988990453
837192851 886393678 379548588
-402401942 -269505814 987851576
-902778370 -861255101 906807951
-807481101 -726158466 980441900
509629363 532557010 997380160
292656568 301826340 9239772
-781012369 -737436586 980822353
-267014940 216849996 949221777
-416134148 -223068955 955987014
800446961 863202689 -745383553
-38539563 106034555 986283691
-943482115 -910213892 -982853092
914049012 979272116 -957820680
927995602 951765183 706678320
-3061323 383858528 361604665
618883382 653535166 -986822965
-112325158 39463420 -999999994
-978180886 -962145631 286604099
-441630065 269199806 987130374
-665005333 -549789079 -999835905
-324385236 255134675 472020816
-781012369 -733182800 980619699
914049012 922707023 -680479336
-185457781 161814065 -999999886
292656568 302925123 144533207
809931261 863202689 -746198152
-933582047 -861255101 931677568
-665005333 -540443995 -999931147
497934197 498412585 -779639643
-872280898 -799676035 -999286904
837192851 949041812 696139046
896960723 922707023 -678402598
-148473166 120172449 -999999999
608950170 618516700 -106137806
769750302 790098336 -342598463
255661591 479352635 869416040
446472212 453741548 -22211770
-51146740 51117100 359467683
595345678 602066790 -874286986
800446961 803090814 -744576951
-112325158 -59545982 -999999990
-101863915 138636533 -999999684
435561148 479352635 438113246
-324385236 313259971 371955885
-38539563 353755974 986999303
-323674267 -243540365 988064840
927995602 979272116 777347278
446472212 453741548 -201730748
