10 10
-939841903 -931038719 -477744006
-962189098 -949531314 -99823725
-995727942 -990035155 -815864671
-993663043 -945164870 679531041
-998519186 -949531314 278498057
-995727942 -995466489 -821187558
-962189098 -945164870 -111551940
-998427390 -995466489 -821565158
-998519186 -990035155 -815774808
-948595503 -931038719 -478150181
-960835050 -467974989 -456018131
-993663043 679531041 949401406
-995727942 -821187558 -815864671
-963484761 -428553657 -181124413
-990035155 -815864671 -815774808
-998427390 -943795773 -821565158
-977277411 -487315865 -478983948
-998519186 -815774808 278498057
-995466489 -821565158 -821187558
-962189098 -111551940 -99823725
