1000 1000
-994461514 -985306778 -517708279
-994461514 -985306778 -232175991
-991585642 -983349857 -817377920
-991585642 -983349857 -769081289
-983107981 -980980057 -973401374
-997908939 -980980057 -857139401
-978282897 -966923595 -81201061
-997908939 -966923595 45414533
-962515169 -962345576 -986818176
-983107981 -962345576 -984071182
-959315346 -957525235 -989742812
-959315346 -957525235 -961392543
-954314767 -953153523 -992680510
-962515169 -953153523 -989967352
-954314767 -950701911 -996545070
-950833023 -950701911 -990485604
-947151900 -946335288 -976332529
-951658892 -946335288 -972422732
-949107180 -941297395 -998378284
-950833023 -941297395 -986246288
-944743562 -932217509 -998389195
-947151900 -932217509 -984016144
-951658892 -921499983 -970532694
-978282897 -921499983 -959574302
-928225810 -897656611 -958383170
-928849463 -897656611 -571866156
-912204486 -890922012 840257183
-926562082 -890922012 974045248
-892598466 -888653390 92956165
-903861165 -888653390 106139639
-891775151 -888481980 -999678479
-942171822 -888481980 -999448624
-942171822 -883260312 -998931799
-949107180 -883260312 -998475211
-891564333 -880750778 -13730594
-892598466 -880750778 -12595451
-903861165 -874883151 -47728677
-891564333 -874883151 -39140410
-882153976 -868819111 273751756
-928849463 -868819111 395891212
-876515654 -868003902 -999737394
-876515654 -868003902 -999699140
-870759888 -865534837 -999879057
-876170742 -865534837 -999866777
-876170742 -864058152 -999811111
-891775151 -864058152 -999799405
-926562082 -861173250 691278446
-868630839 -861173250 696706490
-863739025 -859921385 -999106785
-885256531 -859921385 -999079328
-864262284 -858466636 -999924625
-864262284 -858466636 -999903607
-867770807 -853885535 -999140800
-863739025 -853885535 -999135834
-882153976 -851599929 -11325152
-868630839 -851599929 703123899
-944743562 -846944693 -998467679
-928225810 -846944693 -959343393
-885256531 -841577106 -999654167
-867770807 -841577106 -999203925
-873290714 -838612110 780697439
-912204486 -838612110 804521001
-843496217 -837987047 -999666445
-873290714 -837987047 715000235
-859979749 -836749332 -999720010
-844594258 -836749332 -999680792
-870759888 -829861367 -999999033
-859979749 -829861367 -999741416
-837839866 -826490284 -999669359
-843496217 -826490284 -999666850
-824126068 -822252061 -999859788
-844594258 -822252061 -999671206
-837839866 -821521941 -999670068
-835496638 -821521941 -359918798
-826340253 -820780592 -266367461
-824799279 -820780592 -265984364
-824799279 -820604158 -251175242
-826340253 -820604158 -230366607
-824126068 -815417195 -999917376
-818901301 -815417195 -375618533
-816519094 -809393134 -359574191
-809434339 -809393134 -359570510
-818499641 -801453727 -359560676
-807734626 -801453727 -343359020
-816519094 -799783451 -364249833
-809434339 -799783451 -359568098
-818499641 -796960761 -369475315
-813031401 -796960761 -359565887
-807734626 -785858186 -340438008
-818901301 -785858186 -265627824
-799709609 -780734369 -357497403
-790515940 -780734369 -356695789
-797487381 -774226254 873203498
-783793768 -774226254 952213344
-835496638 -773858767 -174268939
-777599731 -773858767 -152390181
-777332493 -767015482 -74956825
-777332493 -767015482 -33032004
-768252871 -765913609 -109360118
-768252871 -765913609 -86034102
-790515940 -764589395 -356551405
-799709609 -764589395 -353984371
-777599731 -758695819 27533234
-797487381 -758695819 75346271
-762670882 -756057434 -539575713
-771242625 -756057434 -515977697
-783793768 -755308920 996751367
-758592721 -755308920 997578449
-764270831 -753514640 -240640581
-758592721 -753514640 999998770
-757996002 -752294680 -275497861
-764270831 -752294680 -275168312
-748016017 -747523165 -279118716
-762925224 -747523165 -277367659
-743687014 -739779697 -276998481
-741227928 -739779697 -276447042
-751027051 -737645927 -365733385
-813031401 -737645927 -359561329
-762670882 -736815919 -606348524
-751027051 -736815919 -528397026
-749703232 -730767395 -612434164
-762925224 -730767395 -297397356
-734791985 -726817753 -57410787
-734987373 -726817753 -55615644
-743712437 -724578747 -280147242
-743687014 -724578747 -277616588
-745658569 -723974907 -221783768
-734987373 -723974907 -60266434
-771242625 -713611230 -629921036
-749703232 -713611230 -619514906
-705466734 -700749734 -5687386
-705466734 -700749734 109214975
-706657640 -697914619 580802731
-715097509 -697914619 718780094
-735251284 -695885590 -284985499
-735251284 -695885590 -284959524
-723447946 -691843895 -282077504
-741227928 -691843895 -276182752
-701902588 -691764275 796746181
-696837853 -691764275 869448675
-691557582 -679672488 -282897968
-691557582 -679672488 -279747380
-696837853 -679139310 899378066
-701432354 -679139310 908422803
-701902588 -678945684 746711201
