200 200
513996774 606919172 995959955
-487371444 -382288100 998554530
218348271 254321894 960477222
-345370510 -82702349 534212562
-235505338 -162425803 999705425
-864541704 -731973798 956626724
-876903359 -864545011 -954770488
-33682977 10190563 999999829
378099227 496207610 -941554376
-681534320 -598462152 -981209777
74369424 99203852 -889732152
-864506242 -816108232 924605399
-601209255 -585997288 836495007
-614979582 -558170523 -992065195
-741413799 -619719433 399552075
549777255 673940324 996475656
-896172019 -747763668 -996429486
631199450 765332927 997666372
-487617738 -412811221 998049832
-201967170 -162784990 999780259
-703920328 -665048343 -956793720
518942108 592543886 -936278555
886743192 907900674 999175408
184371196 199154657 -999872740
-691809546 -638094334 -973350272
-614899212 -556630889 -985396470
119947002 136962625 -975979908
-820089531 -702847737 -958577981
919840173 943616903 999674248
913926166 944471616 999770644
-221116472 -33064333 -995441312
-354675171 -97214691 999998309
-223937181 -126072116 -996147208
897376601 910841970 999574437
444559231 548655811 996441438
61190979 176625765 490701187
-578770106 -557900673 -991696284
-409408210 -63535277 999943653
-781495917 -734272908 -947759002
-998894178 -952625057 -475027516
-951331176 -937290521 513385478
258752685 307564168 922488969
390183372 456720765 -46280837
479744807 573993572 -895186705
208295613 279507449 726808267
-409597327 -235613107 998936030
589210293 612886002 995962623
-66463938 -32274513 -996008414
110297651 132637009 -971209139
14229867 15946058 452668771
877088961 981687404 999796666
603122144 672457785 -962930037
-785678983 -742459949 -946639511
72647196 119920003 -665495850
570038639 607945141 995962138
-607277701 -556154543 -984984133
783111072 832911492 999277561
-742412303 -720667715 496604417
258832415 264428526 908072544
-10467266 14328235 999999905
-917334738 -741765114 -945988836
-339302346 -73513465 -994641230
-601677767 -430504326 823171683
436969442 598803661 995912391
727889781 749525599 998534487
-925112851 -899291747 -768060681
632506916 700828939 997742542
415709174 677420219 996533856
120021605 139898206 -999145165
366847647 377518787 -275491087
-226867500 -202959121 999525208
-981847264 -951843571 -459741448
-389721517 11440825 999999828
-686260277 -667319158 -998928584
-353486420 -34428302 999998448
767602479 905882568 998846398
387943972 620254181 -42484959
-298293917 -90168703 999998228
768301092 915990354 999678717
373518716 597989672 995658684
765661790 799705223 999146233
-804816215 -662193186 -955385541
246015399 258481373 813813808
-951183673 -819519081 923818752
619913313 671417185 -957424300
267646177 619726102 -28218962
-420743034 -136356414 999998213
923295046 933924714 51811870
379833825 517892129 -883693390
208279617 218596124 -498331953
175873537 208273854 891737560
-280628205 -169441261 -993083235
620300841 731994047 -956287212
434577907 528023865 996169352
-553283986 -386530197 998814961
-375750091 -126088735 -996590557
182571132 217825900 -999977143
16000630 55383776 -736902177
60940816 79897756 545435347
769005307 872453402 999519675
425501760 847470840 999471118
139534776 208085031 819955851
-997581987 -941886688 -428432815
452194825 533167933 996248174
677144468 746767746 997717768
897212499 902214901 999548462
262070418 522606473 894824918
775495464 875668587 999183847
132933939 198232316 -999760529
260672907 327609609 857044850
372556638 520732770 993276499
-410650235 -392238187 999352173
674552922 721453822 997727245
-649069218 -614210940 67252379
236379741 265774983 896986542
-553049616 -235845250 999269985
751958081 778634537 998804078
732776540 756573805 -976778628
514897480 551559911 995966543
-388658964 -35547071 999998615
-609654819 -413903708 998016858
-997601829 -955484584 -346667862
-621803495 -614502010 406213056
518662490 727281054 -955651673
-699150077 -646583702 -972830169
264638835 289295377 995071149
-681350725 -668533413 -982910364
-613716175 -585920616 845892968
530178275 615993062 995964464
732205970 766854557 -996288772
894667213 934418450 999396047
-819246547 -750671464 -980181646
-935807713 -826576584 -640177638
-937063044 -900878778 -735552591
-234185348 -206254462 999614116
488620225 498291308 -935522254
-579892660 -488537098 -985436474
788525488 870660661 999270451
-799387103 -700761883 -957611319
753721483 852658484 999169187
621690869 718357960 998574927
-339359650 -82112945 -992488671
-607261823 -594679595 -983724472
770577832 803813477 999155865
801034194 878165975 999235815
323670312 479358504 566024774
369961685 379565963 -378129582
-986157743 -833939353 -451050373
348076361 445938027 -49685822
-409334507 -407758115 999634225
-63262062 97691806 -997826730
176172142 256986218 954611333
265251655 298373618 995698346
-379717371 -72887358 -995422087
-278344178 -166765142 -993195142
347848696 517348987 -875256790
-206794372 -66695972 999936674
-621366384 -429164812 812431298
-346146623 -252114695 468246463
30754409 62771516 -280940052
542234464 560781572 996124446
14922661 54673932 -942105461
-582443155 -490769319 -985533575
-318847162 -129841669 999998220
217536197 286158031 994808738
534413258 564098485 995964949
921160826 972816447 -494310648
-235700635 -158332210 999513051
251223164 257701815 848009294
14265903 59902810 -583189439
99012226 121065312 -798535430
-999582598 -960888155 -216707945
-586011273 -552040641 -990911756
