538 260
883045722 943846211 280584021
649345935 811450707 -140223820
-902389798 3853483 657006291
-329714115 403347321 -120034877
-688985179 59150247 407495152
-119226509 -114041897 -409726159
-680270073 -601528328 -740171953
192522124 893095006 -154964336
-915158092 -341685216 -203846624
-693916175 459943182 72629417
-461049365 967632393 -112642838
-880906503 -328915148 -812036840
-479692619 499502441 737655853
-406159764 -93635108 822686169
-544804190 943310521 -407900915
264695882 393686197 859663807
-354467974 -99083310 -132765120
-638543756 641917374 541117720
-502831793 454401356 615431548
643198944 987087918 -229193885
21152523 232652712 111553549
346292468 675741754 -461658217
-811588592 -331414894 337981174
-914688726 709612414 -514983024
-987228954 804955707 196477205
719771381 778252700 -480507097
-446518556 204044531 -262045093
-829880901 832241039 -204758003
-250601377 975164169 -542587841
-413799097 -140398597 780768387
-864371612 -491486826 -278619013
-237411304 32245126 -4686314
-740931960 890719198 -961866378
-974512783 -336650862 -772935096
-187000534 988464377 239842185
-839907043 996819796 700039476
221958097 934059086 -506897060
-625004654 -283995174 -968967552
904603546 956897039 161069470
-510302162 216413214 -34928809
-702434663 35219836 -818462460
-478188919 916952023 315847183
-294232355 579412413 674211160
39695075 157480615 480960056
-498426347 30520501 166178559
-668340265 6226320 -849225016
59620406 94856820 -261659423
-825797207 335959701 657741621
-796406699 53671738 270007026
-258104111 300877664 448374875
-188041415 882877978 -485436348
404625356 548486678 -905953630
-562928275 854165320 -763037201
-392487087 -210153303 -304418558
-699417468 -461671787 867038042
-473052460 -246030377 555693558
786537267 809710685 616456123
-710708144 713451494 -760854997
-96649855 911845932 540356925
21396626 650188283 577426570
-857641662 657198638 -145368006
-219790829 547729095 -250284003
-592611475 849843625 -885225603
-433776281 659124689 654707233
-478286759 970623995 -766353648
-479905126 -443951786 131125569
-918727858 -548179626 -983568320
-820485543 36166050 -924500479
-871355881 -68877600 244392367
512502067 570869095 838609082
-957438097 -317443665 460769511
-115541650 737538645 -562069807
-848991829 -715123002 -997734611
-312527440 -72622179 -434589135
-635998771 -275888231 546320390
-763027968 967497755 839972262
-557852744 -181374740 527855619
-318777599 -25617774 -435573979
-433642406 -343717851 183746161
-263959171 423947302 -966961875
946783863 949056975 440743826
322609397 744643850 -467581705
-185700996 462900948 720624886
-909944314 187158085 -562296262
192595178 863945695 -196506113
168749082 771411159 -313969140
-161728616 20782867 772392078
-785369059 675235183 -304149872
-547340076 419713840 -274771631
-127369506 745732530 -979272477
-464723704 176564338 -925622890
-974413453 -120671167 826542853
-87444576 717258198 41310095
-743749060 629910787 -444442932
-815992147 -241889379 -114105605
-958667452 288704796 158455065
-477279811 582799067 -904580431
-877221852 -23300716 -551561674
-682002161 269250835 -634353649
-648948464 -145872861 -100107056
516764668 583664725 -677452655
41609533 599024977 565421816
-430104566 180263382 -789094064
-256154604 -41751431 -158844365
587167959 831943866 793596631
-718373285 -611724028 202259915
514390684 695150120 171731884
-721367220 -694802220 -716169168
-190595852 277238551 380691137
-235456192 282262583 -777547373
392530769 504690908 473497427
119083479 934284965 -126320056
-869500975 477853543 68659609
3228087 161116128 -45182064
-824976066 308977862 690800040
