200 200
565151114 580876911 319652367
-375657228 -338132659 263646830
217155845 254730844 -520099514
-250856951 -193175976 931558684
-620140600 -220707789 588015290
-845587627 -798386360 978096593
-932367874 -885371956 619878419
-95949919 -55615617 997629908
431361142 478999505 998189280
-679593645 -594685399 999934806
27264378 41985573 627943985
-922344300 -868628109 572218176
-601372394 -576008725 177519875
-574470951 -526120616 -436120692
-936841422 -683829952 535403848
604631168 641472819 -932112427
-862072988 -824439209 585246850
748531934 754645893 836448767
-594737033 -427918901 -891756724
-413930292 -220775312 921853752
-845882357 -711171193 998109427
422481069 564363483 998181610
875220629 920957472 999963832
132764431 198253162 -537865484
-785411559 -694273184 999039654
-562864769 -495429120 398690234
41604909 97318239 904664405
-905208559 -790841885 546885031
946121601 963274176 989943094
946661244 971092319 990029776
-315651352 -95979222 -969545239
-243788086 -197637809 -950217937
-302526517 -206893343 -955725699
791643383 922467780 999859966
482269319 540311651 998186594
132899353 186226485 -124308884
-594719262 -525357764 -430961122
-250601129 -129975284 982334545
-821695356 -812750854 843956919
-991168149 -951428993 306970255
-994474226 -937212291 -597980393
263912815 315692411 -714732432
341368926 463988507 928341807
482575746 565984707 998187028
237373930 288863560 766598287
-348560758 -256354449 -969268705
528510908 603332655 414758365
-125975946 -103334059 -986847856
75026519 110192754 915271505
-37447807 -7771688 287036729
858172129 995682585 999966999
463978212 640247257 293339933
-885192018 -821860936 925382908
42115243 79466963 681632378
566588279 576633816 334493106
-559362684 -524811165 555623988
777807419 823205916 998534080
-847178380 -804430835 956228698
262004438 263862153 -120788355
-80822921 -38834288 997531873
-847331728 -816438301 930085834
-313149904 -176297738 -971424324
-491950586 -433584895 -915588571
353859595 574409378 998078308
644183557 738110742 998160244
-934065292 -925266686 864844119
531845709 660026127 449396999
263915884 642061233 -906608218
-4329626 150442382 -977242919
354761327 380106585 985622264
-307021420 -243419620 -952027559
-983811436 -951194483 378326999
-80502887 -49295277 997570462
-781147176 -727344254 998603557
-128013223 -105145392 -970560941
871681267 918645907 999961475
540229333 604336494 371120946
-293246583 -205665709 -950453972
817740973 928513801 -923490084
463981040 575486198 740479470
610239050 805535673 305075539
-785319546 -723496485 998551769
200513749 259171266 700584396
-902140477 -859877178 569544612
610720246 639256227 294837052
577039195 604011025 433251505
-313092532 -210895310 -970845413
932169230 962199139 -185303385
380111369 482750909 152824520
201178688 213046179 442726046
193097896 201535931 -72519257
-342870253 -221295604 -972582004
604623423 666445333 -997955439
343100533 531512869 114861489
-567070257 -338145145 373762725
-314489690 -207535219 -969367158
189061606 211795954 -17965266
-8965991 -59797 -982572689
8404436 25473926 -971880259
777667929 848152794 998476368
758645153 825763340 998559429
190614119 201600830 -97906755
-950207592 -935643172 -779348722
380056201 531470727 123446342
701114693 737967390 991895448
850725567 890194805 830979584
397056125 525674084 998103599
801095614 853353135 -846427720
188527662 196306299 -106387569
210955853 333858625 779183629
433502693 526742305 998118285
-585916646 -357070008 -753154889
540251894 664331596 313786681
-786929307 -632040065 999308106
258607472 263913330 -124146171
-427654144 -254247579 -958382297
665521734 787020532 -520746712
668319419 750680446 -127958990
472678156 540242263 998185356
-316537217 -104543093 -969557227
-488207364 -427703254 -901205007
-983387692 -957128745 392210715
-672322843 -632057042 999540366
615517347 667639710 302920082
-790684419 -697712095 999179872
218017366 311822641 58039994
-781615228 -739949425 998782089
-631913124 -574435700 200933701
578447042 596731708 427216520
673079914 759065239 758972056
863728464 962189614 986880042
-885389026 -824848460 588939076
-949933173 -876642173 -790846896
-985684355 -921416076 981841023
-290809412 -244090848 -951762665
368308838 478305229 999606524
-566523635 -461346687 371401472
466543080 848148730 998187409
-856996118 -791141633 579281627
777456229 836016010 -720938988
641099804 663978957 998134330
-461371448 -193448277 -949708060
-630579780 -594708165 907966333
749550067 808661736 853625167
821028051 853013564 -298139285
409828284 470029627 998191009
341302631 380263961 941932226
-900200841 -875918297 528309763
374143077 463989091 879327960
-374483621 -357286968 204808439
-37092276 43102824 -961257196
90508137 254095957 -998259441
257920596 323060835 -694202162
-251564806 -147194114 -988580503
-256170524 -220948802 -981602052
372530502 482743402 203042793
-244053705 -134677186 -949820110
-461432321 -434863959 -922063572
-312494835 -263295969 -969395017
-14035265 7075269 -964004895
489516747 552220446 293025442
-426939435 722652 -988866780
-631993884 -461746216 359075542
-316657161 -209384872 -970111132
263340835 310753752 37995415
491393461 554337128 184431331
929124189 995512874 -575264195
-246971174 -219347638 991776143
240394422 255088955 713962880
-4887350 4623757 -972363094
33152885 79815899 648890769
-986635715 -957841428 563082481
-693389801 -487517241 73371707
617785785 744488645 303389975
-900613765 -888314290 473708561
212991549 371969297 852592196
-936728212 -888356942 446455461
433623374 660825194 998130368
-248146011 -36664691 997521332
787925443 847283665 999816417
6590251 16905959 -968081117
763951637 845570650 998818081
852587810 917189890 -496661251
776556827 788867259 -690978228
-692447508 -667639690 299759450
94425586 135933658 -994140178
342632767 367438406 564527995
264280708 287968342 393805650
-816296671 -811363955 816957384
-400899642 -220136476 985219198
860004893 927261504 999957958
863806413 928750987 966690311
-82993856 -17159388 997709582
-613463015 -490085738 126149380
269837594 333065771 258715865
-312500857 -261168671 -969524066
365588948 465709596 998510066
822148725 839389100 -390684058
-923598216 -885062849 597017768
77109740 188535212 977414560
540325065 303082466 399709607
-418795834 -997015232 -952608990
215050750 735368167 911506569
-220455525 983398927 991889603
-294026995 -955799408 -951043585
-815836687 654545294 935604350
-901749522 539156470 571154198
-82420991 997540488 999650020
380429302 115046752 159775654
-631872208 113541826 957735189
37099502 -934898289 922496310
-885025731 576404549 970255305
-614242937 363051889 924433798
-594758614 704337902 999991265
-689324255 -247706444 487307536
603540146 369229706 440492872
-876737563 -792261076 529150588
738470803 -265695723 304438104
-461319447 -976451952 -920121424
-288756006 -951951799 -950004042
-785200437 998312860 999167566
518780111 998089556 998126080
864050098 842415670 994724944
186156933 -170576668 993714851
-744047526 998567838 998978533
-590985110 148418077 294013073
70969840 553487327 741273510
-814299488 638493069 897754430
957837855 988123800 993369432
962173412 -459905134 987350060
-106581211 -983920394 -969550991
-222470423 -982667085 -971895837
-244130914 -954422669 -951313727
886547238 999959121 999965268
481977823 145541254 237886814
124973371 -995864747 68848586
-594681888 -903971020 -224473459
-193510341 -949813597 950650255
-826273074 581220475 772027446
-983020717 344421175 411304730
-947223671 -934912704 -696012647
281287124 99217622 427030039
372487915 998463480 999764275
527182221 -442417984 181948985
263723674 -121825895 54313726
-350705691 -841683231 482865294
563363072 998145613 998187032
-112450136 -987472727 -970279269
79947599 913457993 983771132
-39389583 121902293 997708960
994193952 -704716390 999984293
581443221 426556098 448446441
-850930293 572594603 587317115
43390820 670010860 935258852
540576914 144058304 293165199
-567183623 -889707773 -434129435
777951507 998330952 998549469
-822845388 580057222 934379167
254803015 83011785 720824384
-55758751 997549066 997665909
-845959257 928041360 992787456
-208945630 -969514174 -955443612
-483199871 -932668479 -897765300
540227035 998182924 998186835
665306446 -997976924 303352544
-939024272 -790404288 566119041
614884887 294444644 307028251
607289375 -998773477 -911136129
117272407 -999151472 -984046735
355380693 958795747 998706940
-316510079 -971592959 -969479752
-967489378 391700057 956343063
-103828641 -987963198 566950905
-792899673 538963669 658432416
-193002526 -988663774 -971077839
862732672 999891745 999975333
572472525 546568630 998108734
-243274457 -950272184 -949723638
918518563 999960599 999966548
532725145 297114471 689056533
764476597 998467178 999401453
-777253689 998552689 998921558
218880033 -881809953 588847176
-885607647 586635100 919300170
594646071 378236704 433222348
575769114 314427319 345046053
-250890606 -988825140 -978450688
927475915 -960129872 975202803
433366664 998125769 998190576
204386978 240227165 868913861
195027646 -925478776 -102133600
-309706869 -969525474 -969387346
644410384 998131396 998178624
464367769 998190841 998681466
-379364798 680474408 994250657
-244696811 990683861 999695776
199169300 -148062781 -24933411
-5932643 -987271906 -963136239
3989038 -973045565 -961743847
826445184 -722249549 -374700088
786673875 -692690861 -62033479
193288089 -104047939 -71577179
-952266439 -109427068 976212953
474818059 998181771 998187706
662804671 310053615 998146167
853455658 -782183950 876340832
463971206 789360252 929846708
844565614 998720939 999828905
189759022 -252033680 604913433
312662978 -766798473 -657137843
464006156 258444835 764839938
-444179204 -939362100 -904303367
622325549 -506618397 295988720
-683921749 147672695 652209593
254087884 -998923456 -227244617
-318268417 -978943142 -966327339
753804861 491027710 852800691
668794621 -524664515 96024339
476631617 998188979 999934237
-143297203 -952064067 990459482
-461873151 -483730413 372126859
-986785198 -903101907 962477274
-660941015 999516142 999985041
653100282 321045445 998130420
-724241613 877666626 998708422
263941076 -961873296 -697401855
-785491802 998390164 999706107
-595008393 115137193 190549157
567647975 315223435 353131491
736338408 782165803 998165054
933228274 -816841562 942744952
-875527397 562259213 585040760
-900013960 467523515 534966777
-935154817 184334154 874902131
-313161297 -969556163 -969279848
420133016 998102025 998250121
-524987531 390629403 567747532
823168253 998523368 998727924
-807642712 632533496 994013654
794901479 999288489 999994753
640785083 -940198061 -206290405
-220891005 -49864937 925475851
-632156729 456415889 999647800
777585925 -839562520 -620484905
848146588 711075601 998942274
375164570 137171726 907774736
343564231 -531646140 734942109
-888682360 179102094 512658588
364207949 173177019 897848991
-428507351 -907275403 -782519054
15214361 -976945877 -965430443
210638236 -602937778 549844368
286029128 335632730 769094271
-216979552 -970974212 -969860133
-312816349 -972268396 -970768920
433966670 998117949 998156581
