22 22
-961187163 500978347 -86886289
-572947144 330704674 -829379409
-733884124 516450373 -830517264
-909425823 928505136 -133388266
235953804 832009431 -43952669
-298822473 835906859 302900722
-661393386 766663341 554376939
-991931114 717847438 -128217893
-322638594 226336626 -422942597
-345191815 985065249 206179331
-629737041 579321665 337641125
-632678623 342235771 640750066
-800143236 -290213015 788405720
-927090877 666135874 -145829597
248773315 934737767 -198104523
-77928671 828601981 -273346965
-885486145 14156825 -687020873
-775898842 987198853 -517423522
-767630205 921208799 595728179
-866945049 538117941 317596354
-841037503 562955604 691374461
-825462755 -30147333 435866254
314236486 -966078195 -65373929
282477796 -890829911 -672874478
-665701031 -967021956 674857187
619167062 -581973525 886845967
287878674 -150476592 829846436
756059228 -154419175 641194335
359408091 -853720042 602693530
-88910223 -885926021 361339544
-249685367 -856805137 859272779
-106038626 -668002261 368612917
-294665857 123045543 757848120
-584910466 -156854445 831743516
-329748814 -288415542 818546994
528737291 -564130925 476105224
567859710 -799430652 388747706
-18009854 -913440119 763121660
-206614601 -848107660 -29061501
899599081 -740310845 880276280
-455338682 -447472076 740939869
-499699336 110867306 771207776
-320670375 -520710971 839752396
-674189692 -745409803 454930268
