1000 1000
625814887 657499135 -994996552
45411014 83197784 999505994
56917502 66026889 888080248
345936221 358155639 448165814
-890315562 -854929151 -999800155
920933228 959625563 -999237087
661764809 675091930 -996680726
-186496269 -173561204 -825151393
445414206 447308189 630158910
-953247226 -918380368 -999523991
-217696252 -195397452 999989726
-198119120 -171885105 999990143
792757665 795158023 -987743352
567485171 603217911 -994402986
775326140 792985515 524972523
-655414144 -648516860 990161920
-404292313 -392735510 999697882
-404471790 -364078265 999697892
225579807 229654508 -923601369
-871323638 -854541205 -999723007
763697228 771349908 -960302780
-800277976 -701175896 -999999881
879914133 930542341 425459255
941570044 954894342 -999629062
-145269345 -127731578 999991235
-924612823 -886252134 -999785763
200562168 221358100 -25701029
-46070397 -18138156 908834434
172666243 190864281 824683657
-215205286 -201793648 -671750704
-824984607 -813498223 -471537791
137009954 145474800 -570350039
-573662057 -562467254 916016533
-553069090 -535426701 999643447
-386883700 -377068411 999697927
602105061 634000505 -991953963
-20798501 -11405618 906811531
797717442 803728294 -991114198
131003975 149493603 -604267385
433081264 445429137 694321344
-994768418 -990006831 -988179540
-788398591 -744118001 938550860
-156161951 -136366643 -808009635
-136363945 -111778220 999997928
-414071779 -324172482 999697988
154874518 193311274 940760068
-476097085 -425744455 999684517
48909107 54966547 998791876
-830751220 -780307137 -999999603
-365247458 -300725991 999697951
762196320 766071666 -926548458
-733957496 -658686457 994874407
625677299 630169203 -996220436
-456991577 -429070574 999688675
835057216 852222682 310945258
38803226 79320714 993130271
886301210 891322669 -390728493
120413855 131315932 892974386
401415398 422959135 -997880463
122883221 129164005 979472707
-497464092 -486268032 -81607187
602152219 650273335 -991685955
-490450400 -477617347 999739898
160339348 172605675 562011872
971087726 974263457 928161073
487480372 493613106 999992758
-659277711 -648197317 990905311
-655422050 -648532013 990180529
-339487224 -321274517 689444383
-472388444 -464572991 999684363
-140669218 -136380949 -807903089
-112171913 -108646351 -999999876
183232957 213534103 -42617969
-952534786 -931014403 -999494873
808576216 825928208 363970103
78866160 107228556 997754850
808619799 814901528 -915132738
-417401929 -401518329 999697876
255873218 262935706 -944736257
911762254 913501785 -31718901
-686838253 -632234081 997493243
-960775577 -929455304 -999539044
300865651 310404985 -997881451
-979871230 -971710584 -997504352
397664224 399903746 630640967
-494720642 -462879567 999724213
436528034 445381479 729363322
965147656 999188671 -999969879
