945 364
-710628399 989036237 682718732
-767792777 852775215 566030546
-640285335 929972994 -567217837
-984555008 791027316 -586972020
-657632584 507494609 -284999891
-997393775 884296102 -243256207
-738030389 543001618 571890599
-729580520 859853187 -958698857
-780492738 520998172 312025246
-883257548 594715542 416364737
-711981959 830679853 -473598624
-867150072 740441538 435858530
-564379946 909129807 -211063634
-798561034 834344026 794831803
-668273290 970136023 976732897
-628983282 789838387 313634109
-675275342 605353836 583660806
-801471184 862597064 706703261
-671452876 867588742 -863633294
-668032367 852140754 -309071775
-792316829 634736988 673270392
-938345223 643935702 -962903975
-531397280 689381700 861710777
-595622191 515478906 499481517
-923994201 900335167 741282613
-822243414 753417351 -869050760
-959075626 717084643 716239578
-974542372 537869508 -276932311
-743544557 744322446 -353071689
-699030482 876817474 730783179
-813307737 646086540 -209118367
-629788737 615913614 -750060567
-922798631 797342601 63727478
-935337137 675299017 -357409882
-950321108 839536404 -209137422
-639739947 692073033 -227781991
-962461871 783229553 268573196
-622023586 653389076 95431935
-860826824 925518335 254740060
-729734686 606912534 529680687
-873943345 756258519 480411631
-631974627 787896904 -957365665
-512899177 748668331 156087366
-794260752 904170786 -197961032
-709157057 533476166 469073031
-607350150 833473514 -720655093
-605904295 806373633 355893213
-556825438 650115073 -660182228
-930377211 791009569 337096585
-511214170 882854021 -329604427
-505983358 969904220 -559145617
-799907164 557747497 88816660
-799471779 996842381 -20499903
-689500908 960107900 -672172052
-646988384 944970205 841178631
-945562601 975127365 -473831914
-701103333 613369152 673830020
-824856574 518095220 75683823
-855346829 906084907 687146672
-682610726 703106955 89269141
-821920535 684755763 32772281
-748607975 859557744 -595078892
-966147204 929867148 134195173
-663673114 638926881 244741070
-687002430 757448848 -515996399
-827819530 534151258 -988726960
-986921026 688975540 952168622
-837682619 675746770 858707894
-590127399 920851565 45538420
-519650245 816335115 -478076988
-581813621 525572552 144288805
-735553928 846377801 417296395
-586175002 967189550 948105323
-680430755 563560768 549341267
-856640423 740261032 711757351
-607221781 500901643 -119706852
-539249016 637861824 -501405494
-696949103 620462241 301886761
-860817093 536938940 296344514
-861254055 751851589 807377571
-703798964 537036722 -723021024
-917570361 788340837 -861680907
-963631735 570472915 65072944
-848048083 850703021 343212652
-697144646 600757793 13644680
-710639925 780331525 -237883351
-982992054 772949645 -663863879
-882355218 779675784 192979603
-817609415 671963018 -802382312
-847750671 878594342 623943046
-636238096 618765838 920420084
-722940731 772827713 871235190
-700602588 530751404 -996308463
-559054231 943644466 89586814
-658745137 514721954 875126325
-508248156 719193193 -917620996
-900735393 602360428 361088425
-920738604 931517341 305011216
-783854853 947683514 135735792
-674010023 924589262 -925873392
-701030153 723952112 -936260850
-858207005 790310509 -735216391
-853863522 974331931 651440512
-805079706 547914085 -140629527
-599642800 663585552 845646703
-735106662 671140940 -896699034
-810536228 835404284 -63951859
-502860757 512790251 13764848
-610964991 731370534 -147381681
-996978967 938948102 -721338402
-789293293 523662092 -476030380
-645138038 639301803 -734530148
-649503536 748518781 -685406498
-867821756 691715752 707001555
-625784616 886705331 737148457
-561948596 530677116 -695739462
-562447891 575430052 -829414730
-956954971 911381051 -674221598
-801115608 532210426 -970660543
-879588077 815653911 -374491978
-648092281 533633591 532564957
-670734386 706301494 -457823747
-906185018 801355447 993983727
-878640301 635011073 -497371725
