1000 889
-997399371 -992333549 417970760
-999089593 -992333549 650451927
-997399371 -991956083 88759349
-999060551 -991956083 666358162
-999060551 -986644968 658798655
-987194547 -986644968 677758419
-984699536 -981629021 676143152
-984699536 -981629021 671624142
-987194547 -979893792 661748410
-980817725 -979893792 677341169
-978544048 -977861583 670608835
-978544048 -977861583 668490027
-999089593 -977415154 678411612
-977586063 -977415154 701389558
-977586063 -972871228 995677744
-975777741 -972871228 996163487
-967690628 -963345517 997060752
-967690628 -963345517 997005345
-980817725 -959034098 668329278
-968722015 -959034098 839441704
-968722015 -958891367 748288622
-973223743 -958891367 996834197
-958702721 -942976011 998397952
-949702410 -942976011 998962752
-941791458 -937171803 997198714
-975777741 -937171803 997386362
-935487796 -934155614 997232307
-941791458 -934155614 997311789
-941994717 -933814121 997817037
-949702410 -933814121 998783802
-961239174 -932745832 996703112
-935656708 -932745832 996946834
-958886135 -931503035 997040337
-958886135 -931503035 996844542
-935609081 -930584097 997228629
-935487796 -930584097 997236738
-929446000 -927690645 -938487037
-973223743 -927690645 996637156
-929446000 -922504942 -950906636
-961239174 -922504942 997182076
-935656708 -918191240 996765546
-925300597 -918191240 996883522
-959060851 -914858735 997171248
-935609081 -914858735 997258255
-919607048 -909992406 999506324
-927008299 -909992406 999583408
-959060851 -905116956 997219546
-931236623 -905116956 997336285
-904097851 -902068263 997398413
-941994717 -902068263 997429034
-932606648 -901851666 996889498
-932606648 -901851666 996807455
-910285980 -901772446 997071913
-917044852 -901772446 997185196
-928043984 -901038037 997349373
-931236623 -901038037 997376259
-958702721 -900738443 999319007
-927008299 -900738443 999478734
-899668818 -899334820 996872092
-908514719 -899334820 996886892
-925300597 -897440049 996867194
-899668818 -897440049 996878108
-928043984 -896414477 997351928
-904097851 -896414477 997385056
-900093568 -893980183 997197814
-919607048 -893980183 999523271
-892905885 -888869306 908970950
-908514719 -888869306 996885794
-917044852 -888610963 996997704
-900093568 -888610963 997272816
-895890026 -880399363 -61031703
-887022918 -880399363 360857825
-895890026 -878519388 -483381962
-883031740 -878519388 474289635
-883031740 -877049907 423074586
-882751708 -877049907 483043184
-887022918 -875897287 526301676
-892905885 -875897287 743635712
-872869678 -872101683 26391231
-882751708 -872101683 460619764
-869721216 -869035535 916920994
-869721216 -869035535 879265470
-868358674 -867687343 885812812
-910285980 -867687343 997091145
-872842630 -867350532 -296233287
-872842630 -867350532 -361435177
-872869678 -861028921 -574413113
-874329509 -861028921 945362900
-862940774 -855023912 905414102
-862940774 -855023912 864727746
-861709069 -852310583 -602870653
-861709069 -852310583 -615554479
-870142040 -849560382 -602474549
-874329509 -849560382 851640038
-853358452 -847259615 898660391
-853358452 -847259615 872784364
-850454904 -843111261 877382549
-845181270 -843111261 880810282
-858551295 -842894036 870678826
-868358674 -842894036 914438410
-850454904 -839677337 879308444
-845181270 -839677337 878353932
-833703428 -830730591 928637248
-852289598 -830730591 931412107
-846149891 -822505272 882856387
-858551295 -822505272 903138622
-870142040 -821547252 -622614017
-834537678 -821547252 -133547563
-846149891 -819540041 886075617
-833703428 -819540041 904691864
-852289598 -817276331 985798901
-822865118 -817276331 996336078
-831946614 -811150089 932737942
-816357031 -811150089 972357568
-805570753 -798106947 991790562
-805570753 -798106947 962780097
-831946614 -796904850 976354931
-816357031 -796904850 968051676
-814895679 -796011112 962600614
-822865118 -796011112 999178688
-813859888 -788146917 978518715
-813859888 -788146917 975751918
-798933739 -786523085 970721585
-814895679 -786523085 978916738
-826081933 -784912577 959294878
-798823365 -784912577 976665762
-798823365 -782645947 968836548
-799118743 -782645947 977637967
-826081933 -777869907 976170267
-799118743 -777869907 962193544
-788502217 -767630916 -765978265
-773788929 -767630916 -686398249
-777206490 -765248257 -641752955
-777206490 -765248257 -660343867
-788245193 -761807902 -472648589
-834537678 -761807902 -320098647
-778878964 -758340221 967646019
-798933739 -758340221 976179153
-772726692 -758173871 -509514005
-788245193 -758173871 -504408776
-772112940 -742266848 984152935
-781117973 -742266848 990850970
-795353821 -741456857 -991658024
-763474373 -741456857 -810955914
-743514847 -741416018 -581622916
-772726692 -741416018 -560666394
-745707755 -735582001 983690161
-745707755 -735582001 983413105
-778878964 -730548732 972771348
-772112940 -730548732 983293757
-749777980 -728704941 -689351793
-749777980 -728704941 -706332208
-723393889 -720671328 -582598592
-723142324 -720671328 -582582965
-719465407 -718768424 -288229831
-720241555 -718768424 225779485
-726130253 -715795974 -582554704
-719315703 -715795974 -582546935
-788502217 -697004321 -627788999
-773788929 -697004321 -760455032
-715081329 -695240042 -582663018
-709413474 -695240042 -582657571
-709413474 -693839695 -582657181
-726130253 -693839695 -582602594
-715081329 -691301383 -582681753
-723393889 -691301383 -582556839
-719799871 -686041455 -639228040
-719799871 -686041455 -720316548
-711749083 -681447607 -735268336
-720061708 -681447607 -610758903
-719465407 -677680322 166537122
-720241555 -677680322 -483290469
-719315703 -672530807 -582543058
-675307983 -672530807 -582543055
-781117973 -670852263 996616534
-692437416 -670852263 997475240
-694831003 -666447079 -582687565
-723142324 -666447079 -582586719
-763474373 -664263681 -828207594
-711749083 -664263681 -701090647
-703378928 -661383327 -582543050
-671544717 -661383327 -582543048
-675307983 -652518185 -582543054
-671544717 -652518185 -582543049
-795353821 -645399921 -582706665
-649768498 -645399921 -582705302
-702124430 -643770538 -594576576
-702124430 -643770538 -690373507
-692437416 -635977743 999054050
-658888174 -635977743 999230434
-703378928 -633073812 -582543044
-743514847 -633073812 -582543035
-658888174 -623203512 999851981
-650576525 -623203512 999934554
-650576525 -622127602 999937810
-646107749 -622127602 999948840
-720061708 -621482298 -744479533
-655412265 -621482298 -649188714
-655412265 -615014489 -685078439
-629490526 -615014489 -599050662
-649768498 -614752542 -582701423
-639882067 -614752542 -582701318
-641774244 -612215103 -582700612
-694831003 -612215103 -582700444
-614968454 -610817238 -705318471
-629490526 -610817238 -676293705
-610260664 -609973952 -784913090
-639882067 -609973952 -582700996
-614968454 -594765213 -908512852
-607344576 -594765213 -790065955
-607344576 -593916771 -874874450
-596162039 -593916771 -765498657
-641774244 -593615888 -582700763
-604972008 -593615888 100672194
-610260664 -592714738 -758278250
-604972008 -592714738 -396919325
-590927206 -583399216 999997691
-590927206 -583399216 999997303
-646107749 -580822884 999989996
-609051683 -580822884 999994076
-635356479 -579372688 999995794
-588010192 -579372688 999996592
-574516210 -559937467 999996627
-574516210 -559937467 999996553
-578272618 -559202713 -885176159
-596162039 -559202713 -826760445
-563149550 -558737440 999998776
-563149550 -558737440 999998128
-574440810 -557255726 999996723
-581018598 -557255726 999997411
-557871023 -554570335 -958959987
-578272618 -554570335 -927097343
-635356479 -554196611 999998937
-571502614 -554196611 999999422
-557871023 -543871547 -995455317
-578224674 -543871547 -907422954
-550543834 -534067356 -514643012
-553817543 -534067356 410812692
-609051683 -530011862 999994803
-540519925 -530011862 999995058
-540519925 -526230935 999995396
-588010192 -526230935 999996320
-553373783 -524462725 999996876
-553373783 -524462725 999996734
-547576703 -522352148 999996890
-547576703 -522352148 999996798
-572824882 -516391318 999998403
-572824882 -516391318 999997377
-574440810 -515744291 999997032
-581018598 -515744291 999996387
-545316034 -515627708 999996409
-552021853 -515627708 999998348
-514267276 -513723627 999999425
-514267276 -513723627 999999034
-524646185 -513025891 999996756
-524646185 -513025891 999996615
-578224674 -509205202 -922646562
-550543834 -509205202 -63934714
-527399840 -508354864 999996747
-527399840 -508354864 999996742
-535711555 -508215403 999996763
-520887632 -508215403 999997029
-553817543 -508119538 -589771205
-535711555 -508119538 999996770
-506945084 -487084080 999996762
-509381455 -487084080 999996767
-498385669 -486556866 999999359
-498385669 -486556866 999999053
-482587861 -478857904 999997505
-482587861 -478857904 999997095
-484994853 -476678403 999996794
-484994853 -476678403 999996765
-552021853 -473063993 999996884
-519248526 -473063993 999998233
-522938751 -471498408 999997966
-571502614 -471498408 999999609
-520887632 -471389895 999996802
-545316034 -471389895 999996758
-503041046 -470129533 999996815
-503041046 -470129533 999996773
-472256265 -462503158 999999924
-472256265 -462503158 999999880
-462091657 -456041136 999999914
-462091657 -456041136 999999898
-461527755 -455236008 999999851
-510531715 -455236008 999999928
-522938751 -455093978 999998433
-510531715 -455093978 999999842
