1000 909
-997494977 -996248196 -809296568
-998365642 -996248196 -682715665
-996638124 -995669106 237783704
-996638124 -995669106 -418294039
-992375851 -990474723 15011842
-992375851 -990474723 -177769342
-990174302 -981354483 -656644019
-990174302 -981354483 -759428285
-981156828 -980785123 -974741365
-997494977 -980785123 -851263879
-998365642 -973630816 254129747
-977342516 -973630816 661408284
-972551975 -971602182 571460612
-972551975 -971602182 171257881
-967211474 -965509608 -998681541
-981156828 -965509608 -996021314
-967211474 -955989225 -999579492
-969188432 -955989225 925755611
-977342516 -952166507 967500074
-960274507 -952166507 975155741
-961250550 -950804419 -999781858
-955814844 -950804419 -922723168
-969188432 -945347632 -443324299
-953949226 -945347632 981036197
-942816020 -935813204 992070107
-940138279 -935813204 996253327
-946050507 -932646039 -999896161
-961250550 -932646039 -999894984
-953949226 -928475359 975676329
-945522686 -928475359 983677442
-946050507 -926907111 -999939835
-934469919 -926907111 -999923123
-946341798 -925396032 978301848
-926357163 -925396032 981606240
-924567310 -922986877 979866563
-960274507 -922986877 989960188
-934291710 -918844082 985038613
-934291710 -918844082 980165077
-926357163 -910767940 979503085
-917105250 -910767940 983985089
-910759296 -910636279 988190469
-942816020 -910636279 990132056
-940138279 -898166716 996601631
-910987156 -898166716 998721196
-919009270 -894955187 981881486
-946341798 -894955187 986864429
-924567310 -888431017 987230549
-909380427 -888431017 987367579
-897020457 -883712701 987369717
-897020457 -883712701 987367900
-934469919 -883689551 -999923441
-886326914 -883689551 -999923009
-890548094 -881975892 987373737
-890548094 -881975892 987370480
-909380427 -880170595 987375708
-910759296 -880170595 988031035
-919009270 -879704996 984702672
-917105250 -879704996 982620466
-875961131 -874858710 996538951
-875961131 -874858710 994764187
-922062868 -873861189 982391895
-910987156 -873861189 999898300
-875652566 -870134606 -719242480
-955814844 -870134606 -450294696
-934289740 -866646760 -999922927
-875652566 -866646760 -654021156
-922062868 -864126290 984204172
-868619426 -864126290 985851169
-868619426 -863872926 998596200
-864556788 -863872926 999685371
-864556788 -858124292 999703211
-860089134 -858124292 999703496
-860089134 -854782432 999733232
-860849537 -854782432 999745064
-860849537 -852504640 999864066
-859796219 -852504640 999873826
-934289740 -851584646 -999917750
-945522686 -851584646 976351521
-842781217 -840939276 -999930282
-886326914 -840939276 -999923278
-850420335 -839023651 471583589
-850420335 -839023651 -304857821
-842163498 -837068620 -304991970
-842163498 -837068620 -385095085
-837432481 -836055645 -999992939
