902 604
-1 996803481 -2
-1 996803481 2
1 1639253 1
1639253 2919897 0
1 2919897 -1
2919897 8419138 1
8419138 10529966 0
2919897 10529966 -1
10529966 10595208 1
10595208 13498502 0
10529966 13498502 -1
13498502 16413415 -1
16413415 29242493 0
13498502 29242493 1
29242493 30079394 -1
30079394 32549830 0
29242493 32549830 1
32549830 32761730 -1
32761730 34388585 0
32549830 34388585 1
34388585 43327200 1
43327200 43900933 0
34388585 43900933 -1
43900933 44352189 1
44352189 44529539 0
43900933 44529539 -1
44529539 46645629 -1
46645629 47831259 0
44529539 47831259 1
47831259 48003241 -1
48003241 51298384 0
47831259 51298384 1
51298384 51495334 1
51495334 51508605 0
51298384 51508605 -1
51508605 51508692 1
51508692 52955462 0
51508605 52955462 -1
52955462 53463086 -1
53463086 56196928 0
52955462 56196928 1
56196928 57929757 1
57929757 58160448 0
56196928 58160448 -1
58160448 58765490 1
58765490 60547681 0
58160448 60547681 -1
60547681 63022141 1
63022141 66016661 0
60547681 66016661 -1
66016661 66630305 1
66630305 67754921 0
66016661 67754921 -1
67754921 67756154 -1
67756154 68703475 0
67754921 68703475 1
68703475 69935131 1
69935131 70250643 0
68703475 70250643 -1
70250643 70328175 1
70328175 71393126 0
70250643 71393126 -1
71393126 71403829 1
71403829 71666577 0
71393126 71666577 -1
71666577 76140552 1
76140552 81132227 0
71666577 81132227 -1
81132227 81614481 -1
81614481 81897476 0
81132227 81897476 1
81897476 83399671 -1
83399671 86279294 0
81897476 86279294 1
86279294 87560530 1
87560530 87720407 0
86279294 87720407 -1
87720407 95504852 1
95504852 99567581 0
87720407 99567581 -1
99567581 100810223 -1
100810223 102037027 0
99567581 102037027 1
102037027 103426345 1
103426345 107617288 0
102037027 107617288 -1
107617288 108100611 1
108100611 112233284 0
107617288 112233284 -1
112233284 112610104 -1
112610104 113174256 0
112233284 113174256 1
113174256 113713365 -1
113713365 113868843 0
113174256 113868843 1
113868843 114202877 -1
114202877 115360403 0
113868843 115360403 1
115360403 117670558 1
117670558 120698438 0
115360403 120698438 -1
120698438 120707097 1
120707097 121576385 0
120698438 121576385 -1
121576385 124800221 -1
124800221 126753803 0
121576385 126753803 1
126753803 127616436 1
127616436 128688374 0
126753803 128688374 -1
128688374 129347133 1
129347133 129749399 0
128688374 129749399 -1
129749399 129955150 1
129955150 130022572 0
129749399 130022572 -1
130022572 133048809 1
133048809 135852823 0
130022572 135852823 -1
135852823 137927582 -1
137927582 138303180 0
135852823 138303180 1
138303180 140355471 1
140355471 140551911 0
138303180 140551911 -1
140551911 141134006 -1
141134006 143567231 0
140551911 143567231 1
143567231 144673286 -1
144673286 146474090 0
143567231 146474090 1
146474090 146826014 1
146826014 146830530 0
146474090 146830530 -1
146830530 150039153 -1
