14 14
-200000000 -100000000 -100000000
0 100000000 -100000000
200000000 300000000 -100000000
-200000000 -100000000 0
200000000 300000000 0
-200000000 -100000000 100000000
200000000 300000000 100000000
-200000000 -100000000 200000000
0 100000000 200000000
200000000 300000000 200000000
-100000000 0 -200000000
100000000 200000000 -200000000
-100000000 0 300000000
100000000 200000000 300000000
-100000000 -200000000 -100000000
-100000000 0 100000000
-100000000 200000000 300000000
0 -200000000 -100000000
0 200000000 300000000
100000000 -200000000 -100000000
100000000 200000000 300000000
200000000 -200000000 -100000000
200000000 0 100000000
200000000 200000000 300000000
-200000000 -100000000 0
-200000000 100000000 200000000
300000000 -100000000 0
300000000 100000000 200000000
